,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,688716,中研股份,35.7,20.0,5.95,0.0,19.02,1.55,19.97,4.37亿,0.68亿,24.13亿,109.14
1,2,832469,富恒新材,15.96,13.19,1.86,0.0,26.31,1.43,22.48,4.06亿,0.98亿,15.63亿,35.83
2,3,300644,南京聚隆,26.5,7.37,1.82,0.08,21.01,1.26,10.25,4.65亿,0.86亿,22.71亿,38.20
3,4,301131,聚赛龙,40.5,4.65,1.8,0.05,17.01,1.31,7.05,1.57亿,0.23亿,9.35亿,55.23
4,5,002886,沃特股份,18.77,10.02,1.71,0.0,15.47,1.05,12.72,5.80亿,2.08亿,39.07亿,147.80
5,6,002725,跃岭股份,14.19,6.37,0.85,-0.07,18.9,2.25,10.27,5.47亿,2.12亿,30.07亿,--
6,7,300690,双一科技,25.15,3.2,0.78,0.04,8.59,1.45,5.09,2.34亿,1.10亿,27.70亿,48.61
7,8,301237,和顺科技,25.76,2.1,0.53,0.0,2.34,1.41,2.58,0.23亿,0.38亿,9.79亿,--
8,9,002006,精工科技,19.18,2.62,0.49,0.0,7.74,0.82,5.57,6.78亿,4.55亿,87.30亿,89.65
9,10,002768,国恩股份,23.28,2.06,0.47,0.0,2.49,2.13,4.3,1.03亿,1.77亿,41.15亿,10.34
10,11,301387,光大同创,34.3,1.06,0.36,0.03,5.56,0.89,3.56,0.80亿,0.42亿,14.54亿,369.57
11,12,300995,奇德新材,18.5,1.93,0.35,-0.27,5.27,2.15,4.85,0.58亿,0.60亿,11.08亿,209.46
12,13,688295,中复神鹰,21.35,0.71,0.15,-0.05,1.83,1.29,3.02,0.56亿,1.45亿,30.88亿,--
13,14,300699,光威复材,34.93,0.43,0.15,0.0,0.97,0.93,2.39,2.76亿,8.21亿,286.93亿,35.41
14,15,002669,康达新材,10.54,1.05,0.11,-0.1,5.2,0.93,5.08,1.65亿,3.02亿,31.79亿,--
15,16,600143,金发科技,8.92,0.79,0.07,0.0,0.9,1.17,1.92,2.09亿,25.97亿,231.67亿,25.82
16,17,300263,隆华科技,7.53,0.8,0.06,0.0,3.08,1.17,2.68,1.72亿,7.49亿,56.36亿,33.01
17,18,300095,华伍股份,7.56,0.53,0.04,0.13,2.42,0.98,2.53,0.62亿,3.38亿,25.57亿,98.75
18,19,300670,大烨智能,7.12,0.42,0.03,0.42,3.57,0.91,2.4,0.57亿,2.25亿,16.00亿,1434.29
19,20,301233,盛帮股份,52.29,0.02,0.01,-0.08,17.34,0.99,4.07,1.70亿,0.19亿,9.76亿,29.86
20,21,601718,际华集团,3.18,0.32,0.01,0.0,3.72,2.69,8.52,5.35亿,43.92亿,139.65亿,--
21,22,000301,东方盛虹,9.46,0.11,0.01,0.0,0.42,1.02,2.33,2.20亿,54.97亿,520.02亿,--
22,23,002278,神开股份,5.91,0.0,0.0,-0.17,3.21,0.62,3.55,0.63亿,3.34亿,19.75亿,79.62
23,24,002221,东华能源,9.89,0.0,0.0,0.0,1.37,1.15,2.83,1.98亿,14.61亿,144.48亿,89.06
24,25,600688,上海石化,3.17,0.0,0.0,-0.31,0.56,1.12,3.15,1.30亿,73.29亿,232.32亿,734.83
25,26,600516,方大炭素,5.26,-0.19,-0.01,0.0,0.75,0.8,2.09,1.59亿,40.26亿,211.77亿,61.89
26,27,600348,华阳股份,7.55,-0.13,-0.01,-0.13,0.82,0.98,1.32,2.23亿,36.08亿,272.37亿,11.23
27,28,605001,威奥股份,6.56,-0.3,-0.02,0.31,1.79,0.57,2.43,0.46亿,3.93亿,25.77亿,168.60
28,29,002361,神剑股份,4.52,-0.88,-0.04,0.22,3.66,0.49,3.29,1.32亿,8.02亿,36.25亿,110.39
29,30,000420,吉林化纤,3.91,-1.01,-0.04,0.0,3.3,0.75,4.3,3.19亿,24.58亿,96.11亿,116.14
30,31,300221,银禧科技,6.81,-0.73,-0.05,0.15,6.66,0.62,3.35,2.05亿,4.53亿,30.82亿,62.34
31,32,600590,泰豪科技,5.5,-0.9,-0.05,0.0,1.7,1.02,4.14,0.80亿,8.44亿,46.40亿,--
32,33,688033,天宜上佳,7.0,-0.99,-0.07,0.0,2.8,0.9,2.97,1.11亿,5.62亿,39.35亿,--
33,34,600843,上工申贝,14.99,-0.6,-0.09,0.0,11.19,0.48,4.04,7.93亿,4.69亿,70.34亿,--
34,35,301349,信德新材,32.7,-0.28,-0.09,0.25,4.54,0.79,2.56,0.63亿,0.42亿,13.78亿,--
35,36,002625,光启技术,41.49,-0.26,-0.11,-0.02,2.2,0.83,4.13,16.29亿,17.78亿,737.88亿,124.91
36,37,002171,楚江新材,8.85,-1.34,-0.12,0.23,4.13,1.25,6.91,5.42亿,14.54亿,128.65亿,606.42
37,38,002297,博云新材,7.53,-1.7,-0.13,-0.13,4.15,0.73,2.87,1.79亿,5.73亿,43.15亿,--
38,39,600089,特变电工,12.93,-1.07,-0.14,0.0,0.93,0.79,1.61,6.13亿,50.53亿,653.33亿,11.40
39,40,300629,新劲刚,24.0,-0.66,-0.16,0.0,6.16,1.24,4.18,3.13亿,2.12亿,50.79亿,40.14
40,41,000969,安泰科技,11.81,-1.91,-0.23,0.0,3.62,0.77,3.16,4.40亿,10.26亿,121.17亿,27.37
41,42,002085,万丰奥威,18.8,-1.47,-0.28,0.21,2.81,0.69,2.83,11.21亿,21.23亿,399.18亿,53.13
42,43,300777,中简科技,26.97,-1.28,-0.35,0.0,1.49,0.88,2.45,1.70亿,4.24亿,114.28亿,38.47
43,44,300719,安达维尔,19.15,-2.4,-0.47,0.05,3.83,0.9,3.72,1.32亿,1.80亿,34.40亿,691.65
44,45,688170,德龙激光,25.69,-1.87,-0.49,-0.27,2.23,0.75,3.32,0.46亿,0.80亿,20.45亿,--
45,46,836077,吉林碳谷,12.36,-4.78,-0.62,0.0,1.35,0.81,5.78,0.54亿,3.17亿,39.18亿,67.65
46,47,600862,中航高科,24.25,-2.57,-0.64,0.0,0.86,1.19,3.09,2.92亿,13.93亿,337.81亿,27.78
47,48,002338,奥普光电,42.7,-2.24,-0.98,-0.02,2.35,0.49,3.37,2.42亿,2.40亿,102.48亿,169.31
