,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600764,中国海防,29.16,4.07,1.14,-0.03,1.77,0.93,6.46,3.62亿,7.11亿,207.22亿,104.26
1,2,600150,中国船舶,36.44,1.79,0.64,0.03,1.55,1.83,3.02,25.24亿,44.72亿,1629.75亿,53.83
2,3,600072,中船科技,14.94,2.89,0.42,0.07,7.98,1.03,5.03,12.84亿,10.83亿,161.85亿,--
3,4,600482,中国动力,24.84,1.43,0.35,0.0,1.14,1.29,2.29,6.38亿,22.52亿,559.33亿,56.45
4,5,300516,久之洋,35.73,0.68,0.24,-0.03,1.04,0.93,2.54,0.68亿,1.80亿,64.31亿,239.41
5,6,600685,中船防务,24.47,0.82,0.2,0.04,1.05,0.85,1.77,2.12亿,8.21亿,201.00亿,138.53
6,7,301311,昆船智能,19.02,0.95,0.18,0.11,4.64,0.72,2.55,0.78亿,0.87亿,16.59亿,--
7,8,300527,中船应急,8.32,1.22,0.1,-0.12,2.04,0.59,2.43,1.65亿,9.63亿,80.14亿,1191.42
8,9,601989,中国重工,4.87,1.67,0.08,0.0,0.72,1.63,2.3,7.99亿,228.02亿,1110.46亿,89.22
9,10,300847,中船汉光,18.57,-2.06,-0.39,0.05,4.15,0.89,3.96,2.32亿,2.96亿,54.97亿,43.34
10,11,688146,中船特气,29.88,-1.52,-0.46,0.1,2.5,1.26,2.67,1.08亿,1.43亿,42.61亿,50.68
