,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,603258,电魂网络,24.79,8.25,1.89,0.0,9.39,3.87,11.31,5.54亿,2.41亿,59.66亿,60.84
1,2,300052,中青宝,23.08,7.85,1.68,0.04,25.51,2.52,14.3,15.79亿,2.62亿,60.44亿,--
2,3,002351,漫步者,20.04,8.03,1.49,0.0,20.11,1.98,11.91,20.56亿,5.21亿,104.41亿,39.51
3,4,301011,华立科技,33.28,3.58,1.15,0.0,17.1,1.75,11.02,8.26亿,1.44亿,47.86亿,52.60
4,5,002354,天娱数科,8.5,9.96,0.77,0.0,43.63,1.74,18.76,56.08亿,16.18亿,137.56亿,--
5,6,600986,浙文互联,7.69,10.01,0.7,0.0,5.96,0.65,6.72,5.95亿,13.22亿,101.69亿,54.42
6,7,600880,博瑞传播,5.89,10.09,0.54,0.17,15.1,2.98,11.21,9.40亿,10.93亿,64.38亿,394.12
7,8,872190,雷神科技,23.59,2.12,0.49,0.0,5.9,0.93,6.84,1.38亿,0.99亿,23.28亿,97.41
8,9,000558,莱茵体育,4.33,9.9,0.39,0.0,1.71,0.22,0.0,0.95亿,12.89亿,55.80亿,--
9,10,002517,恺英网络,14.21,1.86,0.26,-0.14,5.84,1.77,6.67,15.98亿,19.14亿,272.02亿,17.92
10,11,300113,顺网科技,16.22,1.31,0.21,0.0,10.77,1.69,5.56,9.30亿,5.29亿,85.79亿,39.80
11,12,002174,游族网络,11.1,1.28,0.14,0.09,13.75,2.31,6.2,14.08亿,9.14亿,101.51亿,1472.57
12,13,600633,浙数文化,11.55,1.05,0.12,0.09,3.9,1.98,4.9,5.74亿,12.68亿,146.46亿,23.14
13,14,300043,星辉娱乐,5.53,1.84,0.1,0.0,29.5,1.73,18.23,20.37亿,12.44亿,68.77亿,--
14,15,600637,东方明珠,8.55,0.71,0.06,-0.23,1.79,1.36,2.47,5.15亿,33.62亿,287.44亿,29.99
15,16,300494,盛天网络,14.85,0.34,0.05,-0.13,21.85,0.77,7.97,13.16亿,3.98亿,59.15亿,2233.75
16,17,002602,ST华通,4.54,0.44,0.02,0.22,2.91,1.51,5.75,9.21亿,68.79亿,312.29亿,14.07
17,18,300144,宋城演艺,10.3,0.1,0.01,-0.48,4.8,1.82,4.96,11.66亿,23.56亿,242.64亿,20.10
18,19,301503,智迪科技,36.18,0.0,0.0,0.44,3.36,0.68,1.58,0.39亿,0.32亿,11.75亿,31.96
19,20,837212,智新电子,17.29,0.0,0.0,0.0,4.11,0.56,4.57,0.37亿,0.51亿,8.88亿,95.94
20,21,300027,华谊兄弟,3.53,-0.56,-0.02,0.0,13.92,1.41,7.04,12.47亿,24.85亿,87.72亿,--
21,22,300710,万隆光电,21.32,-0.09,-0.02,-0.05,5.03,1.17,3.7,0.96亿,0.89亿,19.00亿,119.89
22,23,002624,完美世界,12.76,-0.31,-0.04,-0.08,3.12,1.02,2.97,7.33亿,18.27亿,233.17亿,--
23,24,000727,冠捷科技,3.61,-1.64,-0.06,-0.28,9.8,1.07,8.72,16.70亿,45.30亿,163.52亿,153.35
24,25,002558,巨人网络,13.57,-0.59,-0.08,-0.29,3.3,1.26,4.18,8.79亿,19.35亿,262.55亿,18.39
25,26,002555,三七互娱,17.09,-0.76,-0.13,0.0,8.57,1.62,3.77,23.87亿,16.05亿,274.23亿,14.98
26,27,600358,国旅联合,4.53,-3.0,-0.14,-0.22,5.46,1.09,4.5,1.27亿,5.05亿,22.87亿,--
27,28,300770,新媒股份,43.56,-0.48,-0.21,-0.23,2.66,1.12,3.15,2.68亿,2.29亿,99.81亿,17.51
28,29,002539,云图控股,8.24,-2.48,-0.21,0.0,1.74,0.92,2.37,1.28亿,8.83亿,72.77亿,11.15
29,30,002577,雷柏科技,17.45,-1.52,-0.27,0.0,3.79,0.91,3.73,1.89亿,2.83亿,49.36亿,108.32
30,31,000058,深赛格,9.75,-3.94,-0.4,0.21,3.87,0.91,2.76,3.74亿,9.85亿,96.01亿,236.14
31,32,301383,天键股份,46.59,-1.08,-0.51,0.0,26.0,1.73,9.21,8.71亿,0.70亿,32.73亿,33.93
32,33,001314,亿道信息,52.03,-2.75,-1.47,-0.06,17.35,0.89,3.66,4.73亿,0.52亿,26.93亿,262.86
