,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,001339,智微智能,38.17,2.88,1.07,0.16,8.23,1.22,5.5,2.26亿,0.73亿,27.87亿,87.44
1,2,300541,先进数通,13.65,7.57,0.96,-0.07,16.45,1.72,15.92,8.18亿,3.65亿,49.85亿,134.46
2,3,300717,华信新材,14.72,1.8,0.26,0.48,1.07,0.56,3.25,0.16亿,1.02亿,14.99亿,32.96
3,4,003040,楚天龙,13.77,1.7,0.23,0.0,4.15,1.1,8.79,2.63亿,4.57亿,62.91亿,--
4,5,300552,万集科技,35.49,0.51,0.18,0.09,5.81,0.8,3.85,2.78亿,1.33亿,47.34亿,--
5,6,300020,*ST银江,3.36,5.33,0.17,0.3,6.12,0.82,6.27,1.58亿,7.67亿,25.76亿,--
6,7,002941,新疆交建,11.94,1.36,0.16,-0.08,1.78,0.64,3.56,1.35亿,6.40亿,76.47亿,31.88
7,8,300520,科大国创,24.95,0.6,0.15,0.04,6.5,0.67,3.31,4.56亿,2.77亿,69.20亿,--
8,9,300376,ST易事特,3.7,3.93,0.14,0.27,0.87,1.14,5.34,0.74亿,23.27亿,86.12亿,31.36
9,10,603458,勘设股份,5.96,2.23,0.13,0.0,1.84,0.81,4.12,0.34亿,3.06亿,18.25亿,--
10,21,002104,恒宝股份,7.13,0.85,0.06,0.0,1.96,0.77,3.4,0.84亿,5.95亿,42.45亿,41.18
11,22,300462,华铭智能,9.44,0.64,0.06,0.0,3.73,0.56,3.94,0.48亿,1.37亿,12.91亿,--
12,23,000948,南天信息,17.47,0.29,0.05,0.0,2.2,0.97,2.87,1.49亿,3.86亿,67.42亿,92.25
13,24,002161,远望谷,6.05,0.67,0.04,0.17,4.24,0.66,4.16,1.85亿,7.13亿,43.16亿,53.01
14,25,300205,ST天喻,4.67,0.86,0.04,-0.21,1.84,0.99,3.02,0.37亿,4.26亿,19.89亿,--
15,26,300184,力源信息,9.9,0.41,0.04,0.0,3.92,0.87,2.54,4.10亿,10.48亿,103.78亿,85.46
16,27,002869,金溢科技,27.86,0.14,0.04,-0.04,2.57,0.82,2.23,1.15亿,1.59亿,44.37亿,120.68
17,28,300448,浩云科技,7.05,0.43,0.03,-0.28,5.42,0.72,3.99,1.90亿,4.92亿,34.66亿,421.43
18,29,600035,楚天高速,4.67,0.65,0.03,0.0,0.99,0.66,1.72,0.74亿,16.10亿,75.19亿,8.51
19,30,002860,星帅尔,10.07,0.3,0.03,-0.1,1.36,0.75,1.39,0.40亿,2.93亿,29.49亿,15.91
20,41,300603,立昂技术,10.97,-2.66,-0.3,0.18,10.14,0.99,5.15,4.08亿,3.60亿,39.48亿,692.06
21,42,300790,宇瞳光学,19.68,-1.7,-0.34,-0.15,6.21,0.72,5.94,3.68亿,2.99亿,58.83亿,41.42
22,43,600855,航天长峰,12.98,-2.92,-0.39,0.0,7.26,1.19,3.96,4.42亿,4.68亿,60.70亿,--
23,44,002049,紫光国微,68.12,-1.26,-0.87,0.0,3.29,0.99,3.03,19.32亿,8.49亿,578.66亿,42.98
