,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,688787,海天瑞声,93.4,4.94,4.4,-0.32,10.31,1.61,11.24,5.96亿,0.60亿,56.34亿,1115.36
1,2,301171,易点天下,38.2,8.52,3.0,0.58,36.93,1.29,20.4,43.10亿,3.09亿,117.95亿,69.34
2,3,688244,永信至诚,31.03,5.37,1.58,0.0,5.3,1.59,8.29,0.80亿,0.49亿,15.36亿,--
3,4,300785,值得买,33.34,4.29,1.37,0.06,22.59,1.41,9.38,9.10亿,1.22亿,40.76亿,1306.95
4,5,300352,北信源,7.4,17.09,1.08,-0.14,32.49,6.61,14.08,28.92亿,12.22亿,90.42亿,--
5,6,603019,中科曙光,76.99,1.37,1.04,0.0,5.26,0.68,3.73,59.25亿,14.59亿,1122.99亿,109.80
6,7,300047,天源迪科,14.8,6.63,0.92,0.0,19.17,2.27,8.57,15.67亿,5.50亿,81.36亿,219.60
7,8,000034,神州数码,34.87,2.53,0.86,0.0,3.65,1.1,3.62,7.01亿,5.53亿,192.74亿,19.60
8,9,002657,中科金财,23.91,3.64,0.84,0.0,25.9,1.31,11.14,20.66亿,3.36亿,80.42亿,--
9,10,300925,法本信息,24.92,3.4,0.82,-0.04,9.56,1.17,6.02,7.82亿,3.31亿,82.38亿,72.90
10,11,600640,国脉文化,14.68,5.69,0.79,-0.2,4.93,2.87,7.7,5.72亿,7.96亿,116.81亿,659.78
11,12,300781,因赛集团,73.33,0.89,0.65,0.0,22.52,1.56,6.88,13.38亿,0.81亿,59.47亿,166.75
12,13,603000,人民网,25.6,2.48,0.62,0.0,5.49,1.24,5.36,15.43亿,11.06亿,283.06亿,378.02
13,14,688225,亚信安全,23.33,2.33,0.53,0.0,3.04,1.18,7.37,1.34亿,1.91亿,44.57亿,--
14,15,837592,华信永道,79.62,0.59,0.47,0.0,11.59,0.89,8.55,3.57亿,0.38亿,30.40亿,--
15,16,601801,皖新传媒,7.63,5.68,0.41,0.0,2.48,2.36,7.89,3.64亿,19.58亿,149.39亿,13.80
16,17,003032,传智教育,12.28,3.37,0.4,-0.08,19.88,1.7,8.59,6.64亿,2.73亿,33.58亿,--
17,18,300846,首都在线,14.1,2.55,0.35,-0.07,8.99,1.29,4.95,4.89亿,3.90亿,55.03亿,--
18,19,300133,华策影视,8.69,3.95,0.33,0.0,14.59,1.49,6.46,20.19亿,16.24亿,141.11亿,74.54
19,20,300010,豆神教育,10.23,2.81,0.28,0.0,26.47,1.15,7.04,31.03亿,11.28亿,115.35亿,143.01
20,21,603636,南威软件,12.04,2.38,0.28,0.0,4.93,0.95,5.61,3.44亿,5.80亿,69.88亿,--
21,22,002712,思美传媒,6.46,4.36,0.27,0.16,11.46,1.35,4.68,3.96亿,5.41亿,34.94亿,--
22,23,300634,彩讯股份,25.51,0.87,0.22,-0.04,10.32,1.11,4.67,11.45亿,4.35亿,110.89亿,44.23
23,24,300571,平治信息,29.13,0.66,0.19,0.0,7.46,0.93,4.94,2.52亿,1.16亿,33.68亿,511.53
24,25,601360,三六零,13.47,1.35,0.18,0.0,6.7,0.94,7.0,62.80亿,70.00亿,942.84亿,--
25,26,000032,深桑达A,18.57,0.92,0.17,0.05,2.95,0.98,2.77,3.53亿,6.45亿,119.73亿,--
26,27,002123,梦网科技,10.94,1.48,0.16,0.0,5.49,1.28,3.52,4.12亿,6.87亿,75.14亿,215.76
27,28,300674,宇信科技,21.68,0.37,0.08,0.09,4.03,0.95,4.17,6.15亿,7.03亿,152.45亿,43.67
28,29,688400,凌云光,25.13,0.32,0.08,-0.04,4.54,0.93,4.79,2.74亿,2.40亿,60.24亿,78.01
29,30,605069,正和生态,9.06,0.89,0.08,0.0,9.17,0.5,2.0,0.70亿,0.84亿,7.63亿,361.45
30,31,300271,华宇软件,8.37,0.84,0.07,0.00,4.05,1.05,3.98,2.72亿,8.02亿,67.10亿,--
31,32,300738,奥飞数据,13.32,0.45,0.06,0.00,6.28,1.07,3.54,8.00亿,9.65亿,128.48亿,90.98
32,33,300170,汉得信息,10.23,0.39,0.04,0.10,7.44,1.18,3.44,7.17亿,9.48亿,96.94亿,55.65
33,34,300366,创意信息,11.41,0.18,0.02,0.00,5.66,0.96,3.42,3.43亿,5.31亿,60.53亿,--
34,35,300688,创业黑马,--,--,--,--,--,--,--,--,1.42亿,44.42亿,--
35,36,002649,博彦科技,12.89,0.00,0.00,0.08,5.23,1.18,2.79,3.69亿,5.49亿,70.72亿,31.72
