,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,300621,维业股份,9.92,2.58,0.25,0.0,2.63,0.94,5.07,0.51亿,1.96亿,19.46亿,116.28
1,2,300993,玉马遮阳,10.6,2.32,0.24,-0.09,2.23,1.11,4.25,0.57亿,2.41亿,25.57亿,19.13
2,3,300587,天铁股份,4.61,4.3,0.19,-0.22,3.2,1.82,6.11,1.37亿,9.26亿,42.67亿,166.89
3,4,300169,天晟新材,8.15,2.26,0.18,0.25,6.24,1.13,4.89,1.53亿,3.02亿,24.59亿,312.86
4,5,600458,时代新材,13.0,1.32,0.17,0.15,0.89,0.83,3.35,0.93亿,8.03亿,104.36亿,26.38
5,6,002591,恒大高新,5.22,2.96,0.15,0.0,5.84,0.63,4.14,0.68亿,2.24亿,11.67亿,82.68
6,7,688485,九州一轨,8.97,1.24,0.11,-0.22,1.04,0.76,3.27,0.08亿,0.86亿,7.74亿,--
7,8,300263,隆华科技,7.75,1.44,0.11,0.0,3.88,0.73,4.45,2.26亿,7.49亿,58.01亿,33.98
8,9,002377,国创高新,3.39,1.19,0.04,0.59,3.99,0.57,5.97,1.24亿,9.07亿,30.74亿,--
9,10,603098,森特股份,9.85,0.31,0.03,-0.1,0.91,0.78,2.34,0.48亿,5.39亿,53.07亿,53.90
10,11,300284,苏交科,10.78,-0.09,-0.01,0.0,2.93,0.86,3.24,3.82亿,11.94亿,128.76亿,66.66
11,12,002480,新筑股份,5.2,-1.33,-0.07,0.0,1.45,0.6,3.42,0.59亿,7.68亿,39.92亿,--
12,13,300715,凯伦股份,6.87,-2.0,-0.14,0.29,3.25,1.67,5.71,0.77亿,3.41亿,23.43亿,--
13,14,688175,高凌信息,18.02,-1.48,-0.27,0.0,2.71,0.45,4.21,0.29亿,0.58亿,10.41亿,--
14,15,300980,祥源新材,22.71,-1.22,-0.28,-0.18,2.06,0.35,2.7,0.46亿,0.98亿,22.28亿,112.55
15,16,301323,新莱福,38.47,-0.82,-0.32,0.03,1.46,0.77,1.91,0.38亿,0.67亿,25.78亿,28.33
16,17,605001,威奥股份,7.5,-6.72,-0.54,0.0,12.73,1.1,6.47,3.83亿,3.93亿,29.47亿,192.75
17,18,300473,德尔股份,24.11,-3.13,-0.78,0.0,4.79,0.79,4.46,1.75亿,1.50亿,36.15亿,113.06
