,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,603825,华扬联众,16.71,10.01,1.52,0.00,0.77,0.12,0.00,0.33亿,2.53亿,42.33亿,--
1,2,300413,芒果超媒,30.65,4.64,1.36,0.00,3.40,1.97,5.60,10.54亿,10.22亿,313.15亿,29.77
2,3,300555,ST路通,9.54,2.80,0.26,-0.11,7.47,1.41,10.67,1.35亿,1.98亿,18.87亿,--
3,4,002215,诺普信,10.39,1.27,0.13,0.10,2.92,1.33,4.29,2.41亿,7.94亿,82.50亿,16.06
4,5,600831,ST广网,2.95,1.03,0.03,0.34,2.60,1.73,3.77,0.54亿,7.11亿,20.97亿,--
5,6,000061,农产品,7.71,0.26,0.02,-0.13,0.54,0.69,2.21,0.70亿,16.97亿,130.83亿,31.32
6,7,000902,新洋丰,12.95,0.00,0.00,0.08,0.72,1.20,1.62,1.07亿,11.43亿,147.99亿,10.95
7,8,002024,ST易购,2.25,0.00,0.00,0.00,0.63,1.00,4.44,1.31亿,91.98亿,206.96亿,26.09
8,9,000525,*ST红阳,--,--,--,--,--,--,--,--,9.90亿,89.80亿,330.12
9,10,002277,友阿股份,--,--,--,--,--,--,--,--,13.94亿,46.70亿,30.63
10,11,002470,金正大,2.29,0.0,0.0,-0.44,13.56,2.88,8.73,10.41亿,32.86亿,75.24亿,31.33
11,12,600853,龙建股份,4.31,-0.23,-0.01,-0.69,14.99,5.14,9.03,6.77亿,10.09亿,43.48亿,13.99
12,13,600251,冠农股份,7.81,-0.13,-0.01,0.0,1.14,0.8,1.79,0.69亿,7.77亿,60.68亿,13.71
13,14,002312,川发龙蟒,18.09,-0.17,-0.03,0.0,8.23,0.43,4.69,26.44亿,17.53亿,317.16亿,60.33
14,15,002385,大北农,4.58,-0.65,-0.03,-0.22,1.64,0.91,2.6,2.51亿,33.13亿,151.72亿,111.28
15,16,300044,赛为智能,8.06,-0.37,-0.03,-0.12,12.03,0.71,4.2,7.46亿,7.64亿,61.56亿,--
16,17,000713,丰乐种业,7.51,-0.53,-0.04,0.0,1.71,0.69,1.99,0.79亿,6.14亿,46.11亿,--
17,18,300022,吉峰科技,5.15,-0.77,-0.04,0.2,4.39,0.94,3.08,1.12亿,4.94亿,25.45亿,--
18,19,000876,新希望,9.46,-0.42,-0.04,0.0,0.46,0.8,1.58,1.95亿,45.00亿,425.67亿,209.53
19,20,002496,辉丰股份,2.5,-1.57,-0.04,0.0,7.88,0.94,6.69,2.33亿,11.81亿,29.53亿,2167.24
20,21,002588,史丹利,7.69,-0.65,-0.05,0.0,1.74,0.83,2.71,1.37亿,10.20亿,78.40亿,10.0
21,22,600359,新农开发,7.06,-0.7,-0.05,0.14,1.58,0.58,2.25,0.42亿,3.82亿,26.93亿,48.49
22,23,000816,智慧农业,3.21,-1.53,-0.05,-0.62,18.17,4.14,11.66,8.83亿,14.37亿,46.11亿,111.64
23,24,002908,德生科技,9.75,-0.71,-0.07,0.0,2.93,0.72,3.16,0.89亿,3.09亿,30.08亿,352.45
24,25,002556,辉隆股份,6.24,-1.11,-0.07,0.0,2.76,0.66,3.49,1.62亿,9.32亿,58.15亿,24.16
25,26,002538,司尔特,6.6,-1.2,-0.08,-0.3,2.7,0.9,4.34,1.54亿,8.54亿,56.33亿,17.28
26,27,002321,华英农业,2.64,-3.3,-0.09,-0.38,3.69,0.86,5.5,2.10亿,21.24亿,56.08亿,128.75
27,28,603043,广州酒家,16.36,-0.61,-0.1,0.06,0.73,0.61,2.0,0.68亿,5.69亿,93.05亿,15.58
28,29,002758,浙农股份,9.15,-1.19,-0.11,0.0,1.67,0.65,2.81,0.79亿,5.18亿,47.39亿,22.31
29,30,002170,芭田股份,8.74,-1.24,-0.11,0.12,2.85,0.78,2.94,1.78亿,7.11亿,62.14亿,28.6
30,31,002187,广百股份,6.15,-2.38,-0.15,0.0,5.4,0.44,3.97,1.73亿,5.17亿,31.80亿,61.82
31,32,002682,龙洲股份,5.52,-3.33,-0.19,0.18,9.85,0.44,5.43,3.09亿,5.62亿,31.04亿,--
32,33,600712,南宁百货,6.79,-2.86,-0.2,0.44,5.16,0.58,5.15,1.90亿,5.39亿,36.57亿,492.47
33,34,600438,通威股份,25.74,-1.04,-0.27,0.0,0.81,0.71,1.88,9.37亿,45.02亿,1158.81亿,--
34,35,000564,供销大集,3.47,-7.47,-0.28,-0.29,7.4,0.6,5.87,37.53亿,142.76亿,495.39亿,--
35,36,603613,国联股份,25.03,-1.53,-0.39,0.08,1.7,0.91,3.27,3.08亿,7.21亿,180.35亿,12.08
36,37,300212,易华录,26.82,-2.54,-0.7,0.15,2.99,0.98,4.25,5.64亿,6.98亿,187.21亿,--
