,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600506,统一股份,19.88,10.02,1.81,0.0,12.76,0.78,9.41,3.67亿,1.48亿,29.36亿,107.47
1,2,600692,亚通股份,9.64,10.05,0.88,0.0,10.82,2.54,9.02,2.61亿,2.55亿,24.58亿,566.32
2,3,600598,北大荒,15.05,4.66,0.67,0.0,2.71,3.37,5.01,7.14亿,17.78亿,267.54亿,14.89
3,4,300189,神农种业,4.06,16.33,0.57,0.0,24.18,1.94,19.48,8.24亿,8.86亿,35.98亿,--
4,5,600313,农发种业,7.27,8.02,0.54,0.0,8.23,2.44,9.81,6.34亿,10.82亿,78.68亿,106.57
5,6,601952,苏垦农发,10.3,4.46,0.44,0.0,2.2,4.82,5.38,3.09亿,13.78亿,141.93亿,23.33
6,7,600129,太极集团,25.93,1.45,0.37,-0.08,1.84,1.17,4.15,2.67亿,5.57亿,144.40亿,19.87
7,8,300387,富邦股份,8.47,4.31,0.35,-0.24,4.67,1.26,5.79,1.14亿,2.89亿,24.47亿,19.97
8,9,600359,新农开发,6.73,4.83,0.31,0.0,4.12,2.21,6.54,1.04亿,3.82亿,25.68亿,46.22
9,10,300829,金丹科技,17.72,1.66,0.29,0.0,2.13,0.66,3.67,0.50亿,1.32亿,23.39亿,25.16
10,11,000735,罗牛山,6.89,4.24,0.28,-0.15,3.41,1.3,6.35,2.69亿,11.51亿,79.30亿,17.38
11,12,300175,朗源股份,5.77,3.59,0.2,0.17,3.22,0.86,5.21,0.87亿,4.71亿,27.17亿,--
12,13,000911,广农糖业,7.47,2.47,0.18,0.13,1.85,1.02,3.57,0.44亿,3.24亿,24.21亿,--
13,14,002941,新疆交建,11.94,1.36,0.16,-0.08,1.78,0.64,3.56,1.35亿,6.40亿,76.47亿,31.88
14,15,832023,田野股份,4.74,3.49,0.16,0.0,5.34,1.29,6.99,0.62亿,2.47亿,11.72亿,37.09
15,16,002556,辉隆股份,5.8,2.65,0.15,0.0,1.82,1.38,4.78,0.98亿,9.32亿,54.05亿,22.45
16,17,600108,亚盛集团,3.03,5.21,0.15,-0.33,3.06,1.99,6.6,1.78亿,19.47亿,58.99亿,121.47
17,18,600251,冠农股份,7.54,1.89,0.14,0.0,1.29,1.73,3.51,0.75亿,7.77亿,58.59亿,13.24
18,19,000009,中国宝安,9.42,1.51,0.14,-0.11,0.59,1.02,2.91,1.43亿,25.51亿,240.34亿,47.28
19,20,300021,大禹节水,4.29,2.88,0.12,0.0,2.91,0.88,5.04,0.87亿,7.01亿,30.06亿,91.98
20,21,600515,海南机场,3.89,2.91,0.11,-0.26,0.97,1.51,3.97,3.44亿,91.76亿,356.95亿,156.60
21,22,301301,川宁生物,12.35,0.73,0.09,-0.08,2.35,0.95,2.61,1.79亿,6.16亿,76.06亿,19.17
22,23,002321,华英农业,2.57,3.63,0.09,0.0,2.92,0.78,6.45,1.60亿,21.24亿,54.59亿,125.34
23,24,002157,正邦科技,3.03,2.71,0.08,0.0,1.44,1.12,3.73,3.09亿,71.55亿,216.78亿,69.91
24,25,300158,振东制药,4.5,1.58,0.07,0.0,1.39,0.86,3.39,0.63亿,10.02亿,45.08亿,84.56
25,26,601996,丰林集团,2.22,3.26,0.07,-0.45,2.19,0.95,5.58,0.55亿,11.21亿,24.88亿,--
26,27,000663,永安林业,5.82,1.22,0.07,0.17,4.59,0.53,4.87,0.82亿,3.06亿,17.83亿,--
27,28,600683,京投发展,3.94,1.55,0.06,-0.25,1.58,0.86,3.09,0.46亿,7.41亿,29.19亿,--
28,29,600675,中华企业,2.9,1.75,0.05,0.35,0.45,0.93,2.81,0.79亿,60.46亿,175.34亿,--
29,30,600189,泉阳泉,7.56,0.67,0.05,-0.13,2.25,1.22,2.93,1.23亿,7.15亿,54.07亿,189.33
30,31,000797,中国武夷,2.87,1.41,0.04,0.35,1.64,0.78,3.18,0.74亿,15.71亿,45.08亿,72.47
31,32,002431,棕榈股份,2.22,1.83,0.04,0.0,1.78,0.42,5.05,0.72亿,18.13亿,40.24亿,--
32,33,600076,康欣新材,2.18,1.4,0.03,0.0,1.95,0.77,5.12,0.58亿,13.45亿,29.31亿,--
33,34,000523,红棉股份,3.24,0.94,0.03,0.0,1.26,0.69,3.43,0.73亿,17.95亿,58.15亿,72.41
34,35,600708,光明地产,3.83,-0.52,-0.02,0.26,1.6,0.78,4.16,1.39亿,22.25亿,85.23亿,--
35,36,600057,厦门象屿,6.47,-0.61,-0.04,-0.15,0.79,0.63,1.84,1.12亿,21.92亿,141.83亿,12.18
36,37,600748,上实发展,3.73,-1.06,-0.04,0.0,0.74,0.69,3.18,0.51亿,18.45亿,68.80亿,--
37,38,002170,芭田股份,8.92,-0.89,-0.08,-0.11,2.56,0.95,1.78,1.63亿,7.11亿,63.42亿,29.19
38,39,600759,洲际油气,2.49,-5.68,-0.15,0.0,6.07,6.5,7.58,6.35亿,41.44亿,103.18亿,49.80
39,40,002390,信邦制药,4.56,-5.98,-0.29,0.44,8.13,2.61,8.04,6.97亿,18.52亿,84.44亿,37.65
40,41,002403,爱仕达,15.39,-2.22,-0.35,-0.13,9.45,0.62,5.34,4.37亿,2.97亿,45.73亿,2367.76
