,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,688050,爱博医疗,92.55,2.82,2.54,0.16,0.93,1.15,4.41,1.62亿,1.90亿,175.42亿,41.43
1,2,002223,鱼跃医疗,36.95,3.73,1.33,0.0,1.21,1.49,4.27,4.16亿,9.39亿,346.84亿,18.14
2,3,300595,欧普康视,20.12,6.46,1.22,0.0,5.38,1.41,7.72,7.25亿,6.68亿,134.50亿,25.89
3,4,300558,贝达药业,55.2,1.14,0.62,0.0,1.19,1.02,3.92,2.73亿,4.17亿,230.28亿,41.62
4,5,688198,佰仁医疗,111.61,0.54,0.6,0.1,0.16,0.96,2.84,0.24亿,1.37亿,153.35亿,195.95
5,6,301263,泰恩康,15.46,3.0,0.45,0.13,2.14,1.14,4.46,0.86亿,2.63亿,40.66亿,42.41
6,7,600129,太极集团,25.93,1.45,0.37,-0.08,1.84,1.17,4.15,2.67亿,5.57亿,144.40亿,19.87
7,8,003020,立方制药,18.57,1.92,0.35,0.16,0.83,0.92,3.18,0.21亿,1.38亿,25.66亿,22.43
8,9,002773,康弘药业,19.92,1.74,0.34,0.05,0.98,1.63,3.42,1.33亿,6.85亿,136.52亿,14.11
9,10,300238,冠昊生物,12.94,1.97,0.25,0.0,2.33,0.78,4.49,0.80亿,2.65亿,34.31亿,92.44
10,31,000650,仁和药业,5.9,0.51,0.03,0.0,1.32,1.0,1.53,1.04亿,13.31亿,78.55亿,14.90
11,32,600538,国发股份,4.99,0.6,0.03,-0.2,2.37,0.91,4.23,0.63亿,5.24亿,26.16亿,--
12,33,600568,ST中珠,1.36,1.49,0.02,0.0,0.39,0.5,2.98,0.09亿,16.69亿,22.70亿,--
13,34,301239,普瑞眼科,46.8,0.02,0.01,-0.06,2.1,0.72,3.85,0.70亿,0.71亿,33.13亿,331.52
14,35,600276,恒瑞医药,46.1,-0.02,-0.01,0.0,0.33,0.71,1.0,9.81亿,63.79亿,2940.72亿,47.74
15,36,301267,华厦眼科,20.18,-0.1,-0.02,-0.1,1.15,1.01,2.48,0.77亿,3.29亿,66.36亿,30.21
16,37,600288,大恒科技,9.35,-0.53,-0.05,0.0,5.66,0.97,4.89,2.34亿,4.37亿,40.84亿,--
17,38,300108,*ST吉药,1.65,-4.62,-0.08,-0.6,6.58,0.82,6.36,0.73亿,6.56亿,10.82亿,--
18,39,430047,诺思兰德,12.5,-0.79,-0.1,0.0,0.76,0.9,2.86,0.17亿,1.80亿,22.51亿,--
19,40,300015,爱尔眼科,13.77,-1.08,-0.15,0.0,0.79,1.23,1.8,8.73亿,79.31亿,1092.16亿,27.91
20,11,300683,海特生物,24.41,0.95,0.23,-0.16,0.52,0.52,2.77,0.16亿,1.22亿,29.80亿,--
21,12,002020,京新药业,13.09,1.63,0.21,0.0,1.49,1.04,2.33,1.41亿,7.24亿,94.77亿,14.70
22,13,603998,方盛制药,10.76,1.89,0.2,0.0,0.99,0.95,3.22,0.47亿,4.39亿,47.21亿,15.53
23,14,002173,创新医疗,9.08,2.25,0.2,0.0,14.54,0.76,8.0,5.42亿,4.16亿,37.74亿,--
24,15,300233,金城医药,12.54,1.29,0.16,-0.08,1.55,0.58,2.67,0.72亿,3.70亿,46.38亿,23.90
25,16,002317,众生药业,12.13,1.17,0.14,0.08,1.73,0.82,2.75,1.59亿,7.62亿,92.38亿,52.06
26,17,600668,尖峰集团,10.49,1.35,0.14,0.0,0.89,0.91,2.22,0.32亿,3.44亿,36.09亿,38.36
27,18,000153,丰原药业,6.31,2.1,0.13,0.16,1.49,0.8,3.07,0.42亿,4.53亿,28.58亿,14.93
28,19,603168,莎普爱思,7.01,1.59,0.11,0.0,1.85,0.81,3.19,0.42亿,3.23亿,22.61亿,--
29,20,000908,*ST景峰,4.9,2.08,0.1,-0.41,8.91,2.46,7.08,3.43亿,7.89亿,38.66亿,--
30,41,300573,兴齐眼药,73.22,-0.54,-0.4,0.01,3.63,1.23,2.42,3.62亿,1.35亿,98.71亿,33.10
31,42,600223,福瑞达,8.04,-5.3,-0.45,0.13,6.91,1.57,6.48,5.68亿,10.17亿,81.73亿,35.81
32,43,300006,莱美药业,4.05,-10.99,-0.5,0.0,11.57,1.78,5.93,5.00亿,10.56亿,42.76亿,--
33,44,688366,昊海生科,61.67,-0.99,-0.62,-0.18,0.25,0.98,1.33,0.30亿,1.94亿,119.67亿,31.77
34,45,000810,创维数字,16.24,-5.08,-0.87,-0.06,17.19,1.53,11.16,32.28亿,11.18亿,181.50亿,59.24
35,46,300622,博士眼镜,54.5,-7.57,-4.46,-0.2,30.69,1.04,12.62,20.56亿,1.16亿,63.44亿,85.83
36,21,000790,华神科技,4.02,2.29,0.09,0.25,2.13,0.9,4.07,0.53亿,6.23亿,25.04亿,327.74
37,22,600993,马应龙,26.31,0.3,0.08,0.04,0.76,0.92,2.1,0.86亿,4.30亿,113.21亿,18.59
38,23,002524,光正眼科,3.87,2.11,0.08,0.26,2.95,0.91,4.75,0.58亿,5.08亿,19.67亿,--
39,24,600572,康恩贝,4.76,1.71,0.08,0.21,1.17,1.24,2.56,1.42亿,25.63亿,122.01亿,17.70
40,25,301103,何氏眼科,21.04,0.33,0.07,-0.05,1.15,0.85,2.34,0.20亿,0.83亿,17.48亿,152.28
41,26,301096,百诚医药,39.77,0.18,0.07,0.05,2.51,0.97,1.89,0.69亿,0.69亿,27.61亿,23.00
42,27,601886,江河集团,5.57,1.09,0.06,-0.18,0.92,1.23,2.36,0.58亿,11.33亿,63.11亿,10.93
43,28,600812,华北制药,5.34,1.14,0.06,0.0,0.59,0.94,2.65,0.54亿,17.16亿,91.62亿,67.06
44,29,600671,ST目药,8.86,0.68,0.06,0.0,0.33,0.55,3.41,0.04亿,1.22亿,10.78亿,--
45,30,688566,吉贝尔,22.35,0.22,0.05,-0.13,0.69,0.6,1.48,0.30亿,1.99亿,44.57亿,19.15
