,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600104,上汽集团,19.81,5.15,0.97,0.1,1.49,1.89,9.77,33.43亿,115.75亿,2293.07亿,24.9
1,2,002899,英派斯,22.38,4.19,0.9,0.0,11.02,0.72,10.99,3.68亿,1.48亿,33.08亿,28.41
2,3,002395,双象股份,17.63,4.32,0.73,-0.11,6.32,1.39,10.0,3.03亿,2.68亿,47.29亿,43.04
3,4,002768,国恩股份,23.83,2.5,0.58,0.0,2.26,1.03,3.79,0.95亿,1.77亿,42.12亿,10.58
4,5,300389,艾比森,12.57,3.88,0.47,0.0,6.32,1.9,8.35,1.87亿,2.33亿,29.31亿,29.56
5,6,301287,康力源,28.73,1.2,0.34,0.28,4.93,0.49,2.71,0.24亿,0.17亿,4.89亿,33.55
6,7,603558,健盛集团,10.55,2.33,0.24,0.0,0.98,0.86,3.01,0.38亿,3.69亿,38.93亿,11.09
7,8,001300,三柏硕,11.97,1.87,0.22,0.0,8.78,0.61,4.0,0.70亿,0.66亿,7.93亿,105.82
8,9,605099,共创草坪,21.12,1.05,0.22,0.0,0.74,0.65,3.49,0.62亿,4.00亿,84.50亿,16.16
9,10,300005,探路者,7.33,1.52,0.11,-0.41,1.52,0.67,4.02,0.98亿,8.83亿,64.75亿,47.75
10,11,300651,金陵体育,13.32,0.83,0.11,-0.08,6.0,0.58,3.48,0.60亿,0.75亿,9.99亿,59.05
11,12,300218,安利股份,15.5,0.52,0.08,0.0,1.32,0.63,1.88,0.44亿,2.16亿,33.52亿,16.79
12,13,600018,上港集团,6.05,1.17,0.07,0.17,0.14,1.02,2.01,1.93亿,232.15亿,1404.48亿,8.94
13,14,300043,星辉娱乐,4.06,1.5,0.06,0.25,6.58,0.74,6.5,3.35亿,12.44亿,50.49亿,--
14,15,002587,奥拓电子,6.58,0.77,0.05,-0.15,9.33,0.47,6.28,3.19亿,5.15亿,33.90亿,--
15,16,002431,棕榈股份,2.22,1.83,0.04,0.0,1.78,0.42,5.05,0.72亿,18.13亿,40.24亿,--
16,17,300355,蒙草生态,5.44,0.74,0.04,-0.18,4.53,0.85,4.07,3.40亿,13.66亿,74.31亿,130.93
17,18,300162,雷曼光电,7.87,0.13,0.01,0.0,5.78,0.7,6.23,1.58亿,3.41亿,26.82亿,--
18,19,000558,莱茵体育,3.28,0.31,0.01,-0.3,7.21,0.6,4.59,3.07亿,12.89亿,42.27亿,--
19,20,002701,奥瑞金,5.84,0.0,0.0,-0.17,0.69,0.67,1.88,1.02亿,25.57亿,149.35亿,14.73
20,21,002181,粤传媒,6.38,-0.31,-0.02,0.16,10.27,1.28,5.16,7.44亿,11.34亿,72.38亿,--
21,22,600158,中体产业,8.61,-0.58,-0.05,0.0,2.85,0.61,3.12,2.37亿,9.60亿,82.61亿,267.50
22,23,600340,华夏幸福,2.94,-2.0,-0.06,0.0,4.46,0.85,4.67,5.19亿,38.93亿,114.47亿,--
23,24,301376,致欧科技,19.9,-0.4,-0.08,0.05,0.67,0.6,2.45,0.26亿,1.93亿,38.37亿,21.59
24,25,002415,海康威视,31.06,-1.4,-0.44,0.0,0.38,0.8,2.03,10.80亿,91.06亿,2828.22亿,26.53
