,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,301536,星宸科技,59.06,11.67,6.17,-0.41,48.47,2.15,19.17,10.58亿,0.38亿,22.38亿,95.04
1,2,300496,中科创达,66.18,5.05,3.18,0.03,19.08,2.23,13.11,46.84亿,3.67亿,242.91亿,150.25
2,3,301382,蜂助手,33.93,9.59,2.97,0.0,31.85,2.67,21.64,15.08亿,1.37亿,46.39亿,61.18
3,4,001229,魅视科技,43.24,4.7,1.94,0.02,42.61,2.02,7.58,5.35亿,0.29亿,12.72亿,62.21
4,5,301600,慧翰股份,127.01,0.96,1.21,-0.46,19.86,0.67,6.45,4.47亿,0.18亿,22.29亿,49.55
5,6,003004,声迅股份,31.6,3.67,1.12,-0.06,6.92,0.87,5.25,1.51亿,0.70亿,21.99亿,--
6,7,301366,一博科技,47.19,2.25,1.04,-0.02,13.3,1.91,7.52,3.45亿,0.55亿,25.82亿,63.48
7,8,603390,通达电气,10.9,9.99,0.99,0.0,5.15,2.23,12.01,1.89亿,3.50亿,38.12亿,172.12
8,9,002929,润建股份,32.34,2.9,0.91,-0.03,10.48,2.38,7.19,7.20亿,2.13亿,68.98亿,23.60
9,10,603679,华体科技,16.61,5.39,0.85,0.0,9.32,3.1,6.98,2.49亿,1.63亿,27.11亿,--
10,11,002383,合众思壮,11.34,4.71,0.51,-0.09,25.11,2.71,13.57,17.92亿,6.16亿,69.89亿,--
11,12,300076,GQY视讯,8.76,5.16,0.43,-0.11,9.72,1.2,12.12,3.61亿,4.24亿,37.14亿,--
12,13,603602,纵横通信,17.75,2.25,0.39,0.0,11.12,2.4,6.57,4.54亿,2.27亿,40.34亿,142.80
13,14,300276,三丰智能,11.5,2.86,0.32,1.05,26.31,0.72,15.03,30.57亿,10.21亿,117.39亿,653.21
14,15,301091,深城交,51.8,0.62,0.32,0.0,7.65,1.85,16.38,11.40亿,2.84亿,147.07亿,266.20
15,16,301027,华蓝集团,15.27,2.0,0.3,0.0,5.75,1.05,6.28,1.02亿,1.18亿,18.04亿,--
16,17,002357,富临运业,8.45,2.8,0.23,0.0,8.72,1.93,8.52,2.32亿,3.13亿,26.49亿,22.10
