,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600577,精达股份,6.76,3.36,0.22,0.0,10.34,0.9,10.4,14.61亿,21.09亿,142.55亿,25.71
1,2,600468,百利电气,5.36,3.48,0.18,-0.19,4.29,2.32,5.41,2.48亿,10.88亿,58.30亿,42.47
2,3,600973,宝胜股份,4.47,0.9,0.04,0.0,1.54,0.83,1.81,0.94亿,13.71亿,61.30亿,184.00
3,4,002130,沃尔核材,18.98,0.05,0.01,0.05,4.9,0.51,3.32,11.60亿,12.49亿,237.09亿,27.38
4,5,600595,中孚实业,3.17,-0.63,-0.02,0.0,2.08,1.19,4.08,2.67亿,40.08亿,127.05亿,13.11
5,6,600361,创新新材,4.14,-0.48,-0.02,0.0,2.96,1.14,3.12,2.05亿,16.67亿,69.01亿,16.13
6,7,601212,白银有色,3.14,-0.95,-0.03,0.0,0.97,1.32,4.73,2.28亿,74.05亿,232.51亿,--
7,8,601061,中信金属,7.9,-0.38,-0.03,0.0,2.17,1.08,2.14,0.86亿,5.01亿,39.59亿,16.91
8,9,002533,金杯电工,10.2,-0.39,-0.04,0.1,2.12,0.55,1.56,1.38亿,6.37亿,65.02亿,13.16
9,10,600366,宁波韵升,7.66,-0.52,-0.04,0.0,1.71,0.7,2.6,1.39亿,10.63亿,81.43亿,91.32
10,11,600522,中天科技,15.88,-0.25,-0.04,0.0,1.3,0.79,2.32,7.04亿,34.13亿,541.98亿,17.59
11,12,600105,永鼎股份,5.62,-2.6,-0.15,0.0,6.53,0.61,4.16,5.28亿,14.24亿,80.04亿,104.76
12,13,688122,西部超导,44.06,-0.5,-0.22,-0.27,0.89,0.95,2.06,2.55亿,6.50亿,286.24亿,35.56
13,14,000969,安泰科技,11.81,-1.91,-0.23,0.0,3.62,0.77,3.16,4.40亿,10.26亿,121.17亿,27.37
14,15,000962,东方钽业,14.59,-1.75,-0.26,-0.07,4.37,0.46,3.77,3.19亿,4.96亿,72.32亿,35.40
15,16,002149,西部材料,15.61,-2.01,-0.32,0.0,1.11,1.03,2.7,0.85亿,4.88亿,76.20亿,41.47
16,17,300706,阿石创,24.41,-1.49,-0.37,0.0,3.04,0.54,2.74,0.84亿,1.13亿,27.65亿,282.87
17,18,600363,联创光电,49.04,-0.81,-0.4,0.0,4.42,0.96,3.24,9.76亿,4.55亿,223.24亿,49.91
18,19,301289,国缆检测,48.62,-1.9,-0.94,-0.02,7.18,0.6,2.08,0.89亿,0.25亿,12.33亿,52.65
19,20,430300,辰光医疗,14.12,-9.72,-1.52,0.0,10.84,0.96,12.47,0.97亿,0.60亿,8.49亿,--
