,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600962,国投中鲁,13.83,2.29,0.31,-0.22,1.32,1.23,5.25,0.48亿,2.62亿,36.26亿,3124.23
1,2,605388,均瑶健康,6.57,1.7,0.11,0.15,1.16,0.71,4.18,0.45亿,6.00亿,39.45亿,59.87
2,3,605499,东鹏饮料,243.86,0.92,2.23,-0.3,0.2,1.0,2.14,2.56亿,5.20亿,1268.10亿,35.13
3,4,600300,维维股份,3.37,0.9,0.03,-0.3,3.72,0.78,3.59,2.02亿,16.17亿,54.50亿,16.62
4,5,600189,泉阳泉,7.56,0.67,0.05,-0.13,2.25,1.22,2.93,1.23亿,7.15亿,54.07亿,189.33
5,6,000848,承德露露,9.24,0.54,0.05,-0.11,0.71,0.65,1.74,0.68亿,10.40亿,96.05亿,17.41
6,7,603156,养元饮品,22.71,0.27,0.06,-0.13,0.22,0.81,1.72,0.63亿,12.65亿,287.39亿,17.54
7,8,605198,安德利,28.31,-1.08,-0.31,-0.07,0.66,0.93,3.35,0.51亿,2.71亿,76.59亿,37.46
8,9,605337,李子园,11.84,-1.91,-0.23,0.09,3.47,0.83,2.32,1.62亿,3.94亿,46.70亿,22.28
9,10,300997,欢乐家,16.54,-3.89,-0.67,0.12,2.47,1.16,2.85,1.63亿,3.96亿,65.50亿,66.27
10,11,603711,香飘飘,18.55,-6.27,-1.24,-0.27,9.04,2.89,13.14,7.06亿,4.11亿,76.19亿,322.26
