,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,920128,胜业电气,39.39,6.49,2.4,0.0,40.84,0.82,9.25,2.72亿,0.17亿,6.74亿,62.43
1,2,600563,法拉电子,128.05,2.15,2.7,-0.19,0.88,0.91,4.12,2.51亿,2.25亿,288.11亿,27.89
2,3,300408,三环集团,36.77,1.97,0.71,-0.14,0.7,1.19,2.63,4.79亿,18.70亿,687.53亿,32.97
3,4,300319,麦捷科技,12.48,1.55,0.19,-0.08,2.91,1.07,3.34,2.99亿,8.30亿,103.55亿,33.71
4,5,600237,铜峰电子,7.53,1.35,0.1,0.13,4.31,1.26,2.96,1.95亿,6.04亿,45.52亿,57.45
5,6,000636,风华高科,15.39,1.25,0.19,0.0,1.2,0.99,2.37,2.12亿,11.57亿,178.06亿,50.30
6,7,603989,艾华集团,15.0,1.15,0.17,0.07,1.02,0.83,2.29,0.61亿,4.01亿,60.17亿,22.76
7,8,300460,惠伦晶体,14.61,0.41,0.06,0.07,3.76,0.77,2.89,1.53亿,2.81亿,41.03亿,1805.51
8,9,002199,东晶电子,9.81,0.31,0.03,0.0,3.9,0.64,2.45,0.93亿,2.43亿,23.88亿,--
9,10,301566,达利凯普,19.7,0.26,0.05,0.25,8.14,0.62,2.9,0.77亿,0.49亿,9.59亿,67.00
10,11,002138,顺络电子,30.79,0.07,0.02,0.0,1.32,0.8,1.69,3.09亿,7.57亿,232.93亿,29.84
11,12,002484,江海股份,17.82,-0.94,-0.17,0.0,2.54,0.76,3.22,3.71亿,8.20亿,146.21亿,22.99
12,13,603738,泰晶科技,16.07,-1.23,-0.2,0.0,3.47,0.98,2.58,2.18亿,3.89亿,62.56亿,55.58
13,14,871981,晶赛科技,38.11,-2.53,-0.99,0.0,6.32,0.76,5.12,0.90亿,0.37亿,14.11亿,257.05
14,15,831641,格利尔,18.19,-7.99,-1.58,0.0,12.92,0.93,9.15,1.08亿,0.44亿,8.06亿,884.98
