,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,000811,冰轮环境,12.61,10.04,1.15,0.0,11.39,4.21,10.56,10.29亿,7.46亿,94.05亿,15.24
1,2,000530,冰山冷热,6.8,10.03,0.62,0.0,2.88,0.37,0.0,1.17亿,6.00亿,40.80亿,45.47
2,3,002639,雪人股份,8.69,10.0,0.79,0.0,25.77,3.45,6.08,14.44亿,6.51亿,56.54亿,149.95
3,4,301018,申菱环境,32.87,4.82,1.51,-0.03,7.36,1.11,8.87,4.73亿,1.99亿,65.43亿,45.91
4,5,603187,海容冷链,12.23,3.21,0.38,-0.33,6.92,5.08,10.04,3.29亿,3.86亿,47.25亿,13.03
5,6,300990,同飞股份,40.19,1.88,0.74,0.0,8.98,2.39,6.06,2.79亿,0.77亿,31.10亿,73.03
6,7,301272,英华特,38.46,-0.1,-0.04,0.08,4.57,1.8,5.2,0.56亿,0.31亿,12.05亿,30.87
7,8,600202,哈空调,5.37,-0.19,-0.01,0.19,4.11,1.54,6.51,0.86亿,3.83亿,20.59亿,1079.11
8,9,603912,佳力图,7.72,-1.53,-0.12,0.0,2.4,0.8,3.32,1.02亿,5.42亿,41.83亿,257.01
9,10,002158,汉钟精机,19.71,-1.89,-0.38,0.0,1.83,0.72,2.54,1.94亿,5.34亿,105.17亿,10.96
10,11,603277,银都股份,23.98,-1.92,-0.47,0.13,0.32,1.11,3.8,0.32亿,4.21亿,100.84亿,15.94
11,12,301252,同星科技,28.85,-1.94,-0.57,-0.07,6.23,0.79,2.79,0.59亿,0.33亿,9.41亿,24.9
12,13,301525,儒竞科技,64.06,-2.02,-1.32,0.02,4.24,0.81,4.07,1.36亿,0.49亿,31.65亿,30.45
13,14,301399,英特科技,24.87,-2.43,-0.62,0.0,8.51,0.68,3.33,0.81亿,0.38亿,9.38亿,56.48
14,15,002686,亿利达,6.41,-3.17,-0.21,0.0,1.86,0.85,3.78,0.63亿,5.23亿,33.51亿,58.59
15,16,603339,四方科技,12.71,-3.27,-0.43,0.0,1.69,1.21,3.35,0.67亿,3.09亿,39.33亿,15.99
16,17,301043,绿岛风,31.05,-3.51,-1.13,0.19,7.94,1.18,4.16,0.57亿,0.23亿,7.14亿,19.62
17,18,301070,开勒股份,48.91,-3.61,-1.83,-0.02,3.93,1.08,4.49,0.82亿,0.43亿,20.79亿,283.75
