,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,21,600137,浪莎股份,14.60,0.90,0.13,0.00,1.61,0.53,2.14,0.23亿,0.97亿,14.19亿,68.53
1,22,600107,美尔雅,4.86,0.83,0.04,-0.21,1.47,0.42,3.53,0.26亿,3.60亿,17.50亿,--
2,23,002563,森马服饰,6.90,0.73,0.05,-0.15,0.62,0.77,3.21,0.93亿,22.08亿,152.38亿,18.46
3,24,001234,泰慕士,16.88,0.60,0.10,0.06,4.68,0.59,2.32,0.23亿,0.29亿,4.91亿,21.31
4,25,002612,朗姿股份,17.13,0.53,0.09,0.06,2.19,0.53,2.64,0.95亿,2.54亿,43.43亿,27.16
5,26,002832,比音勒芬,20.36,0.44,0.09,0.00,3.10,1.00,2.47,2.43亿,3.89亿,79.29亿,11.43
6,27,002780,三夫户外,12.70,0.40,0.05,0.00,6.23,0.79,4.03,1.03亿,1.31亿,16.59亿,175.30
7,28,300918,南山智尚,10.61,0.28,0.03,0.28,0.59,0.92,2.55,0.23亿,3.66亿,38.82亿,23.37
8,29,301276,嘉曼服饰,20.85,0.14,0.03,0.43,2.79,0.59,1.49,0.22亿,0.39亿,8.03亿,16.26
9,30,002875,安奈儿,13.62,0.07,0.01,0.00,2.77,0.54,3.82,0.69亿,1.82亿,24.85亿,--
10,31,603808,歌力思,7.25,0.00,0.00,0.00,1.24,0.82,3.59,0.33亿,3.69亿,26.76亿,93.24
11,32,002656,ST摩登,--,--,--,--,--,--,--,--,6.09亿,8.04亿,--
12,33,002029,七匹狼,6.75,-0.29,-0.02,-0.15,1.51,0.63,2.22,0.68亿,6.65亿,44.91亿,15.15
13,34,603511,爱慕股份,13.09,-0.38,-0.05,0.00,0.51,0.76,2.51,0.27亿,4.02亿,52.61亿,28.25
14,35,603587,地素时尚,13.00,-0.38,-0.05,0.00,1.41,0.57,2.15,0.87亿,4.74亿,61.63亿,16.67
15,36,603839,安正时尚,5.94,-0.83,-0.05,-0.17,2.28,0.62,4.84,0.54亿,3.99亿,23.71亿,--
16,37,301088,戎美股份,14.37,-1.51,-0.22,0.14,5.15,0.54,2.81,0.43亿,0.58亿,8.28亿,37.26
17,38,600398,海澜之家,6.51,-1.81,-0.12,-0.15,1.13,0.96,3.17,3.53亿,48.03亿,312.66亿,12.29
18,39,300840,酷特智能,19.61,-2.10,-0.42,-0.05,14.29,0.89,4.34,4.90亿,1.71亿,33.57亿,22.65
19,40,002154,报喜鸟,4.72,-2.28,-0.11,0.00,6.13,0.52,3.31,3.45亿,11.80亿,55.69亿,12.44
20,1,002486,嘉麟杰,2.54,4.96,0.12,0.0,3.66,0.84,6.61,0.77亿,8.32亿,21.13亿,93.11
21,2,002269,美邦服饰,2.13,4.93,0.1,0.0,8.0,0.97,8.87,4.27亿,25.12亿,53.52亿,77.45
22,3,002634,棒杰股份,3.53,2.92,0.1,0.0,2.83,0.81,5.54,0.45亿,4.47亿,15.76亿,--
23,4,600177,雅戈尔,8.87,2.78,0.24,0.0,0.92,1.05,3.48,3.75亿,46.23亿,410.10亿,12.24
24,5,002763,汇洁股份,6.76,2.12,0.14,-0.15,1.39,1.0,3.62,0.28亿,3.04亿,20.52亿,16.92
25,6,003016,欣贺股份,8.98,2.05,0.18,-0.11,1.54,0.83,4.66,0.59亿,4.27亿,38.32亿,--
26,7,002569,ST步森,9.51,2.04,0.19,0.11,0.93,0.92,3.33,0.12亿,1.40亿,13.30亿,--
27,8,002687,乔治白,4.52,2.03,0.09,0.0,1.44,0.57,2.71,0.27亿,4.13亿,18.66亿,32.36
28,9,605138,盛泰集团,5.73,1.96,0.11,0.0,0.48,1.03,2.85,0.15亿,5.56亿,31.83亿,60.00
29,10,603196,日播时尚,14.02,1.74,0.24,-0.14,4.6,2.64,8.05,1.58亿,2.37亿,33.23亿,--
30,11,601718,际华集团,2.93,1.74,0.05,-0.34,1.03,0.91,2.43,1.32亿,43.92亿,128.68亿,--
31,12,002193,如意集团,5.97,1.7,0.1,0.17,7.69,0.84,4.43,1.21亿,2.62亿,15.62亿,36.94
32,13,002762,金发拉比,6.16,1.65,0.1,0.0,6.6,0.61,4.29,0.86亿,2.11亿,13.02亿,--
33,14,601566,九牧王,8.37,1.58,0.13,0.0,0.52,0.83,2.67,0.25亿,5.75亿,48.10亿,26.70
34,15,300005,探路者,7.33,1.52,0.11,-0.41,1.52,0.67,4.02,0.98亿,8.83亿,64.75亿,47.75
35,16,603518,锦泓集团,9.96,1.43,0.14,-0.5,6.24,0.5,4.07,2.12亿,3.44亿,34.27亿,16.03
36,17,600630,龙头股份,10.24,1.39,0.14,0.0,4.74,0.48,3.17,2.07亿,4.25亿,43.51亿,86.41
37,18,002494,华斯股份,3.99,1.27,0.05,0.0,4.98,0.54,4.57,0.57亿,2.87亿,11.44亿,407.70
38,19,600400,红豆股份,2.61,1.16,0.03,0.0,1.53,0.78,4.65,0.92亿,22.91亿,59.80亿,1365.27
39,20,603877,太平鸟,14.2,1.07,0.15,0.0,0.44,0.65,2.78,0.29亿,4.69亿,66.64亿,46.80
40,41,002404,嘉欣丝绸,6.89,-2.96,-0.21,-0.15,5.91,0.54,3.8,1.88亿,4.56亿,31.40亿,19.06
41,42,001209,洪兴股份,17.38,-4.24,-0.77,0.06,23.63,1.0,3.86,1.68亿,0.40亿,7.00亿,23.84
