,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,605020,永和股份,20.95,4.59,0.92,0.14,5.54,2.74,6.99,4.43亿,3.78亿,79.26亿,40.67
1,2,300343,联创股份,6.1,3.56,0.21,0.0,3.04,1.49,7.47,1.98亿,10.66亿,65.04亿,--
2,3,002326,永太科技,9.49,3.38,0.31,-0.21,2.23,1.92,7.19,1.72亿,8.04亿,76.30亿,--
3,4,002915,中欣氟材,13.8,1.92,0.26,0.0,11.97,1.41,6.94,4.75亿,2.88亿,39.79亿,--
4,5,600378,昊华科技,29.95,1.56,0.46,-0.07,0.28,0.97,2.48,0.76亿,9.11亿,272.74亿,29.26
5,6,002407,多氟多,12.78,0.71,0.09,0.0,1.11,0.75,2.44,1.53亿,10.81亿,138.09亿,457.08
6,7,603310,巍华新材,19.4,-1.32,-0.26,0.0,6.91,0.67,2.14,0.92亿,0.68亿,13.13亿,27.33
7,8,603505,金石资源,24.56,-1.45,-0.36,-0.04,0.43,1.15,2.01,0.65亿,6.05亿,148.53亿,44.50
8,9,603379,三美股份,38.18,-2.88,-1.13,0.08,1.21,0.93,4.4,2.88亿,6.10亿,233.08亿,31.17
9,10,600160,巨化股份,23.4,-3.15,-0.76,-0.17,1.24,1.12,3.85,7.96亿,27.00亿,631.74亿,37.68
