,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600331,宏达股份,8.3,1.47,0.12,-0.48,1.86,1.27,4.89,3.12亿,20.32亿,168.66亿,594.02
1,2,002895,川恒股份,22.5,0.22,0.05,-0.04,1.31,1.18,3.16,1.59亿,5.40亿,121.54亿,13.61
2,3,603077,和邦生物,2.29,-1.29,-0.03,0.44,2.42,0.53,4.31,4.94亿,88.31亿,202.24亿,68.53
3,4,600096,云天化,22.13,-1.56,-0.35,-0.05,1.32,0.97,2.45,5.37亿,18.34亿,405.94亿,6.88
4,5,600141,兴发集团,22.71,-2.2,-0.51,-0.22,1.25,1.13,2.11,3.16亿,11.03亿,250.55亿,14.30
5,6,300505,川金诺,15.88,-2.93,-0.48,0.0,5.5,0.91,2.87,1.92亿,2.17亿,34.52亿,29.64
6,7,600078,澄星股份,6.53,-3.54,-0.24,-0.15,1.5,0.86,3.54,0.66亿,6.63亿,43.27亿,--
7,8,600470,六国化工,6.11,-3.93,-0.25,0.0,7.53,0.63,4.4,2.43亿,5.22亿,31.87亿,62.30
8,9,000422,湖北宜化,13.75,-4.25,-0.61,-0.15,7.55,1.7,4.32,10.53亿,10.07亿,138.50亿,14.72
9,10,002312,川发龙蟒,16.51,-4.57,-0.79,-0.18,8.76,0.86,5.09,25.86亿,17.53亿,289.46亿,55.06
