,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,603099,长白山,48.86,5.64,2.61,0.0,11.53,1.77,12.5,14.57亿,2.67亿,130.29亿,66.10
1,2,002159,三特索道,16.57,3.37,0.54,0.0,4.07,1.83,4.87,0.93亿,1.38亿,22.95亿,14.18
2,3,000558,莱茵体育,3.42,3.01,0.1,0.0,8.05,1.11,6.93,3.54亿,12.89亿,44.07亿,--
3,4,600054,黄山旅游,11.8,1.99,0.23,0.0,2.44,1.82,3.28,1.47亿,5.13亿,60.57亿,22.66
4,5,603199,九华旅游,34.18,1.97,0.66,0.06,1.96,1.26,3.04,0.74亿,1.11亿,37.83亿,18.47
5,6,000888,峨眉山A,13.48,1.58,0.21,0.07,3.32,1.11,2.86,2.35亿,5.27亿,71.03亿,21.84
6,7,600749,西藏旅游,11.61,1.22,0.14,0.17,2.58,1.21,2.35,0.68亿,2.27亿,26.35亿,98.60
7,8,002033,丽江股份,9.05,1.12,0.1,-0.11,2.38,0.89,1.56,1.18亿,5.49亿,49.73亿,19.40
8,9,603136,天目湖,11.79,1.03,0.12,0.0,1.77,1.2,2.4,0.56亿,2.70亿,31.85亿,27.96
9,10,000978,桂林旅游,6.81,0.59,0.04,-0.15,3.15,0.61,2.51,0.77亿,3.60亿,24.52亿,194.54
10,11,600576,祥源文旅,7.71,-0.39,-0.03,0.0,2.97,0.47,3.49,1.51亿,6.60亿,50.92亿,55.34
11,12,000430,张家界,7.52,-0.4,-0.03,-0.13,6.75,1.06,3.58,1.68亿,3.32亿,24.95亿,--
12,13,300859,西域旅游,42.6,-3.31,-1.46,0.0,6.18,1.62,6.63,4.10亿,1.55亿,66.03亿,42.95
