,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,000892,欢瑞世纪,4.39,10.03,0.4,0.0,20.41,1.45,12.78,6.13亿,7.11亿,31.21亿,--
1,2,600136,ST明诚,2.11,4.97,0.1,0.0,0.62,1.21,5.47,0.25亿,19.43亿,41.00亿,--
2,3,300528,幸福蓝海,10.83,4.54,0.47,-0.09,7.72,0.97,11.49,3.06亿,3.73亿,40.35亿,--
3,4,600715,*ST文投,2.35,4.44,0.1,0.0,2.28,2.0,3.56,0.98亿,18.55亿,43.59亿,--
4,5,600088,中视传媒,19.2,4.29,0.79,-0.05,5.83,1.88,6.08,4.37亿,3.98亿,76.36亿,51.76
5,6,300027,华谊兄弟,3.47,4.2,0.14,0.29,11.21,1.22,6.91,9.56亿,24.85亿,86.23亿,--
6,7,300133,华策影视,8.69,3.95,0.33,0.0,14.59,1.49,6.46,20.19亿,16.24亿,141.11亿,74.54
7,8,603721,中广天择,33.56,3.42,1.11,-0.06,25.48,3.06,7.55,11.32亿,1.30亿,43.63亿,--
8,9,002343,慈文传媒,7.91,2.86,0.22,0.13,14.53,1.68,6.5,5.38亿,4.75亿,37.57亿,246.97
9,10,001330,博纳影业,6.88,2.38,0.16,0.29,1.24,0.54,4.02,0.89亿,10.55亿,72.60亿,--
10,11,000802,北京文化,7.6,2.29,0.17,-0.26,2.46,0.64,4.71,1.32亿,7.15亿,54.38亿,--
11,12,300291,百纳千成,6.53,2.03,0.13,0.0,7.24,0.84,5.16,4.35亿,9.29亿,60.66亿,--
12,13,600977,中国电影,12.19,1.92,0.23,0.0,0.96,1.16,2.68,2.16亿,18.67亿,227.59亿,79.19
13,14,300182,捷成股份,6.76,1.65,0.11,0.0,15.64,1.29,5.41,23.42亿,22.40亿,151.42亿,37.31
14,15,002739,万达电影,12.68,1.28,0.16,0.0,1.4,1.04,3.83,3.71亿,21.05亿,266.90亿,122.86
15,16,300426,唐德影视,10.77,1.22,0.13,0.0,3.73,0.73,5.45,1.59亿,4.00亿,43.08亿,--
16,17,601595,上海电影,27.87,1.2,0.33,0.0,3.09,0.99,6.28,3.81亿,4.48亿,124.91亿,87.22
17,18,002292,奥飞娱乐,9.7,1.04,0.1,-0.1,30.18,1.0,10.0,29.66亿,10.18亿,98.73亿,151.00
18,19,603103,横店影视,15.78,0.57,0.09,0.06,1.14,0.59,3.63,1.14亿,6.34亿,100.08亿,431.69
19,20,002905,金逸影视,8.62,0.23,0.02,0.0,5.74,0.8,6.51,1.74亿,3.49亿,30.12亿,--
20,21,300251,光线传媒,9.75,-0.31,-0.03,0.0,2.34,0.92,3.78,6.30亿,27.87亿,271.75亿,46.55
