,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,601187,厦门银行,5.74,1.95,0.11,0.18,1.86,1.63,3.38,1.35亿,12.84亿,73.70亿,5.87
1,2,002936,郑州银行,2.16,1.89,0.04,0.47,3.26,1.18,3.3,4.67亿,67.01亿,144.73亿,6.56
2,3,600928,西安银行,3.69,1.1,0.04,0.0,0.63,1.33,2.47,1.01亿,44.21亿,163.14亿,6.38
3,4,001227,兰州银行,2.53,0.8,0.02,0.4,2.97,0.95,1.59,2.06亿,27.68亿,70.03亿,7.23
4,5,002948,青岛银行,3.86,0.52,0.02,0.0,1.27,1.07,2.34,1.52亿,31.10亿,120.06亿,4.88
5,6,601997,贵阳银行,6.07,0.33,0.02,0.0,1.26,1.36,1.82,2.78亿,36.56亿,221.93亿,4.19
6,7,601665,齐鲁银行,5.56,0.18,0.01,0.0,0.73,1.13,3.6,1.95亿,48.35亿,268.83亿,5.86
7,8,600926,杭州银行,14.65,0.0,0.0,0.0,0.45,0.99,1.91,3.63亿,54.95亿,805.02亿,4.75
8,9,601838,成都银行,16.85,0.0,0.0,0.06,0.78,0.74,2.43,5.24亿,40.24亿,678.02亿,5.64
9,10,601229,上海银行,9.06,-0.11,-0.01,-0.11,0.42,1.14,3.53,5.38亿,142.07亿,1287.12亿,5.49
10,11,601577,长沙银行,8.81,-0.11,-0.01,0.11,0.55,1.01,2.61,1.95亿,40.21亿,354.22亿,4.29
11,12,002966,苏州银行,8.1,-0.12,-0.01,-0.12,1.11,1.03,1.97,3.29亿,36.84亿,298.38亿,5.47
12,13,601963,重庆银行,9.36,-0.32,-0.03,0.0,0.67,1.27,2.02,1.18亿,18.76亿,175.59亿,5.51
13,14,601009,南京银行,10.62,-0.56,-0.06,0.0,0.45,1.02,2.06,4.75亿,99.02亿,1051.57亿,5.27
14,15,600919,江苏银行,9.71,-0.61,-0.06,0.1,0.71,1.09,2.76,12.60亿,183.51亿,1781.91亿,4.73
15,16,002142,宁波银行,24.01,-0.7,-0.17,-0.04,0.41,0.95,2.03,6.45亿,65.24亿,1566.32亿,5.74
16,17,601169,北京银行,6.15,-0.81,-0.05,0.16,0.53,0.95,3.39,6.90亿,211.43亿,1300.29亿,4.73
