,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,300192,科德教育,17.79,2.89,0.5,-0.11,20.42,0.85,7.75,7.81亿,2.10亿,37.39亿,41.34
1,2,000526,学大教育,44.33,1.93,0.84,0.0,2.12,0.99,4.99,1.12亿,1.19亿,52.76亿,23.31
2,3,600455,博通股份,21.57,1.75,0.37,0.0,3.23,0.74,4.58,0.44亿,0.62亿,13.47亿,44.09
3,4,002607,中公教育,3.61,1.69,0.06,0.0,7.45,0.77,5.35,13.61亿,50.29亿,181.54亿,99.30
4,5,300359,全通教育,5.55,1.09,0.06,-0.18,2.12,0.59,3.83,0.75亿,6.33亿,35.15亿,--
5,6,600661,昂立教育,11.81,0.94,0.11,0.0,1.73,0.69,3.33,0.59亿,2.87亿,33.84亿,133.24
6,7,603377,ST东时,2.4,0.84,0.02,0.84,2.19,1.3,5.46,0.38亿,7.21亿,17.30亿,--
7,8,300010,豆神教育,6.24,0.81,0.05,-0.16,11.55,0.83,5.49,8.26亿,11.28亿,70.36亿,87.23
8,9,600880,博瑞传播,5.01,0.6,0.03,-0.2,4.24,0.49,4.02,2.33亿,10.93亿,54.76亿,335.24
9,10,605098,行动教育,34.26,0.53,0.18,0.0,0.88,0.7,2.0,0.36亿,1.19亿,40.86亿,15.75
10,11,002659,凯文教育,4.62,0.43,0.02,-0.22,2.9,0.59,5.0,0.81亿,5.98亿,27.64亿,--
11,12,003032,传智教育,10.03,0.1,0.01,-0.4,4.18,0.67,2.99,1.16亿,2.73亿,27.43亿,--
12,13,600636,国新文化,9.69,0.0,0.0,0.0,1.3,0.6,3.41,0.56亿,4.39亿,42.50亿,--
13,14,002093,国脉科技,8.35,-0.24,-0.02,0.24,1.77,0.66,2.27,1.50亿,10.07亿,84.07亿,42.60
14,15,300688,创业黑马,32.49,-0.28,-0.09,0.0,9.39,0.52,3.84,4.33亿,1.42亿,46.11亿,--
15,16,600730,中国高科,6.42,-1.99,-0.13,0.0,7.54,2.05,3.97,2.89亿,5.87亿,37.66亿,105.83
16,17,300338,*ST开元,4.93,-1.99,-0.1,0.0,3.41,0.7,4.17,0.59亿,3.45亿,16.99亿,--
