,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002012,凯恩股份,5.4,6.51,0.33,0.19,3.26,1.21,7.69,0.80亿,4.67亿,25.19亿,103.46
1,2,833394,民士达,19.83,3.82,0.73,0.0,6.5,1.65,5.71,0.62亿,0.48亿,9.51亿,30.75
2,3,605377,华旺科技,13.8,2.83,0.38,-0.07,0.88,1.44,4.02,0.56亿,4.65亿,64.13亿,11.77
3,4,600103,青山纸业,2.53,2.43,0.06,0.4,5.02,1.43,8.91,2.85亿,22.12亿,55.97亿,49.29
4,5,603165,荣晟环保,13.15,2.18,0.28,-0.08,7.79,1.9,6.84,2.83亿,2.73亿,35.85亿,10.81
5,6,600235,民丰特纸,5.79,1.94,0.11,0.0,1.42,0.67,3.35,0.29亿,3.51亿,20.34亿,25.02
6,7,600433,冠豪高新,3.27,1.87,0.06,-0.31,0.84,0.71,3.43,0.48亿,17.50亿,57.23亿,61.68
7,8,600567,山鹰国际,2.06,1.48,0.03,0.0,4.14,1.09,5.42,4.72亿,54.71亿,112.71亿,123.38
8,9,002521,齐峰新材,10.1,1.41,0.14,-0.3,1.0,1.01,3.11,0.41亿,4.03亿,40.69亿,39.86
9,10,605500,森林包装,7.14,1.28,0.09,0.14,0.5,0.94,2.98,0.15亿,4.14亿,29.59亿,16.39
10,11,600966,博汇纸业,5.15,1.18,0.06,0.0,0.54,0.74,2.95,0.38亿,13.37亿,68.85亿,34.61
11,12,600308,华泰股份,3.73,1.08,0.04,0.27,0.56,0.88,1.9,0.32亿,15.17亿,56.58亿,25.32
12,13,605007,五洲特纸,13.15,1.0,0.13,0.08,0.36,0.85,1.54,0.19亿,4.02亿,52.80亿,12.18
13,14,000488,晨鸣纸业,3.12,0.97,0.03,-0.64,2.05,0.94,2.59,1.07亿,16.76亿,52.29亿,--
14,15,600356,恒丰纸业,7.79,0.78,0.06,0.13,2.53,1.09,1.68,0.59亿,2.99亿,23.27亿,15.86
15,16,002235,安妮股份,5.55,0.73,0.04,-0.18,7.75,0.52,4.54,2.40亿,5.54亿,30.72亿,97.73
16,17,600963,岳阳林纸,5.29,0.0,0.0,-0.19,1.31,0.63,3.4,1.22亿,17.58亿,92.98亿,--
17,18,603733,仙鹤股份,20.72,-0.43,-0.09,0.0,1.79,1.42,3.36,2.61亿,7.06亿,146.28亿,13.43
18,19,301469,恒达新材,24.35,-0.45,-0.11,-0.08,2.43,0.61,2.08,0.20亿,0.34亿,8.34亿,30.75
19,20,002078,太阳纸业,14.58,-1.15,-0.17,-0.27,0.57,1.09,2.44,2.31亿,27.75亿,404.64亿,12.43
20,21,603863,松炀资源,20.62,-1.43,-0.3,0.0,2.71,0.71,3.15,1.16亿,2.05亿,42.20亿,--
21,22,600793,宜宾纸业,24.93,-2.0,-0.51,0.04,12.15,0.92,13.68,5.68亿,1.77亿,44.10亿,--
22,23,002067,景兴纸业,4.47,-2.83,-0.13,-0.22,38.5,5.49,16.3,17.63亿,10.45亿,46.70亿,79.20
