,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,603356,华菱精工,18.87,10.03,1.72,0.0,31.12,2.18,10.9,7.51亿,1.33亿,25.16亿,--
1,2,002689,远大智能,5.08,0.0,0.0,0.99,18.34,1.42,13.98,9.85亿,10.43亿,52.98亿,--
2,3,603488,展鹏科技,9.56,-0.93,-0.09,0.0,3.59,0.52,2.8,1.01亿,2.92亿,27.91亿,--
3,4,300669,沪宁股份,21.12,-1.12,-0.24,-0.75,0.82,1.12,3.23,0.32亿,1.82亿,38.46亿,117.11
4,5,603321,梅轮电梯,7.74,-1.4,-0.11,0.13,0.83,0.74,1.91,0.20亿,3.07亿,23.76亿,15.39
5,6,300931,通用电梯,7.68,-1.67,-0.13,0.13,2.5,0.81,2.31,0.38亿,1.96亿,15.08亿,165.34
6,7,002367,康力电梯,7.63,-2.31,-0.18,0.0,6.41,0.88,4.61,2.61亿,5.26亿,40.15亿,16.23
7,8,600894,广日股份,12.88,-2.42,-0.32,0.16,1.59,1.07,3.33,1.78亿,8.60亿,110.76亿,15.48
8,9,301056,森赫股份,9.33,-2.81,-0.27,0.11,0.91,0.73,3.02,0.23亿,2.67亿,24.89亿,23.45
9,10,002774,快意电梯,7.74,-2.89,-0.23,0.0,2.65,0.57,3.76,0.58亿,2.82亿,21.81亿,22.91
10,11,605286,同力日升,31.56,-2.95,-0.96,0.0,0.98,0.81,3.14,0.53亿,1.68亿,53.02亿,18.08
11,12,002960,青鸟消防,11.74,-3.69,-0.45,0.0,1.7,0.89,3.53,1.25亿,6.20亿,72.78亿,19.54
12,13,600835,上海机电,20.25,-4.25,-0.9,-0.2,2.99,0.58,5.01,4.92亿,8.07亿,163.32亿,21.32
