,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,300791,仙乐健康,29.91,0.5,0.15,0.03,2.87,1.39,4.7,1.66亿,1.94亿,58.14亿,22.07
1,2,833429,康比特,19.38,0.15,0.03,0.0,4.18,0.9,6.82,0.90亿,1.11亿,21.58亿,27.60
2,3,600381,ST春天,3.64,0.0,0.0,-0.27,6.66,2.25,7.69,1.46亿,5.87亿,21.37亿,--
3,4,603102,百合股份,38.87,-1.4,-0.55,-0.05,3.01,0.96,1.93,0.42亿,0.36亿,13.91亿,15.99
4,5,300146,汤臣倍健,13.29,-1.63,-0.22,0.0,4.98,1.77,3.55,7.60亿,11.30亿,150.18亿,19.52
5,6,600530,交大昂立,3.97,-1.73,-0.07,-0.5,2.74,0.7,2.72,0.85亿,7.75亿,30.76亿,342.46
6,7,002626,金达威,16.4,-2.79,-0.47,0.12,1.38,1.18,2.79,1.39亿,6.10亿,100.02亿,33.99
7,8,839273,一致魔芋,24.47,-6.32,-1.65,0.0,5.33,0.83,6.28,0.65亿,0.48亿,11.86亿,21.81
8,9,000639,西王食品,4.67,-6.97,-0.35,0.0,11.47,0.81,4.78,5.91亿,10.79亿,50.41亿,60.41
