,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002361,神剑股份,4.5,10.02,0.41,0.0,5.61,2.43,9.29,1.98亿,8.02亿,36.09亿,109.90
1,2,603879,ST永悦,3.78,5.0,0.18,0.0,1.34,0.59,1.39,0.18亿,3.59亿,13.58亿,--
2,3,002395,双象股份,17.63,4.32,0.73,-0.11,6.32,1.39,10.0,3.03亿,2.68亿,47.29亿,43.04
3,4,001255,博菲电气,29.03,4.24,1.18,-0.1,8.9,1.49,5.21,0.51亿,0.20亿,5.81亿,140.43
4,5,603928,兴业股份,8.73,2.71,0.23,0.12,1.59,1.53,4.35,0.36亿,2.62亿,22.88亿,46.91
5,6,688585,上纬新材,6.81,2.25,0.15,0.3,0.47,1.11,4.05,0.13亿,4.03亿,27.47亿,31.67
6,7,001333,光华股份,17.7,1.67,0.29,0.0,1.49,0.69,2.7,0.12亿,0.44亿,7.79亿,17.74
7,8,301395,仁信新材,11.49,1.5,0.17,0.0,1.28,0.78,2.92,0.16亿,1.09亿,12.47亿,53.00
8,9,000301,东方盛虹,8.47,1.44,0.12,-0.12,0.18,0.86,2.04,0.83亿,54.97亿,465.60亿,--
9,10,301555,惠柏新材,24.57,0.99,0.24,-0.24,2.46,0.77,1.97,0.29亿,0.48亿,11.88亿,--
10,11,301092,争光股份,24.14,0.62,0.15,0.17,2.37,0.86,2.63,0.25亿,0.43亿,10.42亿,31.38
11,12,688716,中研股份,41.54,0.05,0.02,-0.02,15.39,0.85,6.12,4.30亿,0.68亿,28.08亿,126.99
12,13,605589,圣泉集团,23.98,-0.29,-0.07,-0.04,0.85,0.73,1.62,1.59亿,7.79亿,186.70亿,26.22
13,14,300487,蓝晓科技,48.94,-0.43,-0.21,0.0,1.51,1.54,1.38,2.27亿,3.06亿,149.91亿,31.22
