,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002772,众兴菌业,7.9,-1.5,-0.12,0.25,3.32,1.35,2.49,1.03亿,3.90亿,30.82亿,26.28
1,2,600108,亚盛集团,3.23,-1.52,-0.05,0.31,3.5,1.19,4.27,2.23亿,19.47亿,62.89亿,129.49
2,3,601118,海南橡胶,5.88,-2.16,-0.13,0.17,1.0,0.69,2.16,2.54亿,42.79亿,251.63亿,--
3,4,600883,博闻科技,7.86,-2.36,-0.19,0.0,1.8,0.94,2.73,0.34亿,2.36亿,18.56亿,23.82
4,5,600359,新农开发,7.12,-2.73,-0.2,0.14,2.58,0.86,2.73,0.71亿,3.82亿,27.16亿,48.90
5,6,300970,华绿生物,14.17,-2.81,-0.41,-0.07,4.56,1.03,2.47,0.61亿,0.93亿,13.19亿,--
6,7,600540,新赛股份,4.69,-3.7,-0.18,0.43,4.18,0.72,4.72,1.16亿,5.81亿,27.27亿,--
7,8,300511,雪榕生物,4.49,-5.47,-0.26,-0.22,11.21,1.54,4.63,2.14亿,4.18亿,18.77亿,--
