,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,600676,交运股份,5.95,3.84,0.22,0.0,9.65,1.66,8.2,5.82亿,10.28亿,61.20亿,--
1,2,002758,浙农股份,9.88,3.35,0.32,-0.1,5.47,2.83,7.95,2.83亿,5.18亿,51.17亿,24.09
2,3,600689,上海三毛,11.88,3.21,0.37,0.08,9.43,1.33,9.82,1.71亿,1.52亿,18.08亿,109.62
3,4,000753,漳州发展,5.23,1.36,0.07,0.0,19.06,1.23,7.75,9.96亿,9.91亿,51.85亿,78.92
4,5,600881,亚泰集团,2.63,0.77,0.02,0.0,22.89,1.93,9.96,20.63亿,32.49亿,85.45亿,--
5,6,000833,粤桂股份,14.1,0.5,0.07,0.36,22.24,1.07,7.27,14.25亿,4.54亿,63.97亿,37.74
6,7,600070,*ST富润,2.02,0.5,0.01,0.0,2.87,1.26,4.48,0.29亿,5.07亿,10.24亿,--
7,8,002575,群兴玩具,7.99,0.25,0.02,-0.13,8.55,0.74,5.27,4.00亿,5.78亿,46.21亿,--
8,9,000632,三木集团,4.7,0.0,0.0,0.0,3.83,1.27,4.04,0.84亿,4.65亿,21.88亿,--
9,10,600673,东阳光,8.93,-0.11,-0.01,-0.22,0.64,0.71,2.69,1.70亿,30.02亿,268.04亿,64.60
10,11,600784,鲁银投资,6.46,-0.92,-0.06,0.0,2.29,0.88,1.69,0.84亿,5.68亿,36.70亿,12.88
11,12,600089,特变电工,12.82,-1.61,-0.21,0.0,2.09,1.82,1.69,13.58亿,50.53亿,647.77亿,11.30
12,13,000025,特力A,18.25,-2.09,-0.39,-0.16,1.96,0.87,2.15,1.42亿,3.93亿,71.68亿,54.59
13,14,600770,综艺股份,5.21,-2.25,-0.12,0.0,3.73,1.2,4.13,2.56亿,13.00亿,67.73亿,70.41
14,15,600805,悦达投资,4.88,-2.4,-0.12,-0.41,1.5,0.83,3.4,0.63亿,8.50亿,41.49亿,123.88
15,16,000631,顺发恒业,3.4,-2.58,-0.09,-0.29,1.06,0.78,3.44,0.87亿,23.95亿,81.44亿,122.62
16,17,300208,*ST中程,3.01,-2.9,-0.09,0.0,2.41,0.93,4.84,0.50亿,6.87亿,20.69亿,--
17,18,600620,天宸股份,6.72,-3.31,-0.23,0.0,2.02,0.45,3.17,0.95亿,6.87亿,46.14亿,--
18,19,000652,泰达股份,4.54,-3.4,-0.16,0.0,2.13,1.06,3.83,1.45亿,14.74亿,66.94亿,36.56
19,20,600083,*ST博信,2.25,-3.43,-0.08,0.0,4.88,0.95,4.29,0.25亿,2.28亿,5.13亿,--
20,21,600682,南京新百,7.64,-4.26,-0.34,0.0,3.67,1.3,4.39,3.31亿,11.65亿,89.01亿,34.81
21,22,000622,*ST恒立,2.19,-4.78,-0.11,0.0,2.75,1.64,5.22,0.26亿,4.25亿,9.31亿,--
22,23,600051,宁波联合,7.5,-4.94,-0.39,0.13,3.35,0.88,5.32,0.79亿,3.11亿,23.32亿,31.77
23,24,002052,*ST同洲,6.15,-4.95,-0.32,0.0,2.43,1.18,4.64,1.12亿,7.46亿,45.88亿,--
