,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,688068,热景生物,62.58,12.45,6.93,0.02,9.39,1.08,22.05,5.16亿,0.92亿,57.87亿,--
1,2,300206,理邦仪器,13.21,7.14,0.88,0.0,15.82,2.08,11.76,7.07亿,3.40亿,44.97亿,33.53
2,3,688301,奕瑞科技,111.93,6.7,7.03,-0.02,1.8,1.81,6.06,2.87亿,1.43亿,160.13亿,30.78
3,4,688351,微电生理,23.1,5.62,1.23,0.09,3.18,1.09,7.77,0.91亿,1.25亿,28.84亿,195.39
4,5,300396,迪瑞医疗,17.37,5.4,0.89,0.06,5.25,2.56,6.74,2.45亿,2.72亿,47.32亿,18.45
5,6,688114,华大智造,51.26,5.11,2.49,-0.08,1.62,2.04,6.52,1.77亿,2.13亿,109.15亿,--
6,7,300314,戴维医疗,13.03,5.08,0.63,0.0,7.31,2.91,5.4,1.79亿,1.89亿,24.67亿,44.46
7,8,688050,爱博医疗,97.0,4.92,4.55,-0.06,1.65,1.88,6.58,3.01亿,1.90亿,183.86亿,43.42
8,9,688358,祥生医疗,27.84,4.27,1.14,-0.04,1.93,1.64,4.08,0.60亿,1.12亿,31.22亿,23.79
9,10,603880,南卫股份,5.02,3.93,0.19,0.2,2.75,1.33,4.97,0.39亿,2.89亿,14.51亿,--
10,11,688399,硕世生物,73.17,3.71,2.62,0.03,2.01,1.79,4.78,0.82亿,0.57亿,41.47亿,114.69
11,12,002551,尚荣医疗,3.76,3.58,0.13,0.0,5.68,0.76,5.23,1.28亿,6.10亿,22.95亿,161.76
12,13,688410,山外山,13.27,3.51,0.45,0.0,1.83,1.29,3.82,0.56亿,2.31亿,30.70亿,51.63
13,14,688236,春立医疗,14.88,3.19,0.46,-0.07,3.65,2.06,4.85,0.43亿,0.79亿,11.80亿,70.00
14,15,688161,威高骨科,28.88,3.07,0.86,0.0,0.24,1.35,3.46,0.28亿,4.00亿,115.52亿,52.73
15,16,300760,迈瑞医疗,262.81,3.06,7.81,0.0,0.58,1.33,3.09,18.27亿,12.12亿,3186.41亿,22.47
16,17,300049,福瑞股份,38.65,2.98,1.12,-0.13,3.72,1.39,4.72,3.31亿,2.34亿,90.25亿,75.60
17,18,688314,康拓医疗,31.15,2.98,0.9,0.1,0.82,0.61,3.24,0.21亿,0.81亿,25.31亿,24.74
18,19,688393,安必平,20.95,2.95,0.6,-0.05,2.63,2.09,7.67,0.51亿,0.94亿,19.60亿,49.62
19,20,300639,凯普生物,6.93,2.82,0.19,0.15,3.19,1.22,3.41,1.39亿,6.35亿,44.02亿,--
