,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000720,新能泰山,2.81,5.64,0.15,322633,90441266.69,8.65,2.91,2.68,2.68,2.66,2.57,-50.83,1.44
1,2,300208,*ST中程,1.9,4.4,0.08,234858,43971078.68,7.14,1.94,1.81,1.84,1.82,3.42,-6.85,-2.81
2,3,301031,中熔电气,79.58,3.9,2.99,8859,70472355.0,4.96,80.8,77.0,77.0,76.59,2.04,40.32,5.04
3,4,600067,冠城大通,1.99,3.65,0.07,315923,63544654.0,5.21,2.05,1.95,1.99,1.92,2.27,-51.34,0.43
4,5,000400,许继电气,31.64,3.26,1.0,184023,581412017.86,7.31,32.36,30.12,30.81,30.64,1.83,25.67,2.92
5,6,600406,国电南瑞,26.47,3.04,0.78,463980,1230923091.0,4.75,26.99,25.77,26.11,25.69,0.58,39.24,4.68
6,7,601179,中国西电,7.45,2.9,0.21,799889,599746634.0,6.35,7.69,7.23,7.29,7.24,1.56,42.21,1.74
7,8,300265,通光线缆,6.78,2.88,0.19,285037,193284699.0,5.46,6.98,6.62,6.65,6.59,6.22,35.57,1.38
8,9,600312,平高电气,19.38,2.87,0.54,254535,497307838.0,7.01,20.0,18.68,18.84,18.84,1.88,24.64,2.56
9,10,300069,金利华电,11.88,2.86,0.33,71977,84571890.6,3.98,11.92,11.46,11.56,11.55,6.15,123.48,5.59
10,11,300423,昇辉科技,5.5,2.8,0.15,177041,96532113.0,3.93,5.54,5.33,5.39,5.35,5.33,114.79,1.85
11,12,300341,麦克奥迪,10.1,2.75,0.27,277579,285293715.56,9.87,10.78,9.81,9.92,9.83,5.39,33.73,3.01
12,13,002058,威尔泰,8.51,2.65,0.22,61295,52054028.65,5.19,8.67,8.24,8.34,8.29,4.28,-79.13,9.02
13,14,605196,华通线缆,8.19,2.63,0.21,136093,111928590.0,6.64,8.43,7.9,7.97,7.98,2.67,10.75,1.37
14,15,601126,四方股份,18.1,2.43,0.43,158048,288656005.0,5.66,18.66,17.66,17.76,17.67,1.94,17.81,3.58
15,16,002606,大连电瓷,8.84,2.43,0.21,217327,192888296.95,6.49,9.1,8.54,8.56,8.63,5.16,24.55,2.41
16,17,002256,兆新股份,1.75,2.34,0.04,509696,90282409.06,5.85,1.82,1.72,1.73,1.71,3.54,818.72,2.68
17,18,600089,特变电工,12.72,2.33,0.29,513051,657863645.0,3.78,13.02,12.55,12.58,12.43,1.02,10.59,1.03
18,19,300880,迦南智能,18.5,2.32,0.42,67518,125065809.96,3.87,18.82,18.12,18.3,18.08,3.48,15.16,3.65
19,20,300018,中元股份,5.04,2.23,0.11,116974,59104926.4,4.46,5.12,4.9,4.94,4.93,3.07,37.06,1.96
20,21,301120,新特电气,7.95,2.19,0.17,48391,38741365.1,3.47,8.12,7.85,7.85,7.78,3.07,-137640.78,1.89
21,22,000682,东方电子,10.7,2.1,0.22,258856,277405186.48,5.73,10.97,10.37,10.5,10.48,1.93,28.38,3.03
22,23,600577,精达股份,4.49,2.05,0.09,779114,353340234.0,5.0,4.63,4.41,4.41,4.4,3.69,16.38,1.81
23,24,002270,华明装备,15.55,2.03,0.31,211404,335009263.38,6.76,16.47,15.44,15.5,15.24,2.78,22.16,4.77
24,25,300617,安靠智电,23.12,1.9,0.43,14651,34119516.25,3.57,23.61,22.8,22.8,22.69,1.04,18.11,1.38
25,26,002546,新联电子,3.26,1.88,0.06,161220,52750107.0,2.81,3.31,3.22,3.22,3.2,2.01,-32.93,0.9
26,27,603530,神马电力,22.12,1.79,0.39,65429,145921434.0,6.26,22.92,21.56,21.78,21.73,1.53,33.88,5.97
27,28,002169,智光电气,4.59,1.77,0.08,181794,83668662.32,3.55,4.67,4.51,4.51,4.51,2.4,-19.91,1.23
28,29,605066,天正电气,5.17,1.77,0.09,71768,37393326.0,3.15,5.28,5.12,5.12,5.08,1.43,17.65,1.49
29,30,688191,智洋创新,14.91,1.71,0.25,17593,26263237.0,5.18,15.34,14.58,14.82,14.66,1.15,45.16,2.64
30,31,002498,汉缆股份,3.01,1.69,0.05,226289,68767969.2,3.38,3.08,2.98,3.0,2.96,0.68,13.1,1.26
31,32,601877,正泰电器,19.38,1.68,0.32,150065,292237125.0,2.68,19.7,19.19,19.2,19.06,0.7,10.83,1.04
32,33,600869,远东股份,3.68,1.66,0.06,411894,154896054.0,6.91,3.88,3.63,3.64,3.62,1.86,-31.47,1.84
33,34,603897,长城科技,17.94,1.64,0.29,43249,78284675.0,2.83,18.35,17.85,18.1,17.65,2.1,16.03,1.52
34,35,002346,柘中股份,7.48,1.63,0.12,22717,17097127.4,2.72,7.62,7.42,7.43,7.36,0.58,-10.9,1.23
35,36,002028,思源电气,68.62,1.58,1.07,96941,665499472.03,6.78,70.19,65.61,66.95,67.55,1.61,29.94,4.81
36,37,603016,新宏泰,18.63,1.58,0.29,86541,160644924.0,10.14,19.58,17.72,17.98,18.34,5.84,36.67,3.39
37,38,002441,众业达,6.49,1.56,0.1,91117,59602598.74,3.29,6.62,6.41,6.41,6.39,2.28,13.53,0.78
38,39,002452,长高电新,7.34,1.52,0.11,197876,146161822.67,4.84,7.55,7.2,7.28,7.23,3.84,18.75,2.01
39,40,688663,新风光,17.44,1.51,0.26,19936,35127789.0,3.32,17.92,17.35,17.43,17.18,1.42,16.1,1.9
40,41,600268,国电南自,6.07,1.51,0.09,358240,218832859.0,3.34,6.19,5.99,5.99,5.98,3.56,57.66,2.04
41,42,603050,科林电气,22.28,1.5,0.33,36407,82025375.0,5.33,23.16,21.99,22.04,21.95,1.34,21.39,3.73
42,43,301310,鑫宏业,19.88,1.48,0.29,15979,31948575.4,2.55,20.2,19.7,19.75,19.59,3.71,20.88,1.19
43,44,002471,中超控股,2.06,1.48,0.03,263005,54395924.0,3.45,2.1,2.03,2.04,2.03,2.08,-70.03,1.73
