,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,603123,翠微股份,10.66,10.01,0.97,840777,885223357.0,5.78,10.66,10.1,10.1,9.69,12.89,-16.83,3.48
1,2,000415,渤海租赁,4.68,4.0,0.18,6375510,2992443201.46,9.56,4.85,4.42,4.58,4.5,11.82,13.65,0.95
2,3,002647,仁东控股,8.09,1.89,0.15,512821,416613446.04,5.79,8.33,7.87,7.96,7.94,9.16,-23.79,83.43
3,4,600830,香溢融通,11.92,0.42,0.05,259119,308351473.0,3.79,12.15,11.7,11.88,11.87,5.7,70.91,2.49
4,5,001236,弘业期货,11.9,-0.58,-0.07,278936,337775554.79,4.76,12.32,11.75,12.05,11.97,8.54,547.77,6.45
5,6,600927,永安期货,14.94,-0.93,-0.14,84342,127781127.0,4.18,15.45,14.82,15.11,15.08,1.6,38.92,1.72
6,7,600901,江苏金租,5.22,-1.32,-0.07,664828,349538504.0,2.27,5.32,5.2,5.3,5.29,1.15,10.18,1.29
7,8,603093,南华期货,12.98,-1.37,-0.18,97826,127762606.0,3.57,13.3,12.83,13.12,13.16,1.6,16.57,1.99
8,9,600390,五矿资本,8.14,-1.57,-0.13,1986039,1634840911.0,4.84,8.4,8.0,8.25,8.27,4.42,22.55,0.86
9,10,002961,瑞达期货,16.7,-2.17,-0.37,68799,115619964.2,4.34,17.19,16.45,17.15,17.07,1.55,20.54,2.73
10,11,600053,九鼎投资,16.86,-2.49,-0.43,99230,169787003.0,6.02,17.64,16.6,17.49,17.29,2.29,782.71,2.53
11,12,600318,新力金融,10.35,-2.54,-0.27,702350,731317644.0,4.05,10.63,10.2,10.42,10.62,13.7,118.54,4.94
12,13,600517,XD国网英,5.91,-2.64,-0.16,532223,317593778.0,4.61,6.11,5.83,6.08,6.07,0.93,17.45,1.58
13,14,000617,中油资本,8.5,-2.75,-0.24,2889776,2502656429.19,6.75,8.97,8.38,8.79,8.74,2.29,18.56,1.05
14,15,600643,爱建集团,6.05,-3.04,-0.19,330586,203703523.0,5.61,6.34,5.99,6.28,6.24,2.08,29.16,0.77
15,16,600816,建元信托,3.89,-3.23,-0.13,3120913,1276024472.0,12.69,4.36,3.85,4.16,4.02,5.71,692.03,2.81
16,17,600705,中航产融,4.69,-3.5,-0.17,3393603,1603468622.0,5.14,4.86,4.61,4.8,4.86,3.85,51.79,1.11
17,18,600120,浙江东方,4.97,-3.68,-0.19,958012,482837065.0,5.23,5.19,4.92,5.16,5.16,2.8,30.44,1.09
18,19,000987,越秀资本,8.33,-3.7,-0.32,868730,738625943.93,7.05,8.85,8.24,8.66,8.65,1.73,18.24,1.42
19,20,002423,中粮资本,17.79,-3.89,-0.72,1160283,2098362108.86,6.97,18.79,17.5,18.58,18.51,5.04,24.07,1.88
20,21,000563,陕国投Ａ,4.31,-4.65,-0.21,2634444,1151472907.05,4.87,4.48,4.26,4.48,4.52,5.15,17.69,1.25
21,22,000567,海德股份,8.42,-5.61,-0.5,594309,506510858.65,5.27,8.77,8.3,8.74,8.92,3.05,23.86,3.04
