,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600619,海立股份,11.41,10.03,1.04,1234325,1318654062.0,17.16,11.41,9.63,11.0,10.37,15.64,1457.23,2.02
1,2,603355,莱克电气,24.56,5.77,1.34,30975,76644748.0,7.02,25.49,23.86,23.86,23.22,0.54,11.69,2.89
2,3,002052,*ST同洲,2.24,5.16,0.11,3521,788704.0,0.0,2.24,2.24,2.24,2.13,0.05,-23.15,-62.59
3,4,301061,匠心家居,55.78,4.65,2.48,10250,56517575.04,4.56,56.23,53.8,54.0,53.3,2.46,16.27,2.95
4,5,002032,苏 泊 尔,56.9,4.61,2.51,20593,116115598.46,4.23,57.3,55.0,55.5,54.39,0.26,24.24,8.93
5,6,000333,美的集团,78.24,4.31,3.23,325804,2530371519.26,3.63,78.59,75.87,75.95,75.01,0.47,14.38,3.63
6,7,300894,火星人,14.95,4.25,0.61,84443,125298706.0,5.16,15.27,14.53,14.8,14.34,2.87,74.54,4.54
7,8,000651,格力电器,49.73,3.76,1.8,303804,1490426897.21,3.38,49.79,48.17,48.17,47.93,0.55,9.91,2.38
8,9,000404,长虹华意,6.81,3.5,0.23,114011,76332870.74,3.19,6.81,6.6,6.61,6.58,1.65,10.45,1.23
9,10,300824,北鼎股份,8.64,3.35,0.28,39605,34122758.5,4.43,8.77,8.4,8.4,8.36,1.25,44.17,4.19
10,11,002676,顺威股份,4.65,3.33,0.15,128424,59526674.0,3.78,4.72,4.55,4.6,4.5,1.78,41.02,2.74
11,12,002290,禾盛新材,12.48,3.23,0.39,24067,29954378.28,4.22,12.69,12.18,12.26,12.09,0.97,25.27,4.03
12,13,000921,海信家电,32.63,3.13,0.99,96363,310901801.85,5.18,33.15,31.51,31.61,31.64,1.06,11.22,3.19
13,14,002035,华帝股份,7.46,3.04,0.22,163073,119381778.64,3.73,7.47,7.2,7.29,7.24,2.09,10.55,1.76
14,15,603579,荣泰健康,14.3,3.03,0.42,21328,30336274.0,2.45,14.38,14.04,14.16,13.88,1.19,11.52,1.38
15,16,600690,海尔智家,32.05,2.92,0.91,299243,949786659.0,4.4,32.5,31.13,31.4,31.14,0.48,14.43,2.84
16,17,001259,利仁科技,21.3,2.8,0.58,6084,12868588.0,2.99,21.39,20.77,21.17,20.72,2.77,48.78,2.15
17,18,002668,TCL智家,10.9,2.44,0.26,137744,148522679.72,4.7,11.04,10.54,10.76,10.64,1.27,10.56,6.03
18,19,002242,九阳股份,11.08,2.4,0.26,37502,41531324.2,4.16,11.3,10.85,10.96,10.82,0.49,24.23,2.38
19,20,603215,比依股份,14.81,2.21,0.32,11854,17491995.0,3.45,15.0,14.5,14.7,14.49,1.67,20.53,2.57
20,21,603515,欧普照明,17.9,2.11,0.37,15031,26871664.0,3.48,18.15,17.54,17.54,17.53,0.2,17.34,2.13
21,22,300272,开能健康,6.29,2.11,0.13,130326,82009568.47,6.01,6.47,6.1,6.32,6.16,3.02,31.83,3.11
22,23,003023,彩虹集团,17.8,2.01,0.35,14704,26189725.0,3.04,18.06,17.53,17.68,17.45,2.81,11.91,1.24
23,24,301008,宏昌科技,18.06,1.98,0.35,8733,15755650.24,4.69,18.44,17.61,18.17,17.71,0.9,32.98,1.93
24,25,600336,澳柯玛,6.34,1.77,0.11,149515,93185886.0,4.01,6.38,6.13,6.23,6.23,1.87,50.54,1.99
25,26,002420,毅昌科技,5.84,1.74,0.1,73507,42757544.0,4.01,5.94,5.71,5.77,5.74,1.84,17.19,4.69
