,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000008,神州高铁,2.1,6.06,0.12,1028906,219470592.02,7.07,2.18,2.04,2.04,1.98,3.83,-16.34,1.69
1,2,300462,华铭智能,7.83,3.71,0.28,192835,149263145.0,5.3,7.94,7.54,7.75,7.55,14.1,-20.83,1.02
2,3,900915,中路Ｂ股,0.454,2.95,0.013,4278,190968.0,3.63,0.454,0.438,0.438,0.441,0.51,209.14,1.7
3,4,603129,春风动力,138.65,2.57,3.48,10616,147370554.0,5.33,141.5,134.3,134.5,135.17,0.7,14.81,3.86
4,5,002972,科安达,9.59,2.57,0.24,24041,22813350.8,2.99,9.62,9.34,9.38,9.35,1.81,21.0,1.93
5,6,000913,钱江摩托,16.0,2.5,0.39,80415,126923943.0,4.55,16.09,15.38,15.62,15.61,1.74,12.07,1.83
6,7,600818,中路股份,12.91,2.46,0.31,111531,142793347.0,4.21,13.06,12.53,12.74,12.6,4.69,834.47,6.79
7,8,001696,宗申动力,12.53,2.45,0.3,1220248,1506083997.02,4.91,12.61,12.01,12.16,12.23,13.69,25.45,2.98
8,9,300351,永贵电器,14.28,2.37,0.33,106878,150551200.94,4.16,14.33,13.75,14.04,13.95,4.11,37.87,2.34
9,10,603529,爱玛科技,32.02,2.33,0.73,52997,167443864.0,3.64,32.2,31.06,31.29,31.29,0.63,14.51,3.49
10,11,834058,华洋赛车,15.46,2.11,0.32,2126,3225310.74,3.5,15.5,14.97,15.1,15.14,1.51,13.64,2.55
11,12,688367,工大高科,11.65,2.1,0.24,4672,5355407.0,3.33,11.66,11.28,11.43,11.41,0.53,44.69,1.76
12,13,301016,雷尔伟,17.72,2.07,0.36,103748,186190219.95,7.37,18.86,17.58,17.72,17.36,14.46,48.9,2.65
13,14,000925,众合科技,5.59,2.01,0.11,79932,43947337.17,3.83,5.6,5.39,5.5,5.48,1.46,-21.64,1.16
14,15,688459,哈铁科技,8.4,1.94,0.16,9080,7613004.0,2.43,8.45,8.25,8.25,8.24,0.53,93.65,1.22
15,16,200017,深中华B,1.66,1.84,0.03,778,126867.0,3.07,1.66,1.61,1.63,1.63,0.03,91.31,3.32
16,17,688285,高铁电气,6.29,1.78,0.11,6174,3869234.0,2.27,6.34,6.2,6.2,6.18,0.66,55.74,1.46
17,18,300960,通业科技,18.89,1.67,0.31,26845,50287734.0,3.66,19.12,18.44,18.6,18.58,2.89,68.21,3.34
18,19,688569,铁科轨道,18.45,1.37,0.25,3379,6182978.0,2.53,18.54,18.08,18.25,18.2,0.16,16.83,1.41
19,20,300906,日月明,18.84,1.29,0.24,4393,8198300.5,2.74,18.95,18.44,18.65,18.6,0.61,26.26,1.76
20,21,300594,朗进科技,13.7,1.26,0.17,14526,19898484.0,2.96,13.88,13.48,13.68,13.53,1.61,-28.85,1.39
21,22,301322,绿通科技,18.04,1.23,0.22,4912,8778846.4,2.64,18.12,17.65,17.98,17.82,0.5,15.33,0.93
22,23,600099,林海股份,7.43,1.23,0.09,135070,100678407.0,5.18,7.68,7.3,7.34,7.34,6.16,95.08,3.14
23,24,300994,久祺股份,9.2,1.1,0.1,24317,22285698.0,1.43,9.23,9.1,9.13,9.1,1.04,19.13,1.96
24,25,605298,必得科技,7.78,1.04,0.08,8546,6600661.0,2.34,7.8,7.62,7.7,7.7,0.47,80.32,1.48
