,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,601238,广汽集团,9.46,3.5,0.32,-0.63,1.66,6.15,6.57,11.51亿,73.62亿,696.47亿,22.40
1,2,601633,长城汽车,25.37,2.71,0.67,0.0,0.35,2.16,1.98,5.42亿,61.68亿,1564.94亿,30.87
2,3,600104,上汽集团,15.34,0.26,0.04,-0.07,0.1,0.99,1.24,1.84亿,115.75亿,1775.65亿,12.59
3,4,002594,比亚迪,212.43,0.17,0.35,0.03,0.36,0.77,1.42,8.97亿,11.64亿,2473.24亿,20.59
4,5,000625,长安汽车,17.59,-1.4,-0.25,-0.06,0.92,0.83,3.64,13.35亿,82.14亿,1444.84亿,13.24
5,6,601777,力帆科技,3.17,-1.55,-0.05,0.0,0.17,1.05,2.17,0.25亿,45.21亿,143.32亿,175.64
6,7,601127,赛力斯,83.0,-2.97,-2.54,-0.11,1.61,0.94,3.58,20.37亿,15.10亿,1253.12亿,--
7,8,000980,众泰汽车,2.17,-3.56,-0.08,0.0,1.68,2.23,5.33,1.80亿,48.88亿,106.07亿,--
8,9,000572,海马汽车,3.86,-3.74,-0.15,0.0,1.69,1.16,4.49,1.08亿,16.42亿,63.39亿,--
9,10,600733,北汽蓝谷,6.76,-3.84,-0.27,-0.3,2.77,0.74,5.26,8.61亿,45.40亿,306.88亿,--
