,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002207,准油股份,6.7,10.02,0.61,0.0,12.45,1.75,6.57,2.14亿,2.61亿,17.47亿,--
1,2,002828,贝肯能源,10.45,7.29,0.71,0.1,22.36,1.57,8.73,4.47亿,1.94亿,20.24亿,48.65
2,3,300483,首华燃气,9.85,6.37,0.59,-0.1,5.35,2.31,11.99,1.34亿,2.62亿,25.76亿,236.99
3,4,300164,通源石油,4.64,4.74,0.21,0.0,18.56,2.21,7.45,4.62亿,5.39亿,25.03亿,22.67
4,5,600777,新潮能源,2.76,3.76,0.1,0.0,4.07,2.03,4.51,7.09亿,63.66亿,175.71亿,7.51
5,6,601808,中海油服,19.84,3.66,0.7,-0.35,1.05,1.42,5.17,6.09亿,29.60亿,587.36亿,31.42
6,7,600583,海油工程,6.87,3.62,0.24,-0.29,1.46,1.03,5.13,4.40亿,44.21亿,303.75亿,18.74
7,8,600968,海油发展,3.76,3.3,0.12,0.27,0.66,1.39,4.4,2.51亿,101.65亿,382.21亿,13.36
8,9,600256,广汇能源,7.72,2.8,0.21,0.0,1.83,1.31,2.8,9.18亿,65.66亿,506.88亿,7.84
9,10,000968,蓝焰控股,7.08,2.76,0.19,0.0,1.92,1.78,3.48,1.30亿,9.68亿,68.50亿,12.17
10,11,603619,中曼石油,28.37,2.42,0.67,0.07,9.83,2.18,10.76,11.19亿,3.99亿,113.19亿,12.34
11,12,603393,新天然气,32.99,2.39,0.77,-0.03,2.05,2.26,4.28,2.55亿,3.76亿,124.08亿,15.49
12,13,600871,石化油服,1.96,2.08,0.04,0.51,0.74,1.25,2.6,1.96亿,135.69亿,265.96亿,63.15
13,14,002554,惠博普,3.0,2.04,0.06,0.0,2.13,1.54,3.06,0.85亿,13.47亿,40.40亿,28.43
14,15,600759,ST洲际,2.8,1.45,0.04,0.0,0.54,0.97,3.99,0.61亿,41.44亿,116.02亿,147.14
15,16,300191,潜能恒信,15.31,1.19,0.18,0.0,4.99,1.47,6.87,1.70亿,2.20亿,33.69亿,--
16,17,600339,中油工程,3.41,1.19,0.04,0.29,1.55,1.43,3.56,2.94亿,55.83亿,190.38亿,15.94
17,18,002629,仁智股份,3.06,0.99,0.03,0.0,7.13,1.02,3.96,0.77亿,3.54亿,10.84亿,--
18,19,600938,中国海油,29.92,0.4,0.12,0.03,1.85,1.04,2.21,15.76亿,28.42亿,850.28亿,11.49
19,20,603727,博迈科,14.9,0.34,0.05,0.0,3.28,1.55,4.17,1.37亿,2.82亿,41.98亿,--
