,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600834,申通地铁,7.68,3.36,0.25,113640,86930206.0,6.86,7.91,7.4,7.45,7.43,2.38,62.68,2.18
1,2,601188,龙江交通,3.52,3.23,0.11,265283,91314783.0,5.28,3.54,3.36,3.4,3.41,2.02,30.29,1.03
2,3,000828,东莞控股,10.31,2.89,0.29,176196,180476538.7,5.59,10.53,9.97,10.0,10.02,1.69,12.13,1.15
3,4,600020,中原高速,4.04,1.51,0.06,217130,87098922.0,3.52,4.08,3.94,3.98,3.98,0.97,7.37,0.81
4,5,000548,湖南投资,4.77,1.49,0.07,160245,75839740.53,3.83,4.83,4.65,4.68,4.7,3.21,18.71,1.18
5,6,600269,赣粤高速,4.96,1.43,0.07,247986,121806885.0,4.09,5.01,4.81,4.89,4.89,1.06,9.24,0.65
6,7,600035,楚天高速,4.13,1.23,0.05,180234,74007346.0,3.43,4.17,4.03,4.08,4.08,1.12,7.51,0.8
7,8,600368,五洲交通,3.69,1.1,0.04,269095,98516111.0,3.29,3.72,3.6,3.64,3.65,1.67,8.41,0.91
8,9,600561,江西长运,4.94,1.02,0.05,104819,51516941.0,3.27,4.99,4.83,4.91,4.89,3.68,171.44,1.54
9,10,002357,富临运业,6.02,1.01,0.06,171861,102134645.0,3.69,6.05,5.83,5.88,5.96,5.48,11.56,1.24
10,11,603069,海汽集团,17.26,0.94,0.16,71900,123421227.0,3.27,17.42,16.86,17.06,17.1,2.28,-333.74,6.06
11,12,600033,福建高速,3.46,0.87,0.03,406249,140386740.0,3.21,3.51,3.4,3.44,3.43,1.48,8.94,0.83
12,13,900903,大众Ｂ股,0.237,0.85,0.002,76294,1786628.0,5.53,0.24,0.227,0.233,0.235,0.95,17.82,0.42
13,14,601518,吉林高速,2.6,0.78,0.02,271058,70160790.0,3.49,2.64,2.55,2.58,2.58,1.43,10.07,0.97
14,15,600350,山东高速,8.68,0.58,0.05,156823,135836639.0,3.13,8.79,8.52,8.63,8.63,0.32,12.9,1.48
15,16,000900,现代投资,4.04,0.5,0.02,230651,92591032.02,3.98,4.1,3.94,4.01,4.02,1.52,11.91,0.57
16,17,600377,宁沪高速,13.01,0.39,0.05,167149,216088006.0,3.24,13.15,12.73,12.96,12.96,0.44,11.92,1.88
17,18,600012,皖通高速,14.79,0.2,0.03,57750,85466332.0,2.91,15.03,14.6,14.81,14.76,0.5,15.14,1.97
18,19,000755,山西高速,4.6,0.0,0.0,188850,86660109.0,3.48,4.67,4.51,4.55,4.6,1.29,14.23,1.32
19,20,001965,招商公路,11.79,-0.08,-0.01,296474,349468406.92,2.29,11.91,11.64,11.79,11.8,0.43,14.85,1.27
20,21,600106,重庆路桥,6.28,-0.48,-0.03,1546235,952309284.0,10.14,6.54,5.9,6.09,6.31,11.63,42.74,1.73
21,22,600548,深高速,9.96,-0.5,-0.05,86478,85841297.0,3.0,10.04,9.74,9.99,10.01,0.6,14.03,1.23
22,23,600611,大众交通,8.59,-0.58,-0.05,4828123,4169502649.0,7.52,8.95,8.3,8.56,8.64,30.88,90.64,2.14
23,24,000429,粤高速Ａ,10.88,-0.73,-0.08,155660,169434243.36,2.01,11.02,10.8,10.97,10.96,1.19,13.3,2.36
24,25,200429,粤高速Ｂ,6.92,-0.86,-0.06,15669,10879391.87,1.29,7.0,6.91,6.97,6.98,0.45,7.72,1.37
25,26,600650,锦江在线,13.51,-1.6,-0.22,435400,587529651.0,6.99,13.96,13.0,13.4,13.73,11.15,36.29,1.91
26,27,601107,四川成渝,5.87,-3.45,-0.21,1429749,827259507.0,6.58,5.95,5.55,5.75,6.08,6.61,12.86,1.15
