,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002778,中晟高科,17.04,5.51,0.89,87238,149281621.9,6.07,17.58,16.6,16.6,16.15,7.07,-44.71,5.49
1,2,000059,华锦股份,5.61,5.25,0.28,578150,319643680.52,8.82,5.74,5.27,5.36,5.33,3.61,-3.56,0.72
2,3,002221,东华能源,9.74,3.95,0.37,346689,338733361.62,5.98,9.99,9.43,9.45,9.37,2.37,87.71,1.43
3,4,000096,广聚能源,12.98,3.26,0.41,74457,96242093.88,3.98,13.06,12.56,12.63,12.57,1.46,76.82,2.49
4,5,000159,国际实业,9.08,2.48,0.22,307552,275457005.1,6.43,9.22,8.65,8.87,8.86,6.4,-7.24,2.17
5,6,000819,岳阳兴长,19.52,1.88,0.36,258065,502697764.87,4.96,19.89,18.94,19.5,19.16,7.4,74.68,3.33
6,7,600387,*ST海越,3.35,1.52,0.05,157774,53429700.0,5.45,3.47,3.29,3.35,3.3,3.9,539.12,0.55
7,8,600759,洲际油气,2.68,0.0,0.0,1032558,276986919.0,4.48,2.75,2.63,2.69,2.68,2.49,53.6,1.35
8,9,000698,沈阳化工,3.58,0.0,0.0,232955,84170442.16,6.15,3.76,3.54,3.69,3.58,2.96,-11.77,2.14
9,10,000637,茂化实华,4.15,-0.24,-0.01,165069,68292834.61,3.61,4.2,4.05,4.17,4.16,4.49,-14.13,3.47
10,11,600777,ST新潮,2.34,-0.43,-0.01,1093308,254219203.0,4.68,2.4,2.29,2.37,2.35,1.72,7.23,0.74
11,12,600028,中国石化,6.33,-0.78,-0.05,1875194,1194404876.0,1.72,6.43,6.32,6.4,6.38,0.2,13.06,0.94
12,13,601857,中国石油,8.25,-1.2,-0.1,2061592,1710854042.0,2.04,8.39,8.22,8.35,8.35,0.13,8.55,1.01
13,14,603798,康普顿,8.71,-1.25,-0.11,51034,44606995.0,2.95,8.9,8.64,8.86,8.82,1.99,29.13,1.97
14,15,600688,上海石化,3.12,-1.27,-0.04,437002,137197959.0,3.16,3.2,3.1,3.19,3.16,0.6,723.24,1.35
15,16,600938,中国海油,26.7,-1.29,-0.35,604340,1622462407.0,2.14,27.2,26.62,27.06,27.05,2.13,8.16,1.77
16,17,603353,和顺石油,13.79,-1.36,-0.19,49133,68587147.0,4.15,14.3,13.72,14.01,13.98,2.88,41.58,1.43
17,18,300839,博汇股份,7.54,-1.69,-0.13,43927,33435019.07,3.91,7.8,7.5,7.78,7.67,1.83,-8.63,3.49
18,19,600256,广汇能源,7.87,-1.87,-0.15,840538,666522972.0,3.74,8.14,7.84,8.07,8.02,1.28,19.35,1.96
19,20,600506,统一股份,13.79,-2.06,-0.29,99373,138998496.0,4.26,14.39,13.79,14.39,14.08,6.73,74.55,6.18
20,21,000554,泰山石油,6.4,-2.74,-0.18,368012,237520708.57,4.41,6.61,6.32,6.6,6.58,10.15,43.29,3.09
