,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,839719,宁新新材,8.3,9.64,0.73,166625,142058768.54,19.55,9.38,7.9,8.55,7.57,25.03,-21.06,0.83
1,2,301611,珂玛科技,30.62,5.22,1.52,221247,683309579.21,12.68,32.67,28.98,29.1,29.1,39.23,47.97,9.59
2,3,600783,鲁信创投,11.35,5.19,0.56,228734,266030398.0,6.49,11.87,11.17,11.19,10.79,3.07,17.88,1.77
3,4,832175,东方碳素,6.17,4.22,0.25,26483,16119841.92,9.12,6.4,5.86,6.03,5.92,4.38,-41.78,0.88
4,5,002130,沃尔核材,12.07,4.05,0.47,1297363,1569977886.52,7.16,12.49,11.66,11.7,11.6,10.39,18.13,2.99
5,6,001301,尚太科技,43.62,3.36,1.42,33467,144776998.85,4.62,44.15,42.2,42.2,42.2,2.1,15.96,1.95
6,7,688119,中钢洛耐,3.19,2.9,0.09,76552,24513886.0,3.87,3.24,3.12,3.12,3.1,1.34,-322.67,1.18
7,8,600516,方大炭素,4.28,2.88,0.12,567523,243830660.0,3.85,4.35,4.19,4.19,4.16,1.41,50.06,1.0
8,9,300395,菲利华,31.2,2.7,0.82,91005,281042499.6,3.52,31.38,30.31,30.5,30.38,1.78,47.08,4.09
9,10,603688,石英股份,23.86,1.97,0.46,151931,365475164.0,3.42,24.48,23.68,23.68,23.4,2.8,25.16,2.27
10,11,688733,壹石通,14.01,1.74,0.24,34702,48951263.0,5.08,14.38,13.68,13.85,13.77,1.74,240.15,1.27
11,12,300409,道氏技术,9.74,1.67,0.16,149263,146324137.4,2.92,9.93,9.65,9.7,9.58,3.06,25.59,1.05
12,13,838971,天马新材,8.29,1.59,0.13,7198,5989455.51,3.92,8.47,8.15,8.24,8.16,0.85,28.93,2.06
13,14,600330,天通股份,6.22,1.3,0.08,184273,115609604.0,2.77,6.35,6.18,6.22,6.14,1.49,48.64,0.96
14,15,001359,平安电工,19.7,1.23,0.24,35408,70290548.17,2.83,20.1,19.55,19.55,19.46,7.79,17.57,2.12
15,16,839725,惠丰钻石,8.93,1.13,0.1,5829,5227977.41,2.04,9.06,8.88,8.91,8.83,1.39,59.24,1.3
16,17,836675,秉扬科技,5.17,0.98,0.05,5711,2982443.3,2.93,5.31,5.16,5.18,5.12,0.73,12.27,1.52
17,18,600172,黄河旋风,2.13,0.95,0.02,341023,73291567.0,3.32,2.18,2.11,2.11,2.11,2.67,-6.18,1.37
18,19,300861,美畅股份,17.76,0.91,0.16,37646,67527223.52,2.44,18.17,17.74,17.84,17.6,1.38,15.46,1.28
19,20,002057,中钢天源,6.23,0.48,0.03,98900,62450588.26,2.9,6.4,6.22,6.24,6.2,1.32,23.03,1.55
20,21,603260,合盛硅业,51.89,0.45,0.23,26671,139565019.0,2.88,53.0,51.51,51.99,51.66,0.23,31.36,1.86
21,22,839792,东和新材,5.61,0.36,0.02,12660,7359283.15,5.72,5.9,5.58,5.9,5.59,2.34,14.69,0.96
22,23,688357,建龙微纳,20.51,0.29,0.06,15492,31969232.0,3.91,21.0,20.2,20.73,20.45,1.55,22.11,1.25
23,24,300035,中科电气,8.22,0.24,0.02,122178,101884533.0,2.68,8.44,8.22,8.27,8.2,2.09,40.67,1.27
24,25,836807,奔朗新材,4.69,0.21,0.01,9047,4278188.09,3.21,4.81,4.66,4.73,4.68,0.93,22.86,0.92
25,26,001296,长江材料,15.23,0.2,0.03,135205,217265665.74,10.46,16.72,15.13,15.26,15.2,25.64,16.3,1.33
26,27,603119,浙江荣泰,13.87,0.14,0.02,33692,47380141.0,3.47,14.25,13.77,14.04,13.85,1.9,24.98,2.97
27,28,603826,坤彩科技,27.39,-0.11,-0.03,56829,157000641.0,3.83,28.2,27.15,27.67,27.42,0.87,203.26,9.52
28,29,300743,天地数码,11.97,-0.17,-0.02,23915,29022955.0,2.92,12.31,11.96,12.15,11.99,1.85,19.42,3.15
29,30,603612,索通发展,10.4,-0.48,-0.05,92127,97726357.0,4.21,10.83,10.39,10.57,10.45,1.85,89.71,1.0
30,31,688300,联瑞新材,39.61,-0.68,-0.27,25795,103868512.0,3.61,40.96,39.52,40.32,39.88,1.39,31.31,5.36
31,32,301071,力量钻石,22.98,-0.78,-0.18,36414,85184140.14,3.58,23.73,22.9,23.48,23.16,1.4,20.18,1.13
32,33,688281,华秦科技,69.2,-1.84,-1.3,11583,82287531.0,5.59,72.94,69.0,71.0,70.5,2.38,31.24,3.08
