,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000520,凤凰航运,2.08,0.97,0.02,107547.0,22190594.24,2.43,2.09,2.04,2.06,2.06,1.06,-70.59,3.97
1,2,601008,连云港,3.32,0.61,0.02,49190.0,16202184.0,1.82,3.33,3.27,3.3,3.3,0.4,21.6,1.03
2,3,201872,招港B,10.82,0.56,0.06,2441.0,2630876.0,1.49,10.88,10.72,10.76,10.76,0.14,4.85,0.41
3,4,002040,南 京 港,5.45,0.37,0.02,22446.0,12198312.5,1.66,5.48,5.39,5.43,5.43,0.46,16.3,0.83
4,5,601975,招商南油,2.83,0.35,0.01,469291.0,131955349.0,2.84,2.86,2.78,2.83,2.82,0.98,5.57,1.35
5,6,601228,广州港,3.08,0.33,0.01,182725.0,55928387.0,2.28,3.1,3.03,3.09,3.07,0.24,19.21,1.14
6,7,833171,国航远洋,3.47,0.29,0.01,22050.0,7607790.06,1.45,3.48,3.43,3.47,3.46,0.77,14.28,1.36
7,8,001872,招商港口,20.2,0.2,0.04,36159.0,72613623.0,1.39,20.22,19.94,20.1,20.16,0.21,9.92,0.84
8,9,601872,招商轮船,6.47,0.15,0.01,411165.0,266932646.0,2.48,6.58,6.42,6.5,6.46,0.5,10.55,1.4
9,10,900952,ST锦港Ｂ,,,,,,,,,,0.108,0.0,17.43,0.23
10,11,603162,海通发展,7.89,0.0,0.0,19817.0,15524821.0,2.66,7.95,7.74,7.95,7.89,0.77,14.91,1.87
11,12,601880,辽港股份,1.22,0.0,0.0,270577.0,32826202.0,0.82,1.22,1.21,1.22,1.22,0.14,32.27,0.74
12,13,601083,锦江航运,8.33,0.0,0.0,31896.0,26399408.0,2.16,8.38,8.2,8.33,8.33,1.64,16.99,1.34
13,14,601022,宁波远洋,7.36,0.0,0.0,47758.0,34923175.0,2.72,7.43,7.23,7.4,7.36,1.92,17.4,1.74
14,15,600798,宁波海运,2.58,0.0,0.0,67529.0,17369318.0,2.33,2.6,2.54,2.57,2.58,0.56,-84.67,0.79
15,16,600751,海航科技,2.15,0.0,0.0,132980.0,28440101.0,2.33,2.16,2.11,2.15,2.15,0.52,33.18,0.84
16,17,600190,ST锦港,,,,,,,,,,1.47,0.0,33.44,0.44
17,18,600017,日照港,2.65,0.0,0.0,275578.0,72526210.0,2.64,2.67,2.6,2.65,2.65,0.9,9.39,0.6
18,19,000905,厦门港务,5.46,0.0,0.0,35365.0,19195628.13,1.65,5.48,5.39,5.44,5.46,0.48,15.7,0.82
19,20,000507,珠海港,4.42,0.0,0.0,44819.0,19728119.0,3.62,4.51,4.35,4.5,4.42,0.5,10.57,0.79
20,21,000088,盐 田 港,4.34,0.0,0.0,44430.0,19133885.88,1.84,4.35,4.27,4.34,4.34,0.2,14.82,1.42
21,22,603167,渤海轮渡,7.15,-0.14,-0.01,24658.0,17613051.0,1.4,7.2,7.1,7.2,7.16,0.53,16.02,0.91
22,23,601919,中远海控,11.61,-0.17,-0.02,497916.0,576543755.0,2.67,11.78,11.47,11.7,11.63,0.39,5.49,0.88
23,24,601000,唐山港,4.86,-0.41,-0.02,151751.0,73444307.0,2.05,4.9,4.8,4.86,4.88,0.26,13.05,1.45
24,25,600279,重庆港,3.51,-0.57,-0.02,27429.0,9615271.0,2.55,3.56,3.47,3.53,3.53,0.23,42.64,0.67
25,26,000582,北部湾港,6.97,-0.57,-0.04,73616.0,51085508.82,2.28,7.04,6.88,7.0,7.01,0.52,12.6,0.92
26,27,601018,宁波港,3.29,-0.6,-0.02,195399.0,64145546.0,2.42,3.33,3.25,3.31,3.31,0.12,14.33,0.85
27,28,601326,秦港股份,3.23,-0.62,-0.02,140279.0,45053792.0,2.77,3.27,3.18,3.26,3.25,0.29,8.93,0.95
28,29,601298,青岛港,8.36,-0.71,-0.06,118952.0,98651811.0,4.16,8.5,8.15,8.45,8.42,0.22,10.27,1.32
29,30,601866,中远海发,2.11,-0.94,-0.02,481309.0,101418534.0,3.29,2.15,2.08,2.14,2.13,0.58,15.99,0.96
30,31,600717,天津港,4.18,-0.95,-0.04,166874.0,69460375.0,2.84,4.24,4.12,4.22,4.22,0.58,9.82,0.64
31,32,600428,中远海特,5.46,-1.44,-0.08,169363.0,92370340.0,3.79,5.6,5.39,5.6,5.54,0.79,8.03,1.0
32,33,600018,上港集团,5.95,-1.49,-0.09,294530.0,174671714.0,3.31,6.06,5.86,6.04,6.04,0.13,8.23,1.08
33,34,001205,盛航股份,14.95,-1.84,-0.28,7386.0,11081998.0,4.27,15.48,14.83,15.24,15.23,0.56,13.06,1.49
34,35,002320,海峡股份,4.75,-2.06,-0.1,132640.0,63029067.5,4.54,4.89,4.67,4.82,4.85,0.6,22.2,2.48
35,36,603209,兴通股份,13.96,-2.24,-0.32,19045.0,26821965.0,4.27,14.47,13.86,14.17,14.28,1.04,10.84,1.68
36,37,600026,中远海能,12.76,-2.52,-0.33,237246.0,302746000.0,5.04,13.21,12.55,13.17,13.09,0.68,11.68,1.71
