,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002012,凯恩股份,3.56,4.71,0.16,110860,38496332.0,5.29,3.57,3.39,3.42,3.4,2.38,58.62,1.08
1,2,603499,翔港科技,13.49,1.58,0.21,18713,24921012.0,3.31,13.54,13.1,13.3,13.28,0.87,99.06,3.78
2,3,000815,美利云,7.17,1.56,0.11,111738,79509780.0,3.12,7.22,7.0,7.08,7.06,1.61,-702.91,2.68
3,4,002235,安妮股份,4.22,1.2,0.05,136108,57039052.9,2.4,4.23,4.13,4.15,4.17,2.46,103.79,3.33
4,5,600235,民丰特纸,4.54,1.11,0.05,32060,14396847.0,2.0,4.54,4.45,4.49,4.49,0.91,16.47,1.07
5,6,603429,集友股份,3.81,1.06,0.04,98058,37199970.0,3.98,3.87,3.72,3.76,3.77,1.87,-14.45,1.54
6,7,002229,鸿博股份,8.93,1.02,0.09,260745,229527376.56,4.64,9.01,8.6,8.91,8.84,5.29,-56.24,2.95
7,8,000695,滨海能源,10.1,1.0,0.1,11432,11474144.0,2.7,10.17,9.9,9.9,10.0,0.52,708.4,12.09
8,9,002831,裕同科技,22.1,0.87,0.19,34926,76522737.0,3.29,22.29,21.57,21.82,21.91,0.67,20.69,1.88
9,10,301469,恒达新材,20.75,0.83,0.17,3649,7515960.0,1.75,20.76,20.4,20.59,20.58,1.07,23.68,1.38
10,11,605500,森林包装,6.12,0.82,0.05,10702,6497022.0,2.47,6.15,6.0,6.05,6.07,0.26,15.89,1.03
11,12,002836,新宏泽,6.17,0.82,0.05,23339,14375293.6,2.12,6.22,6.09,6.13,6.12,1.01,25.17,4.21
12,13,002117,东港股份,6.32,0.8,0.05,26655,16712550.31,2.39,6.35,6.2,6.32,6.27,0.49,24.36,2.58
13,14,600793,宜宾纸业,8.9,0.79,0.07,5679,5018576.0,1.7,8.9,8.75,8.87,8.83,0.32,-9.98,3.14
14,15,002067,景兴纸业,2.71,0.74,0.02,100630,26946857.08,2.6,2.71,2.64,2.67,2.69,0.95,33.91,0.59
15,16,603733,仙鹤股份,15.25,0.53,0.08,19292,29150330.0,2.37,15.3,14.94,15.18,15.17,0.27,9.78,1.46
16,17,002078,太阳纸业,11.81,0.51,0.06,136515,159671344.55,2.3,11.85,11.58,11.75,11.75,0.49,9.39,1.18
17,18,833075,柏星龙,10.9,0.46,0.05,625,677131.55,1.57,10.92,10.75,10.82,10.85,0.25,13.04,1.79
18,19,002521,齐峰新材,9.13,0.44,0.04,27938,25288772.0,2.09,9.16,8.97,9.09,9.09,0.69,20.71,1.21
19,20,600356,恒丰纸业,6.17,0.33,0.02,13920,8518432.0,2.11,6.18,6.05,6.18,6.15,0.47,16.41,0.73
20,21,605377,华旺科技,11.2,0.27,0.03,18884,20924151.0,2.51,11.24,10.96,11.16,11.17,0.41,8.61,1.31
21,22,871553,凯腾精工,3.78,0.27,0.01,6485,2438878.06,2.92,3.83,3.72,3.75,3.77,0.71,42.75,1.62
22,23,833394,民士达,11.14,0.18,0.02,2707,3007346.58,1.35,11.19,11.04,11.14,11.12,0.63,18.39,2.47
23,24,603165,荣晟环保,9.86,0.1,0.01,8456,8286627.0,2.03,9.9,9.7,9.9,9.85,0.3,7.81,1.29
24,25,605007,五洲特纸,11.41,0.09,0.01,19903,22522551.0,2.28,11.45,11.19,11.39,11.4,0.5,9.91,1.91
25,26,600103,青山纸业,1.71,0.0,0.0,122785,20936670.0,1.75,1.72,1.69,1.71,1.71,0.56,34.95,0.99
26,27,300883,龙利得,4.08,0.0,0.0,62782,25386886.0,2.94,4.11,3.99,4.06,4.08,1.91,179.93,0.99
27,28,200488,晨  鸣Ｂ,1.29,0.0,0.0,4113,528666.0,1.55,1.3,1.28,1.29,1.29,0.06,60.76,0.21
28,29,301355,南王科技,9.7,-0.21,-0.02,8377,8107601.8,1.85,9.77,9.59,9.72,9.72,0.86,42.94,1.24
29,30,002511,中顺洁柔,6.2,-0.32,-0.02,78511,48503396.84,2.41,6.27,6.12,6.25,6.22,0.62,46.05,1.47
30,31,600308,华泰股份,3.05,-0.33,-0.01,56980,17273672.0,2.61,3.08,3.0,3.08,3.06,0.38,12.61,0.5
31,32,600433,冠豪高新,2.55,-0.39,-0.01,68525,17394170.0,2.73,2.58,2.51,2.55,2.56,0.39,26.49,0.99
32,33,600567,山鹰国际,1.39,-0.71,-0.01,107251,14922394.0,2.14,1.41,1.38,1.4,1.4,0.24,27.36,0.47
33,34,603607,京华激光,13.24,-1.19,-0.16,76564,100433847.0,3.21,13.3,12.87,13.11,13.4,4.29,28.67,2.37
34,35,000488,晨鸣纸业,3.31,-1.49,-0.05,122585,40482871.5,3.87,3.39,3.26,3.36,3.36,0.73,170.83,0.59
35,36,603863,松炀资源,25.05,-1.76,-0.45,39756,99512922.0,3.92,25.6,24.6,25.5,25.5,1.94,-42.71,7.99
36,37,600966,博汇纸业,3.81,-2.56,-0.1,133070,50588449.0,4.86,3.92,3.73,3.89,3.91,1.0,19.43,0.75
37,38,600963,岳阳林纸,3.65,-3.44,-0.13,321821,118894771.0,6.35,3.85,3.61,3.79,3.78,1.83,-66.28,0.77
38,39,603058,永吉股份,6.7,-4.96,-0.35,97121,65031370.0,7.09,6.98,6.48,6.98,7.05,2.33,17.98,2.54
