,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,301395,仁信新材,17.65,0.97,0.17,0.0,5.71,0.45,2.06,0.36亿,0.36亿,6.39亿,84.77
1,2,002395,双象股份,15.93,0.0,0.0,0.0,6.4,0.56,3.45,2.75亿,2.68亿,42.73亿,57.21
2,3,000301,东方盛虹,9.99,-0.4,-0.04,0.0,0.25,0.74,2.09,1.36亿,54.97亿,549.15亿,66.88
3,4,001255,博菲电气,25.66,-0.54,-0.14,0.04,5.33,0.57,2.25,0.27亿,0.20亿,5.13亿,--
4,5,605589,圣泉集团,19.93,-0.99,-0.2,-0.05,1.17,0.76,2.68,1.44亿,6.18亿,123.24亿,30.70
5,6,688585,上纬新材,6.49,-2.41,-0.16,0.46,0.25,0.5,3.61,0.07亿,4.03亿,26.17亿,35.47
6,7,002361,神剑股份,3.6,-2.44,-0.09,0.0,2.26,0.76,2.98,0.65亿,7.95亿,28.64亿,119.46
7,8,300487,蓝晓科技,51.17,-2.87,-1.51,0.02,1.06,0.68,4.27,1.66亿,3.04亿,155.62亿,38.19
8,9,001333,光华股份,18.79,-3.14,-0.61,-0.05,7.96,0.93,5.1,0.66亿,0.44亿,8.27亿,22.69
9,10,301092,争光股份,27.96,-3.55,-1.03,-0.53,7.88,0.59,4.04,0.95亿,0.43亿,11.98亿,35.70
10,11,603879,ST永悦,3.94,-5.06,-0.21,0.0,0.06,0.1,0.0,0.01亿,3.59亿,14.16亿,--
11,12,688716,中研股份,25.11,-5.74,-1.53,-0.04,4.98,1.16,6.87,0.37亿,0.29亿,7.30亿,8812.92
12,13,301555,惠柏新材,35.39,-6.87,-2.61,-0.39,25.63,0.86,5.58,2.15亿,0.23亿,8.16亿,--
13,14,603928,兴业股份,12.83,-10.03,-1.43,0.0,10.69,2.25,3.37,2.79亿,2.02亿,25.87亿,41.00
