,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,836247,华密新材,12.23,3.91,0.46,22034,26834342.5,6.29,12.49,11.75,11.75,11.77,5.73,35.99,3.4
1,2,601058,赛轮轮胎,13.07,2.19,0.28,295288,383435362.0,3.52,13.15,12.7,12.72,12.79,0.9,9.99,2.41
2,3,301233,盛帮股份,34.58,2.04,0.69,6174,21199492.0,2.95,34.8,33.8,34.0,33.89,3.31,21.04,2.02
3,4,300320,海达股份,7.63,2.01,0.15,36311,27400178.32,2.54,7.64,7.45,7.48,7.48,0.74,29.67,2.04
4,5,300731,科创新源,14.26,1.93,0.27,24356,34397783.0,3.29,14.36,13.9,13.99,13.99,2.03,317.85,3.02
5,6,301459,丰茂股份,33.2,1.53,0.5,2648,8709416.94,2.54,33.33,32.5,32.7,32.7,1.32,16.18,2.38
6,7,603033,三维股份,9.99,1.32,0.13,37821,37162800.0,4.97,10.03,9.54,9.86,9.86,0.37,85.79,2.97
7,8,002984,森麒麟,23.06,1.05,0.24,51526,117949670.94,2.23,23.11,22.6,22.82,22.82,0.74,11.01,1.96
8,9,001207,联科科技,13.15,0.92,0.12,9519,12404528.35,2.07,13.17,12.9,13.04,13.03,0.47,10.85,1.52
9,10,300587,天铁股份,3.66,0.83,0.03,88540,31965760.36,3.58,3.67,3.54,3.64,3.63,0.93,26.89,1.63
10,11,002224,三 力 士,3.76,0.8,0.03,41784,15636917.0,1.34,3.77,3.72,3.73,3.73,0.52,147.94,1.06
11,12,002442,龙星化工,4.1,0.49,0.02,45496,18483834.09,2.94,4.12,4.0,4.1,4.08,0.93,16.5,1.17
12,13,300121,阳谷华泰,6.79,0.44,0.03,16117,10854864.4,2.37,6.82,6.66,6.76,6.76,0.41,10.0,0.91
13,14,600469,风神股份,5.48,0.37,0.02,56283,30505361.0,2.56,5.49,5.35,5.45,5.46,0.77,8.66,1.2
14,15,300767,震安科技,8.49,0.35,0.03,42895,36163833.0,3.19,8.58,8.31,8.5,8.46,2.03,-35.92,1.45
15,16,873665,科强股份,7.01,0.14,0.01,3076,2139519.05,2.43,7.05,6.88,7.0,7.0,0.79,11.96,1.33
16,17,832225,利通科技,7.11,0.14,0.01,2030,1439474.42,1.27,7.13,7.04,7.1,7.1,0.3,9.75,1.47
17,18,601500,通用股份,4.28,0.0,0.0,193174,81729700.0,3.04,4.29,4.16,4.26,4.28,1.23,11.87,1.21
18,19,601163,三角轮胎,13.19,0.0,0.0,33545,44007392.0,2.35,13.27,12.96,13.19,13.19,0.42,8.62,0.81
19,20,600182,S佳通,12.8,0.0,0.0,7591,9705322.0,1.33,12.87,12.7,12.87,12.8,0.45,24.23,3.58
20,21,000599,青岛双星,3.31,0.0,0.0,45892,15106036.0,3.02,3.34,3.24,3.31,3.31,0.56,-23.67,1.3
21,22,300547,川环科技,14.06,-0.14,-0.02,37255,52039586.2,2.84,14.18,13.78,14.14,14.08,2.09,15.5,2.71
22,23,871642,通易航天,6.42,-0.16,-0.01,8451,5400365.23,3.42,6.52,6.3,6.38,6.43,1.54,-49.26,2.77
23,24,002753,永东股份,5.47,-0.36,-0.02,22061,12004825.72,2.91,5.53,5.37,5.49,5.49,0.91,19.83,0.91
24,25,002068,黑猫股份,5.55,-0.72,-0.04,96252,53220545.75,3.04,5.64,5.47,5.61,5.59,1.31,-37.45,1.38
25,26,000589,贵州轮胎,4.32,-0.92,-0.04,212431,91140546.59,3.44,4.37,4.22,4.36,4.36,1.39,7.87,0.78
26,27,603650,彤程新材,26.38,-1.35,-0.36,61818,162322594.0,4.23,26.98,25.85,26.7,26.74,1.04,25.24,4.99
27,28,605183,确成股份,15.7,-1.38,-0.22,23896,37585437.0,2.64,15.97,15.55,15.85,15.92,0.57,12.47,2.16
28,29,871694,中裕科技,9.92,-1.59,-0.16,2688,2663276.76,2.68,10.08,9.81,10.04,10.08,1.07,13.68,1.35
29,30,002381,双箭股份,6.16,-1.75,-0.11,26405,16317600.0,3.19,6.28,6.08,6.27,6.27,0.82,11.55,1.2
30,31,601966,玲珑轮胎,15.78,-1.8,-0.29,131083,207421901.0,2.8,16.12,15.67,16.06,16.07,0.89,12.56,1.1
31,32,601118,海南橡胶,4.75,-2.06,-0.1,339194,160002314.0,4.74,4.83,4.6,4.81,4.85,0.79,-34.28,2.18
