,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600864,哈投股份,7.44,10.06,0.68,1168318,851090350.0,10.95,7.44,6.7,6.77,6.76,5.62,43.66,1.2
1,2,002797,第一创业,8.59,9.99,0.78,2998840,2507293325.82,7.94,8.59,7.97,8.1,7.81,7.14,42.23,2.31
2,3,601162,天风证券,6.4,9.97,0.58,16219388,9991627364.0,12.89,6.4,5.65,5.7,5.82,18.72,-77.54,2.41
3,4,000686,东北证券,8.69,8.76,0.7,1474190,1263469427.66,10.76,8.79,7.93,7.93,7.99,6.3,32.21,1.09
4,5,000783,长江证券,7.22,7.76,0.52,2165070,1542088581.54,8.51,7.34,6.77,6.77,6.7,3.92,20.88,1.2
5,6,000750,国海证券,5.05,6.09,0.29,5065497,2523425117.62,10.29,5.19,4.7,4.77,4.76,8.74,131.32,1.48
6,7,600061,国投资本,7.88,4.79,0.36,1052511,825616473.0,7.85,8.04,7.45,7.5,7.52,1.64,18.25,0.99
7,8,600909,华安证券,6.2,4.2,0.25,1374996,847175700.0,7.9,6.32,5.85,5.96,5.95,2.93,19.1,1.35
8,9,601198,东兴证券,10.97,3.98,0.42,1018721,1112708633.0,5.59,11.14,10.55,10.65,10.55,3.15,28.2,1.29
9,10,600906,财达证券,7.46,3.61,0.26,653164,486576525.0,7.92,7.72,7.15,7.18,7.2,3.07,49.09,2.08
10,11,600030,中信证券,28.44,3.57,0.98,2962693,8342777798.0,5.83,28.8,27.2,27.4,27.46,2.43,18.82,1.62
11,12,002500,山西证券,6.41,3.22,0.2,874404,559272100.1,4.67,6.52,6.23,6.24,6.21,2.44,32.39,1.28
12,13,002670,国盛金控,11.63,3.19,0.36,443029,513343805.38,5.59,11.77,11.14,11.26,11.27,2.73,203.07,2.05
13,14,601555,东吴证券,8.2,3.14,0.25,1166425,951304387.0,4.78,8.29,7.91,7.95,7.95,2.35,16.68,1.01
14,15,601881,中国银河,14.72,3.08,0.44,852433,1251555422.0,3.85,14.9,14.35,14.36,14.28,1.18,17.34,1.51
15,16,600369,西南证券,4.83,2.99,0.14,1021689,490846115.0,5.12,4.88,4.64,4.67,4.69,1.62,49.84,1.25
16,17,601099,太平洋,4.52,2.96,0.13,4837414,2174390041.0,6.38,4.6,4.32,4.36,4.39,7.1,169.58,3.2
17,18,002926,华西证券,8.51,2.9,0.24,490088,416262840.28,4.23,8.62,8.27,8.33,8.27,1.87,65.93,0.97
18,19,600095,湘财股份,7.64,2.83,0.21,424839,322400053.0,4.58,7.71,7.37,7.38,7.43,1.49,112.52,1.84
19,20,601136,首创证券,21.82,2.73,0.58,453399,987454863.0,4.76,22.1,21.09,21.12,21.24,9.42,59.66,4.59
20,21,002945,华林证券,12.53,2.7,0.33,166965,208290791.0,4.02,12.63,12.14,12.27,12.2,0.62,83.99,5.11
21,22,600109,国金证券,9.21,2.68,0.24,771532,707835112.0,4.24,9.31,8.93,8.96,8.97,2.41,28.7,1.04
22,23,000728,国元证券,8.51,2.65,0.22,765475,649901918.8,4.83,8.64,8.24,8.29,8.29,1.75,17.74,1.05
23,24,601211,国泰君安,19.15,2.63,0.49,873236,1661171984.0,3.32,19.28,18.66,18.75,18.66,1.17,13.43,1.13
24,25,601696,中银证券,11.73,2.62,0.3,612763,716817503.0,4.9,11.9,11.34,11.43,11.43,2.21,36.99,1.83
25,26,600155,华创云信,7.89,2.47,0.19,527462,413638298.0,4.94,7.97,7.59,7.64,7.7,2.33,124.05,0.9
26,27,601456,国联证券,12.31,2.41,0.29,539784,662177874.0,3.99,12.43,11.95,12.05,12.02,2.26,66.05,1.9
