,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600956,新天绿能,6.73,2.91,0.19,86967,57781989.0,3.52,6.75,6.52,6.61,6.54,0.4,9.9,1.32
1,2,605169,洪通燃气,8.55,2.03,0.17,32383,27539876.0,3.58,8.64,8.34,8.34,8.38,2.45,19.24,1.33
2,3,603706,东方环宇,13.85,1.91,0.26,12081,16547042.0,3.83,13.94,13.42,13.55,13.59,0.64,11.41,1.64
3,4,600803,新奥股份,17.91,1.82,0.32,45917,81570057.0,3.01,17.96,17.43,17.59,17.59,0.16,10.97,2.49
4,5,001299,美能能源,11.11,1.55,0.17,9935,10948318.0,2.01,11.12,10.9,10.96,10.94,1.94,26.32,1.63
5,6,300483,首华燃气,6.91,1.17,0.08,16502,11311462.0,2.64,6.94,6.76,6.79,6.83,0.63,-14.47,0.75
6,7,000593,德龙汇能,4.63,1.09,0.05,35295,16198487.0,2.18,4.63,4.53,4.57,4.58,0.98,26.8,1.93
7,8,600917,重庆燃气,5.26,0.96,0.05,18992,9912300.0,1.92,5.28,5.18,5.23,5.21,0.12,27.88,1.53
8,9,600617,国新能源,2.19,0.92,0.02,88570,19174997.0,2.76,2.2,2.14,2.15,2.17,0.5,38.86,1.18
9,10,000669,ST金鸿,1.35,0.75,0.01,32644,4407971.34,2.24,1.37,1.34,1.35,1.34,0.48,-4.96,5.67
10,11,603318,水发燃气,5.57,0.72,0.04,21032,11657751.0,1.45,5.57,5.49,5.54,5.53,0.55,29.09,1.51
11,12,605090,九丰能源,25.05,0.52,0.13,37576,93283466.0,2.93,25.21,24.48,24.92,24.92,1.38,7.23,1.85
12,13,002267,陕天然气,6.47,0.47,0.03,72948,46841713.0,2.33,6.49,6.34,6.47,6.44,0.66,6.93,1.06
13,14,603080,新疆火炬,13.36,0.45,0.06,16899,22554638.0,1.58,13.45,13.24,13.31,13.3,1.19,11.57,1.31
14,15,000407,胜利股份,2.69,0.37,0.01,46385,12431728.0,1.87,2.7,2.65,2.69,2.68,0.53,14.42,0.81
15,16,600903,贵州燃气,6.27,0.32,0.02,34481,21498215.0,1.76,6.29,6.18,6.29,6.25,0.3,22.08,2.35
16,17,002911,佛燃能源,10.13,0.3,0.03,32838,33098682.62,2.67,10.22,9.95,10.1,10.1,0.26,22.59,3.2
17,18,300435,中泰股份,9.83,0.2,0.02,19026,18614505.0,1.83,9.88,9.7,9.86,9.81,0.52,15.36,1.18
18,19,000968,蓝焰控股,5.45,0.18,0.01,49283,26809483.61,2.76,5.51,5.36,5.48,5.44,0.51,11.85,0.89
19,20,831010,凯添燃气,3.62,0.0,0.0,3739,1347569.23,1.38,3.64,3.59,3.64,3.62,0.23,18.04,1.31
20,21,600681,百川能源,3.23,0.0,0.0,16206,5215976.0,0.93,3.24,3.21,3.22,3.23,0.12,17.2,1.2
21,22,603053,成都燃气,8.15,-0.12,-0.01,26963,21888073.0,1.72,8.19,8.05,8.15,8.16,0.3,13.22,1.63
22,23,603689,皖天然气,7.93,-0.13,-0.01,17212,13627532.0,2.39,8.02,7.83,7.94,7.94,0.37,9.98,1.26
23,24,601139,深圳燃气,6.45,-0.15,-0.01,101577,64816778.0,2.79,6.49,6.31,6.47,6.46,0.35,12.57,1.27
24,25,603393,新天然气,31.38,-0.54,-0.17,23903,74684848.0,2.92,31.82,30.9,31.72,31.55,0.64,11.0,1.76
25,26,000421,南京公用,4.58,-0.65,-0.03,136795,62555790.0,3.04,4.66,4.52,4.63,4.61,2.38,-74.7,1.0
26,27,300332,天壕能源,4.51,-0.66,-0.03,63939,28590193.0,4.19,4.59,4.4,4.56,4.54,0.77,19.29,0.94
27,28,600333,长春燃气,3.79,-1.3,-0.05,79156,29923627.0,3.39,3.86,3.73,3.81,3.84,1.3,-21.87,1.21
28,29,002700,ST浩源,9.73,-1.52,-0.15,15973,15734730.0,2.53,9.96,9.71,9.96,9.88,0.48,38.92,4.84
29,30,605368,蓝天燃气,13.27,-2.21,-0.3,54628,72410469.0,3.54,13.58,13.1,13.56,13.57,0.84,13.49,2.53
30,31,002259,ST升达,2.58,-2.64,-0.07,41538,10967187.0,4.91,2.71,2.58,2.63,2.65,0.55,-22.36,9.62
31,32,600635,大众公用,2.92,-4.58,-0.14,1017906,296550840.0,3.59,2.97,2.86,2.95,3.06,4.21,35.29,1.03
