,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000017,深中华A,6.03,3.25,0.19,227078,136008960.02,4.62,6.09,5.82,5.88,5.84,7.49,363.42,13.21
1,2,301177,迪阿股份,22.4,3.18,0.69,20905,46397932.4,6.4,22.96,21.57,21.71,21.71,5.22,136.53,1.42
2,3,002721,ST金一,3.13,2.96,0.09,295408,91566903.89,6.25,3.18,2.99,3.0,3.04,1.11,-1121.46,4.08
3,4,000026,飞亚达,9.81,2.94,0.28,67804,65845330.41,4.62,9.94,9.5,9.57,9.53,1.87,13.53,1.2
4,5,600655,豫园股份,5.76,2.13,0.12,226030,129186446.0,4.79,5.86,5.59,5.64,5.64,0.58,9.82,0.61
5,6,002867,周大生,12.0,2.13,0.25,174600,209736432.41,4.6,12.24,11.7,11.75,11.75,1.62,10.93,2.1
6,7,002731,萃华珠宝,8.28,2.1,0.17,54392,44787254.8,3.58,8.37,8.08,8.1,8.11,2.37,12.87,1.32
7,8,900905,老凤祥Ｂ,3.771,1.92,0.071,7116,2673497.0,2.38,3.788,3.7,3.7,3.7,0.35,5.01,1.18
8,9,600612,老凤祥,56.01,1.87,1.03,29061,161585351.0,5.07,57.13,54.34,55.0,54.98,0.92,10.44,2.45
9,10,002574,明牌珠宝,4.55,1.79,0.08,73678,33551438.22,2.91,4.61,4.48,4.51,4.47,1.4,84.63,0.77
10,11,600916,中国黄金,9.04,1.69,0.15,399008,358952836.0,2.59,9.1,8.87,8.9,8.89,2.38,12.78,2.1
11,12,300945,曼卡龙,10.65,1.62,0.17,238530,254265039.28,4.77,10.9,10.4,10.61,10.48,10.01,24.58,1.77
12,13,200026,飞亚达Ｂ,6.91,1.62,0.11,944,646075.0,2.65,6.95,6.77,6.78,6.8,0.23,8.7,0.77
13,14,000025,特  力Ａ,15.87,1.54,0.24,104982,166174450.86,4.54,16.17,15.46,15.63,15.63,2.67,44.62,4.1
14,15,605599,菜百股份,10.76,1.41,0.15,54850,58650898.0,3.68,10.9,10.51,10.59,10.61,0.71,10.47,2.29
15,16,002345,潮宏基,4.98,1.22,0.06,136222,67615222.81,3.25,5.05,4.89,4.92,4.92,1.57,9.64,1.21
16,17,603900,莱绅通灵,6.78,-1.45,-0.1,364325,248430965.0,5.96,7.04,6.63,6.93,6.88,10.7,-31.38,1.13
