,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002037,保利联合,7.05,9.64,0.62,0.0,7.1,1.93,10.11,2.33亿,4.84亿,34.11亿,--
1,2,002827,高争民爆,22.85,4.39,0.96,-0.22,6.13,0.93,7.86,3.81亿,2.76亿,63.07亿,173.79
2,3,002246,北化股份,10.26,2.7,0.27,0.0,10.07,0.64,5.11,5.60亿,5.49亿,56.33亿,--
3,4,003002,壶化股份,12.42,2.22,0.27,0.08,2.69,1.35,4.28,0.61亿,1.83亿,22.71亿,45.20
4,5,603977,国泰集团,10.55,1.74,0.18,0.19,1.5,1.26,2.99,0.98亿,6.21亿,65.54亿,34.90
5,6,002360,同德化工,5.74,0.7,0.04,0.0,0.96,0.64,1.75,0.18亿,3.28亿,18.84亿,27.12
6,7,002096,易普力,12.76,0.63,0.08,-0.16,1.83,0.86,3.31,1.14亿,4.88亿,62.32亿,29.36
7,8,002783,凯龙股份,8.03,0.0,0.0,0.0,1.77,0.94,2.37,0.49亿,3.44亿,27.61亿,37.46
8,9,002683,广东宏大,21.73,-0.09,-0.02,0.0,0.63,0.66,2.02,0.90亿,6.60亿,143.49亿,54.71
9,10,002226,江南化工,4.86,-0.2,-0.01,0.0,0.69,0.69,1.85,0.61亿,18.28亿,88.82亿,22.27
10,11,002917,金奥博,10.06,-0.69,-0.07,0.0,3.36,0.9,3.55,0.89亿,2.61亿,26.21亿,60.45
