,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300346,南大光电,27.15,2.53,0.67,135351,361449668.16,4.83,27.33,26.05,26.39,26.48,2.64,41.26,6.2
1,2,002409,雅克科技,51.1,2.24,1.12,61247,309790678.0,3.7,51.48,49.63,50.19,49.98,1.92,23.41,3.43
2,3,300236,上海新阳,29.16,1.96,0.56,13432,38618382.08,3.18,29.26,28.35,28.53,28.6,0.48,77.57,2.39
3,4,300054,鼎龙股份,19.22,1.91,0.36,60916,115727075.92,3.61,19.39,18.71,18.82,18.86,0.84,41.39,4.32
4,5,300576,容大感光,32.59,1.81,0.58,75706,244162380.22,3.81,32.78,31.56,32.43,32.01,4.12,66.86,7.41
5,6,300655,晶瑞电材,6.45,1.74,0.11,122519,77891787.62,3.79,6.48,6.24,6.31,6.34,1.29,-686.63,2.65
6,7,688548,广钢气体,7.2,1.69,0.12,25668,18329219.0,2.4,7.21,7.04,7.08,7.08,0.45,34.98,1.65
7,8,688268,华特气体,42.6,1.48,0.62,7604,31939180.0,3.12,42.62,41.31,42.0,41.98,0.63,26.67,2.91
8,9,688019,安集科技,106.36,1.3,1.36,7822,82452986.0,3.16,107.2,103.88,104.6,105.0,0.61,29.37,5.78
9,10,300481,濮阳惠成,12.94,1.09,0.14,53145,68172565.82,2.97,13.01,12.63,12.8,12.8,1.81,17.0,1.59
10,11,688146,中船特气,25.42,1.07,0.27,8031,20229078.0,2.98,25.55,24.8,25.15,25.15,0.82,37.83,2.5
11,12,300537,广信材料,15.08,1.0,0.15,48505,72273945.64,3.35,15.15,14.65,14.88,14.93,3.38,54.26,3.75
12,13,002741,光华科技,11.16,1.0,0.11,37609,41680469.0,2.99,11.26,10.93,11.06,11.05,1.04,207.63,3.28
13,14,688549,中巨芯-U,5.33,0.95,0.05,47271,24983753.0,2.84,5.36,5.21,5.28,5.28,0.82,171.42,2.59
14,15,300398,飞凯材料,10.99,0.92,0.1,66885,72694511.15,4.04,11.11,10.67,10.86,10.89,1.27,24.18,1.53
15,16,603078,江化微,12.12,0.92,0.11,32666,39027886.0,3.41,12.15,11.74,12.01,12.01,0.85,41.08,2.83
16,17,603002,宏昌电子,4.47,0.68,0.03,225085,99783968.0,2.93,4.5,4.37,4.46,4.44,2.04,100.86,1.48
17,18,688106,金宏气体,15.57,0.65,0.1,15534,23956696.0,3.17,15.69,15.2,15.52,15.47,0.32,23.72,2.54
18,19,002643,万润股份,7.93,0.51,0.04,87953,68965950.44,2.79,7.97,7.75,7.9,7.89,0.97,17.13,1.06
19,20,688359,三孚新科,27.92,0.5,0.14,5362,14830993.0,2.95,28.14,27.32,27.78,27.78,0.58,-221.12,5.36
20,21,603931,格林达,18.23,0.39,0.07,49140,87817401.0,4.9,18.4,17.51,17.9,18.16,2.46,23.42,2.43
21,22,002584,西陇科学,6.2,0.32,0.02,245383,150762013.73,2.75,6.22,6.05,6.19,6.18,5.67,42.48,1.58
22,23,300637,扬帆新材,8.8,-0.56,-0.05,161602,141050131.75,5.2,8.99,8.53,8.75,8.85,6.9,-48.63,3.12
23,24,688550,瑞联新材,19.16,-1.03,-0.2,20708,39279782.0,3.77,19.4,18.67,19.36,19.36,1.19,17.56,1.16
24,25,300429,强力新材,9.87,-1.4,-0.14,192716,188901510.24,3.4,9.99,9.65,9.9,10.01,5.1,2429.1,3.14
