,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,300886,华业香料,18.54,4.63,0.82,-0.32,4.96,1.98,6.15,0.39亿,0.43亿,7.89亿,58.69
1,2,300955,嘉亨家化,14.62,2.02,0.29,0.27,1.11,0.73,3.49,0.09亿,0.59亿,8.60亿,--
2,3,600223,福瑞达,8.04,1.9,0.15,-0.12,0.6,0.83,2.28,0.49亿,10.17亿,81.73亿,34.61
3,4,002243,力合科创,5.76,1.41,0.08,0.0,0.45,1.11,2.11,0.31亿,11.96亿,68.87亿,--
4,5,301371,敷尔佳,33.03,1.38,0.45,-0.06,2.7,0.71,1.84,0.36亿,0.40亿,13.24亿,21.77
5,6,603630,拉芳家化,12.35,1.23,0.15,0.0,0.5,0.81,1.64,0.14亿,2.25亿,27.81亿,24.89
6,7,603605,珀莱雅,108.89,0.68,0.74,-0.11,0.45,0.88,2.47,1.92亿,3.95亿,429.90亿,35.66
7,8,300849,锦盛新材,12.95,0.54,0.07,-0.08,0.8,1.02,0.85,0.13亿,1.21亿,15.73亿,--
8,9,300132,青松股份,4.15,0.24,0.01,0.48,0.76,0.64,1.93,0.16亿,5.08亿,21.09亿,--
9,10,603983,丸美股份,30.05,0.23,0.07,-0.17,0.29,1.03,1.67,0.35亿,4.01亿,120.50亿,27.23
10,11,600315,上海家化,20.05,-0.2,-0.04,-0.05,0.68,1.0,1.74,0.92亿,6.73亿,134.97亿,13.23
11,12,300957,贝泰妮,53.4,-0.32,-0.17,-0.36,0.52,0.9,1.25,1.18亿,4.24亿,226.20亿,31.98
12,13,300856,科思股份,35.85,-0.58,-0.21,0.06,0.64,0.64,2.16,0.76亿,3.25亿,116.58亿,13.81
13,14,837023,芭薇股份,12.17,-1.38,-0.17,0.0,5.36,0.48,3.24,0.16亿,0.24亿,2.91亿,32.94
14,15,300740,水羊股份,17.28,-1.71,-0.3,0.06,0.88,1.27,2.05,0.55亿,3.57亿,61.75亿,41.96
