,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300797,钢研纳克,9.7,10.35,0.91,205289.0,206368921.32,20.48,10.55,8.75,8.8,8.79,5.47,38.56,3.36
1,2,600662,外服控股,4.38,10.05,0.4,349064.0,149928604.0,8.79,4.38,4.03,4.03,3.98,3.31,13.74,2.32
2,3,300662,科锐国际,14.92,5.29,0.75,229752.0,338962840.04,13.41,15.88,13.98,14.14,14.17,11.71,17.05,1.57
3,4,301289,国缆检测,37.69,4.75,1.71,20067.0,76058720.56,4.34,38.49,36.93,36.95,35.98,7.92,38.95,3.13
4,5,301306,西测测试,31.56,3.88,1.18,31659.0,98567099.0,4.34,31.62,30.3,30.5,30.38,8.06,-27.11,2.36
5,6,600861,北京人力,14.04,3.46,0.47,99563.0,139595330.0,6.56,14.49,13.6,13.6,13.57,2.72,9.16,1.29
6,7,002564,*ST天沃,2.85,3.26,0.09,194462.0,55825169.0,4.71,2.9,2.77,2.78,2.76,2.27,78.92,18.8
7,8,301257,普蕊斯,24.79,2.86,0.69,37670.0,93812503.52,7.97,25.87,23.95,23.95,24.1,8.01,17.94,1.74
8,9,300572,安车检测,12.13,2.62,0.31,46884.0,55647018.96,5.84,12.24,11.55,11.98,11.82,2.55,-92.03,1.4
9,10,603776,永安行,9.85,1.65,0.16,24796.0,24191340.0,2.37,9.86,9.63,9.63,9.69,1.08,-144.85,0.78
10,11,603698,航天工程,13.1,1.63,0.21,38904.0,50785502.0,3.49,13.28,12.83,12.83,12.89,0.73,38.67,2.09
11,12,003008,开普检测,16.48,1.48,0.24,10269.0,16805194.9,1.72,16.48,16.2,16.35,16.24,1.32,21.79,1.64
12,13,002811,郑中设计,6.64,1.37,0.09,21338.0,14024450.6,2.75,6.66,6.48,6.62,6.55,0.86,14.0,1.81
13,14,603373,安邦护卫,26.34,1.31,0.34,12644.0,32977553.0,2.54,26.42,25.76,26.03,26.0,4.7,26.79,1.65
14,15,301228,实朴检测,10.15,1.3,0.13,24032.0,24216531.0,2.5,10.17,9.92,10.05,10.02,4.39,-23.13,1.6
15,16,301169,零点有数,29.08,1.18,0.34,13166.0,38068871.8,3.51,29.29,28.28,28.58,28.74,4.68,-22.82,3.89
16,17,300215,电科院,4.47,1.13,0.05,72530.0,32133986.0,2.26,4.48,4.38,4.42,4.42,1.29,391.91,1.7
17,18,300938,信测标准,17.17,1.06,0.18,8743.0,14868903.63,2.24,17.21,16.83,16.99,16.99,0.78,14.92,2.53
18,19,300887,谱尼测试,6.21,0.98,0.06,57610.0,35379594.25,2.76,6.23,6.06,6.12,6.15,1.59,-9.89,1.03
19,20,688334,西高院,14.19,0.57,0.08,5662.0,7987066.0,1.98,14.26,13.98,14.12,14.11,0.75,22.59,1.48
20,21,300416,苏试试验,9.99,0.4,0.04,91689.0,90741368.2,3.12,10.05,9.74,9.97,9.95,1.82,24.73,1.99
21,22,002967,广电计量,12.52,0.4,0.05,58751.0,73124780.0,2.49,12.58,12.27,12.54,12.47,1.09,45.81,2.0
22,23,603060,国检集团,5.87,0.34,0.02,91485.0,53566475.0,2.22,5.92,5.79,5.92,5.85,1.14,89.57,2.56
23,24,603183,建研院,3.15,0.32,0.01,71750.0,22521585.0,1.91,3.17,3.11,3.17,3.14,1.43,41.73,1.01
24,25,003035,南网能源,3.99,0.25,0.01,61870.0,24482957.04,2.26,4.0,3.91,3.98,3.98,0.27,36.94,2.19
25,26,831039,国义招标,4.89,0.2,0.01,1662.0,811652.21,1.23,4.92,4.86,4.92,4.88,0.11,12.97,1.48
26,27,920099,瑞华技术,,,,,,,,,,19.0,0.0,9.5,2.27
27,28,301115,建科股份,12.62,0.0,0.0,28511.0,35761107.1,2.14,12.67,12.4,12.64,12.62,2.7,64.63,0.88
28,29,300384,三联虹普,13.03,0.0,0.0,20196.0,26112429.12,2.53,13.13,12.8,12.84,13.03,0.92,11.99,1.64
29,30,688133,泰坦科技,15.38,-0.19,-0.03,11753.0,18010099.0,3.63,15.66,15.1,15.52,15.41,0.71,248.04,0.91
30,31,688293,奥浦迈,26.19,-0.49,-0.13,4004.0,10467798.0,3.53,26.73,25.8,26.7,26.32,0.51,62.26,1.41
31,32,836208,青矩技术,17.85,-1.0,-0.18,181.0,324320.06,2.11,18.15,17.77,18.15,18.03,0.03,13.12,1.94
32,33,300962,中金辐照,12.65,-1.02,-0.13,13307.0,16838278.0,2.35,12.82,12.52,12.76,12.78,0.5,25.82,3.69
33,34,301508,中机认检,30.05,-1.25,-0.38,35971.0,108177080.84,4.93,31.02,29.52,30.4,30.43,7.96,49.8,3.63
34,35,300012,华测检测,10.27,-1.25,-0.13,137543.0,140984940.31,3.27,10.47,10.13,10.43,10.4,0.96,19.79,2.68
35,36,871753,天纺标,26.03,-2.87,-0.77,21132.0,55141577.84,6.27,27.28,25.6,27.25,26.8,6.71,103.97,5.47
36,37,873122,中纺标,35.62,-3.47,-1.28,19597.0,69910329.74,7.13,37.63,35.0,37.43,36.9,5.75,265.05,9.91
