,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002188,中天服务,4.01,1.78,0.07,43924,17465645.0,2.54,4.03,3.93,3.97,3.94,1.82,39.6,7.99
1,2,600605,汇通能源,25.11,1.17,0.29,12848,32153885.0,2.74,25.35,24.67,24.9,24.82,0.62,31.55,3.78
2,3,000056,皇庭国际,1.77,1.14,0.02,185738,32563528.52,2.29,1.77,1.73,1.75,1.75,2.06,-7.2,2.53
3,4,002575,群兴玩具,4.34,0.93,0.04,107292,47445433.28,9.53,4.7,4.29,4.31,4.3,1.82,-211.42,3.39
4,5,600684,珠江股份,2.83,0.71,0.02,116977,33062461.0,3.56,2.89,2.79,2.86,2.81,1.37,-193.66,5.51
5,6,000608,阳光股份,1.5,0.67,0.01,104047,15508284.0,3.36,1.52,1.47,1.49,1.49,1.4,-39.31,0.47
6,7,600604,市北高新,3.5,0.29,0.01,131357,46284933.0,5.73,3.64,3.44,3.51,3.49,0.93,-24.07,1.05
7,8,000007,全新好,4.76,0.21,0.01,19238,9155476.0,4.84,4.92,4.69,4.8,4.75,0.62,266.32,12.8
8,9,002968,新大正,8.56,0.12,0.01,17260,14670030.85,1.87,8.58,8.42,8.55,8.55,0.81,11.84,1.61
9,10,603506,南都物业,7.17,0.0,0.0,16874,12015971.0,2.79,7.23,7.03,7.12,7.17,0.9,32.79,1.23
10,11,300917,特发服务,30.33,-0.2,-0.06,57880,174593773.28,2.6,30.59,29.8,30.44,30.39,3.42,44.5,4.88
11,12,603682,锦和商管,3.69,-0.54,-0.02,36064,13210240.0,2.96,3.73,3.62,3.71,3.71,0.76,37.54,1.52
12,13,600239,云南城投,1.84,-0.54,-0.01,137651,25255508.0,2.16,1.86,1.82,1.85,1.85,0.86,35.95,2.1
13,14,601588,北辰实业,1.35,-0.74,-0.01,104698,14067694.0,2.94,1.37,1.33,1.36,1.36,0.39,-3.08,0.39
14,15,002146,荣盛发展,1.15,-0.86,-0.01,588318,67769115.0,4.31,1.18,1.13,1.17,1.16,1.51,-7.9,0.22
15,16,001914,招商积余,8.36,-1.42,-0.12,58024,48260654.3,4.01,8.54,8.2,8.51,8.48,0.55,10.18,0.89
16,17,000560,我爱我家,2.39,-1.65,-0.04,1207789,286790866.8,4.94,2.45,2.33,2.44,2.43,5.36,95.88,0.59
17,18,600658,电子城,2.97,-1.98,-0.06,82359,24420011.0,3.63,3.04,2.93,3.04,3.03,0.74,-34.28,0.46
18,19,002285,世联行,1.82,-2.67,-0.05,607921,110812948.0,4.81,1.88,1.79,1.87,1.87,3.08,119.43,1.19
