,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,003026,中晶科技,31.79,6.36,1.9,184793,573194722.6,12.14,32.75,29.12,29.8,29.89,23.01,196.29,5.95
1,2,688653,康希通信,10.64,5.98,0.6,24616,25353658.0,7.17,10.64,9.92,10.04,10.04,4.51,-126.08,2.82
2,3,688498,源杰科技,83.91,5.95,4.71,25531,209037703.0,8.13,85.3,78.86,79.44,79.2,4.3,333.5,3.43
3,4,002213,大为股份,9.53,5.07,0.46,58255,54494917.3,6.39,9.63,9.05,9.11,9.07,2.47,-110.33,3.77
4,5,301369,联动科技,45.35,3.85,1.68,32006,144723956.44,6.09,46.5,43.84,43.91,43.67,13.19,568.31,2.16
5,6,688416,恒烁股份,22.73,3.6,0.79,10847,24143714.0,7.02,23.15,21.61,22.02,21.94,2.27,-12.63,1.29
6,7,688401,路维光电,20.61,3.41,0.68,39791,80426459.0,5.22,20.74,19.7,19.7,19.93,3.44,24.17,3.11
7,8,688052,纳芯微,87.78,3.33,2.83,11581,98201055.0,5.87,87.78,82.79,84.9,84.95,1.24,-23.58,2.06
8,9,688535,华海诚科,54.24,3.31,1.74,9383,50055241.0,4.88,54.58,52.02,52.51,52.5,2.19,87.91,4.26
9,10,688041,海光信息,78.9,3.27,2.5,123114,965438312.0,5.04,79.88,76.03,76.4,76.4,1.39,107.45,9.55
10,11,688361,中科飞测,49.3,3.14,1.5,19138,93605644.0,5.21,50.0,47.51,47.87,47.8,0.78,-115.97,6.78
11,12,688525,佰维存储,43.78,3.04,1.29,102689,441953904.0,5.11,44.07,41.9,42.48,42.49,3.36,33.31,7.73
12,13,688380,中微半导,17.92,2.93,0.51,56792,99596135.0,6.38,18.11,17.0,17.59,17.41,3.84,83.38,2.46
13,14,300666,江丰电子,50.12,2.7,1.32,32308,159514123.95,4.2,50.45,48.4,48.88,48.8,1.47,41.27,3.12
14,15,688167,炬光科技,42.92,2.68,1.12,14152,59570995.0,4.98,43.26,41.18,41.85,41.8,2.06,-68.96,1.69
15,16,605111,新洁能,28.53,2.63,0.73,104809,294183315.0,4.78,28.75,27.42,27.8,27.8,2.52,27.22,3.15
16,17,688595,芯海科技,24.21,2.58,0.61,16814,39651377.0,5.04,24.24,23.05,23.83,23.6,1.18,-30.34,4.5
17,18,688048,长光华芯,24.9,2.55,0.62,18378,45005120.0,4.37,25.13,24.07,24.14,24.28,1.84,-51.66,1.45
18,19,688286,敏芯股份,34.25,2.36,0.79,7585,25523773.0,5.29,34.56,32.79,33.49,33.46,1.36,-27.27,1.86
19,20,688230,芯导科技,29.59,2.25,0.65,2717,7946607.0,3.42,29.75,28.76,28.94,28.94,0.92,33.32,1.58
20,21,300053,航宇微,9.49,2.15,0.2,193371,181268586.48,3.66,9.55,9.21,9.31,9.29,3.04,-134.43,3.24
21,22,688409,富创精密,32.74,2.12,0.68,16222,52467870.0,4.27,33.07,31.7,32.13,32.06,0.92,41.4,2.23
22,23,688045,必易微,22.7,2.11,0.47,5992,13383243.0,4.59,22.83,21.81,21.82,22.23,1.62,-73.87,1.17
23,24,688172,燕东微,12.36,1.98,0.24,13698,16769616.0,2.48,12.41,12.11,12.25,12.12,0.3,-489.66,1.0
24,25,688711,宏微科技,12.98,1.96,0.25,18011,22947665.0,4.16,13.06,12.53,12.78,12.73,0.85,549.54,2.53
25,26,688521,芯原股份,26.71,1.95,0.51,32009,83834309.0,4.08,26.8,25.73,26.3,26.2,0.65,-23.44,5.52
26,27,688123,聚辰股份,45.59,1.92,0.86,19991,90131425.0,3.47,45.85,44.3,44.96,44.73,1.27,25.1,3.51
27,28,300327,中颖电子,17.71,1.84,0.32,29887,52116675.02,3.39,17.76,17.17,17.41,17.39,0.88,42.55,3.6
28,29,688012,中微公司,129.76,1.81,2.31,33036,426021816.0,2.66,130.51,127.12,128.0,127.45,0.53,78.02,4.44
29,30,688252,天德钰,15.88,1.79,0.28,18141,28408427.0,3.85,16.0,15.4,15.61,15.6,1.0,32.16,3.27
30,31,688072,拓荆科技,120.5,1.77,2.09,10108,120796291.0,2.57,120.83,117.79,118.88,118.41,0.66,129.9,7.35
31,32,300613,富瀚微,32.88,1.76,0.57,29783,96630090.0,3.99,33.1,31.81,32.35,32.31,1.37,36.09,3.07
32,33,688325,赛微微电,32.12,1.74,0.55,5856,18641529.0,2.79,32.29,31.41,31.79,31.57,1.53,45.05,1.64
33,34,688432,有研硅,8.77,1.74,0.15,18011,15555798.0,3.71,8.82,8.5,8.78,8.62,0.36,41.93,2.59
34,35,603068,博通集成,18.19,1.73,0.31,17318,31115848.0,3.47,18.31,17.69,17.91,17.88,1.15,-35.09,1.65
35,36,300706,阿石创,17.72,1.72,0.3,11571,20288630.0,2.41,17.75,17.33,17.52,17.42,1.02,272.68,3.59
36,37,688484,南芯科技,26.95,1.7,0.45,26697,71117564.0,3.13,27.09,26.26,26.6,26.5,0.92,27.82,3.0
37,38,603933,睿能科技,12.58,1.7,0.21,25637,31757959.0,3.64,12.64,12.19,12.36,12.37,1.24,25.15,1.99
38,39,688508,芯朋微,30.84,1.68,0.51,11328,34461089.0,4.42,31.12,29.78,30.5,30.33,0.86,46.1,1.67
39,40,688689,银河微电,17.11,1.66,0.28,7157,12037925.0,4.1,17.19,16.5,16.83,16.83,0.56,31.65,1.9
40,41,301348,蓝箭电子,21.59,1.65,0.35,35952,76439462.7,3.81,21.71,20.9,21.26,21.24,2.69,-275.48,2.87
41,42,301050,雷电微力,43.58,1.63,0.7,18835,80912652.5,3.54,43.75,42.23,43.0,42.88,1.08,18.3,2.79
42,43,301297,富乐德,18.78,1.62,0.3,41363,76889524.08,3.3,18.86,18.25,18.4,18.48,2.99,63.53,4.38
43,44,688702,盛科通信-U,33.59,1.6,0.53,6245,20565702.0,4.08,33.65,32.3,33.0,33.06,1.56,-121.05,5.91
44,45,688037,芯源微,58.42,1.6,0.92,32537,188681303.0,3.79,59.0,56.82,57.92,57.5,1.62,77.06,4.73
45,46,688173,希荻微,8.37,1.58,0.13,30046,24658836.0,4.25,8.42,8.07,8.29,8.24,1.26,-14.61,2.05
46,47,688262,国芯科技,14.89,1.57,0.23,27106,39664662.0,4.57,15.03,14.36,14.73,14.66,1.03,-30.3,2.17
47,48,688766,普冉股份,62.21,1.57,0.96,9248,56880855.0,3.4,62.68,60.6,61.27,61.25,0.88,24.16,3.16
48,49,688259,创耀科技,29.9,1.56,0.46,18862,55312619.0,6.25,30.34,28.5,29.34,29.44,2.34,47.76,2.22
49,50,603290,斯达半导,71.52,1.56,1.1,27324,193007725.0,2.77,71.75,69.8,70.49,70.42,1.14,31.16,2.66
50,51,300831,派瑞股份,11.23,1.54,0.17,32085,35664322.0,2.98,11.29,10.96,11.1,11.06,1.74,38.41,3.96
51,52,688593,新相微,8.15,1.49,0.12,9539,7748219.0,2.74,8.22,8.0,8.18,8.03,0.3,-556.14,2.38
52,53,300458,全志科技,20.98,1.45,0.3,130814,270965399.33,3.92,21.15,20.34,20.76,20.68,2.53,55.8,4.41
53,54,001270,铖昌科技,28.35,1.43,0.4,22166,62112084.22,3.72,28.55,27.51,27.9,27.95,2.19,-120.99,4.33
54,55,688256,寒武纪-U,213.68,1.41,2.97,66279,1411502924.0,5.29,218.12,206.97,210.71,210.71,1.59,-84.14,16.89
55,56,001309,德明利,66.95,1.33,0.88,23158,154014008.3,2.6,67.33,65.61,66.05,66.07,2.66,12.74,6.51
56,57,688368,晶丰明源,49.5,1.33,0.65,3491,17113472.0,3.5,49.93,48.22,49.01,48.85,0.4,-71.25,3.29
57,58,300456,赛微电子,14.66,1.31,0.19,116833,169078223.42,4.56,14.86,14.2,14.55,14.47,1.97,-125.79,2.12
