,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,300810,中科海讯,17.78,5.46,0.92,0.11,3.31,0.96,7.12,0.66亿,1.14亿,20.27亿,--
1,2,300065,海兰信,6.78,2.42,0.16,0.15,2.46,0.73,3.17,1.09亿,6.58亿,44.62亿,501.90
2,3,300008,天海防务,3.97,2.32,0.09,0.0,7.35,1.03,6.7,4.71亿,16.47亿,65.39亿,55.63
3,4,600764,中国海防,19.21,1.69,0.32,0.0,0.66,0.83,2.65,0.90亿,7.11亿,136.51亿,872.79
4,5,300589,江龙船艇,12.4,1.06,0.13,0.0,4.14,0.85,3.02,1.14亿,2.23亿,27.63亿,84.41
5,6,300600,ST瑞科,5.87,0.17,0.01,-0.17,3.54,0.73,3.41,0.48亿,2.30亿,13.52亿,6131.89
6,7,601890,亚星锚链,7.75,-0.26,-0.02,0.13,1.16,0.77,1.93,0.86亿,9.59亿,74.35亿,27.34
7,8,601989,中国重工,5.07,-0.59,-0.03,0.0,0.33,0.65,1.37,3.83亿,228.02亿,1156.06亿,213.68
8,9,600685,中船防务,26.94,-0.63,-0.17,0.0,0.87,0.75,2.03,1.93亿,8.21亿,221.29亿,619.23
9,10,600150,中国船舶,37.14,-0.93,-0.35,-0.22,0.74,0.75,1.47,12.37亿,44.72亿,1661.06亿,103.54
