,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,601077,渝农商行,5.16,2.79,0.14,-0.19,1.12,1.83,2.99,5.10亿,88.36亿,455.94亿,4.16
1,2,601128,常熟银行,7.79,1.96,0.15,0.0,1.16,1.24,2.88,2.61亿,29.08亿,226.51亿,6.17
2,3,002807,江阴银行,4.14,0.98,0.04,0.24,1.15,0.77,1.71,1.16亿,24.59亿,101.82亿,7.29
3,4,603323,苏农银行,5.24,0.96,0.05,0.19,1.36,0.77,1.54,1.10亿,15.45亿,80.94亿,5.71
4,5,002958,青农商行,2.83,0.35,0.01,0.0,0.68,0.77,1.77,0.96亿,49.26亿,139.42亿,3.59
5,6,600908,无锡银行,5.65,0.35,0.02,0.18,0.68,0.6,1.24,0.73亿,19.10亿,107.93亿,5.18
6,7,002839,张家港行,4.39,0.0,0.0,0.0,0.95,0.71,1.37,0.87亿,20.72亿,90.98亿,4.37
7,8,601528,瑞丰银行,5.22,-0.19,-0.01,-0.19,1.36,0.69,1.15,0.56亿,7.90亿,41.26亿,6.44
8,9,601860,紫金银行,2.7,-0.37,-0.01,0.0,1.0,0.72,1.11,0.96亿,35.41亿,95.60亿,6.1
9,10,601825,沪农商行,7.9,-0.63,-0.05,0.25,0.57,1.04,2.14,2.09亿,46.22亿,365.12亿,5.36
