,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300506,*ST名家,1.95,7.14,0.13,212657,39764934.02,13.74,2.0,1.75,1.83,1.82,3.69,-47.58,10.45
1,2,002856,美芝股份,6.69,3.4,0.22,32467,21328360.0,4.48,6.72,6.43,6.49,6.47,2.68,-20.21,2.69
2,3,603038,华立股份,7.54,2.03,0.15,65748,49180659.0,3.38,7.58,7.33,7.33,7.39,2.45,55.09,1.5
3,4,603272,联翔股份,8.71,1.75,0.15,10562,9147688.0,1.99,8.73,8.56,8.56,8.56,2.49,-33.12,1.54
4,5,002963,豪尔赛,9.76,1.67,0.16,11128,10756113.0,2.5,9.77,9.53,9.66,9.6,0.9,95.45,0.96
5,6,300986,志特新材,7.34,1.66,0.12,36246,26351905.49,3.88,7.42,7.14,7.23,7.22,1.47,119.41,1.37
6,7,002620,瑞和股份,2.54,1.6,0.04,53494,13479536.0,3.6,2.57,2.48,2.54,2.5,1.7,-5.81,6.59
7,8,002830,名雕股份,9.53,1.6,0.15,9661,9112047.0,2.56,9.55,9.31,9.4,9.38,1.45,72.82,1.99
8,9,301365,矩阵股份,10.32,1.38,0.14,8584,8775157.5,2.16,10.33,10.11,10.2,10.18,1.85,39.84,1.06
9,10,603216,梦天家居,9.09,1.34,0.12,7510,6771951.0,2.23,9.11,8.91,8.93,8.97,1.32,40.71,1.16
10,11,002247,聚力文化,1.53,1.32,0.02,129250,19579389.0,3.31,1.54,1.49,1.51,1.51,2.01,2.93,2.08
11,12,605318,法狮龙,16.23,1.25,0.2,4918,7912685.0,2.0,16.23,15.91,16.04,16.03,0.38,-173.92,2.69
12,13,603828,ST柯利达,1.67,1.21,0.02,33178,5476435.0,3.03,1.68,1.63,1.64,1.65,0.56,35.53,1.33
13,14,301113,雅艺科技,19.36,1.2,0.23,3312,6356500.0,2.72,19.43,18.91,19.11,19.13,1.79,118.26,1.86
14,15,605155,西大门,8.23,1.11,0.09,9390,7664429.0,2.7,8.27,8.05,8.14,8.14,0.5,14.33,1.31
15,16,833580,科创新材,5.25,0.96,0.05,2514,1309254.14,2.31,5.26,5.14,5.21,5.2,0.45,35.78,1.38
16,17,002713,东易日盛,2.47,0.82,0.02,152674,37174972.25,3.27,2.48,2.4,2.45,2.45,3.71,-0.96,-2.18
17,18,002047,宝鹰股份,1.49,0.68,0.01,112065,16590733.48,2.7,1.5,1.46,1.48,1.48,0.84,-5.05,90.63
18,19,002482,广田集团,1.51,0.67,0.01,53999,8098327.5,2.67,1.52,1.48,1.5,1.5,0.14,-23.75,8.62
19,20,001212,中旗新材,18.77,0.64,0.12,13950,25957562.3,2.73,18.88,18.37,18.79,18.65,1.37,47.96,1.46
20,21,603030,全筑股份,1.74,0.58,0.01,44381,7670782.0,2.31,1.75,1.71,1.73,1.73,0.34,-138.04,2.24
21,22,603408,建霖家居,10.73,0.56,0.06,27626,29426058.0,3.19,10.8,10.46,10.67,10.67,0.62,9.27,1.53
22,23,300993,玉马遮阳,8.28,0.49,0.04,17221,14184408.3,1.7,8.3,8.16,8.28,8.24,0.71,14.78,1.87
23,24,002375,亚厦股份,3.15,0.32,0.01,68295,21193846.22,3.18,3.16,3.06,3.15,3.14,0.51,14.54,0.54
24,25,603929,亚翔集成,20.7,0.29,0.06,19577,40165868.0,2.66,20.78,20.23,20.65,20.64,0.92,9.31,3.04
25,26,605287,德才股份,10.78,0.28,0.03,17720,18932768.0,2.6,10.83,10.55,10.75,10.75,1.77,11.29,0.8
26,27,605178,时空科技,14.98,0.27,0.04,63707,94286203.0,3.41,15.05,14.54,14.94,14.94,6.42,-9.97,0.97
27,28,603385,惠达卫浴,4.92,0.0,0.0,20404,9958377.0,3.05,4.95,4.8,4.91,4.92,0.53,15.56,0.51
28,29,002822,ST中装,1.85,0.0,0.0,71203,13143424.0,2.7,1.87,1.82,1.84,1.85,1.36,-1.49,0.62
29,30,002084,海鸥住工,2.47,0.0,0.0,67327,16528665.68,2.43,2.49,2.43,2.48,2.47,1.04,71.42,1.0
30,31,000055,方大集团,3.31,0.0,0.0,34811,11439460.31,2.42,3.33,3.25,3.3,3.31,0.52,15.22,0.59
31,32,300621,维业股份,7.25,-0.28,-0.02,11907,8610181.0,1.79,7.3,7.17,7.3,7.27,0.61,76.18,1.69
32,33,834765,美之高,5.96,-0.5,-0.03,901,534327.42,2.67,6.03,5.87,5.99,5.99,0.2,17.55,1.28
33,34,002081,金 螳 螂,2.88,-0.69,-0.02,113352,32508707.0,2.76,2.92,2.84,2.91,2.9,0.43,11.11,0.57
34,35,601886,江河集团,4.52,-1.31,-0.06,86259,38686039.0,3.49,4.58,4.42,4.57,4.58,0.76,7.94,0.71
35,36,002789,建艺集团,8.81,-1.56,-0.14,20859,18372735.82,3.91,9.02,8.67,8.95,8.95,1.59,126.36,39.05
36,37,605289,罗曼股份,20.77,-1.75,-0.37,37218,77290643.0,4.59,21.31,20.34,21.2,21.14,7.35,222.05,1.74
37,38,300374,中铁装配,13.16,-3.09,-0.42,149053,196519062.52,5.08,13.65,12.96,13.36,13.58,7.33,-33.11,3.77
38,39,002989,中天精装,17.59,-3.4,-0.62,96900,168814754.1,7.14,18.18,16.88,17.38,18.21,5.84,-35.07,2.11
39,40,600193,创兴资源,2.8,-9.97,-0.31,11342,3175760.0,0.0,2.8,2.8,2.8,3.11,0.27,-86.07,4.11
