,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,605086,龙高股份,19.23,10.01,1.75,38998.0,74564558.0,5.78,19.23,18.22,19.23,17.48,2.18,38.0,2.92
1,2,603619,中曼石油,17.83,0.91,0.16,22866.0,40815097.0,2.09,17.98,17.61,17.76,17.67,0.57,9.64,2.17
2,3,300191,潜能恒信,11.84,0.85,0.1,3481.0,4088037.0,1.79,11.84,11.63,11.74,11.74,0.16,-63.1,3.45
3,4,600968,海油发展,3.88,0.78,0.03,134005.0,51907447.0,1.82,3.9,3.83,3.87,3.85,0.13,12.2,1.57
4,5,603505,金石资源,23.2,0.69,0.16,10513.0,24269532.0,2.26,23.28,22.76,23.02,23.04,0.17,41.86,8.65
5,6,600871,石化油服,1.73,0.58,0.01,146095.0,25208883.0,1.74,1.74,1.71,1.72,1.72,0.11,36.34,3.76
6,7,600583,海油工程,4.87,0.41,0.02,70849.0,34475442.0,1.86,4.9,4.81,4.86,4.85,0.16,9.0,0.85
7,8,600339,中油工程,2.88,0.35,0.01,76305.0,21864636.0,1.05,2.88,2.85,2.87,2.87,0.14,15.24,0.61
8,9,601808,中海油服,13.39,0.3,0.04,17953.0,24060151.0,1.12,13.47,13.32,13.35,13.35,0.06,20.06,1.51
9,10,002828,贝肯能源,7.32,0.14,0.01,10397.0,7604504.0,1.5,7.37,7.26,7.33,7.31,0.54,70.98,2.52
10,11,920019,铜冠矿建,,,,,,,,,,4.33,0.0,7.63,1.0
11,12,300164,通源石油,3.41,0.0,0.0,45041.0,15309597.8,1.17,3.42,3.38,3.39,3.41,0.77,29.03,1.48
12,13,603727,博迈科,9.38,-0.21,-0.02,15467.0,14567176.0,1.6,9.5,9.35,9.36,9.4,0.55,20.89,0.83
13,14,002629,仁智股份,1.77,-0.56,-0.01,37185.0,6616729.0,1.69,1.8,1.77,1.78,1.78,1.08,-21.97,20.83
14,15,002683,广东宏大,20.44,-0.82,-0.17,16487.0,33831977.0,1.7,20.71,20.36,20.71,20.61,0.25,18.81,2.49
15,16,002554,惠博普,2.25,-1.32,-0.03,82318.0,18604422.0,2.19,2.29,2.24,2.28,2.28,0.61,49.34,1.19
16,17,300157,新锦动力,2.19,-1.35,-0.03,79827.0,17654969.6,2.25,2.24,2.19,2.23,2.22,1.14,-10.9,-8.1
17,18,603979,金诚信,41.43,-1.4,-0.59,41694.0,173102375.0,3.0,42.17,40.91,41.65,42.02,0.67,20.88,3.22
18,19,002207,准油股份,4.78,-1.65,-0.08,87679.0,42060432.96,3.5,4.88,4.71,4.87,4.86,3.36,-44.95,18.13
19,20,300084,海默科技,5.13,-1.91,-0.1,17582.0,9082758.0,2.29,5.24,5.12,5.23,5.23,0.52,-26.96,1.91
