,序号,代码,名称,现价,涨跌幅,涨跌,涨速,换手,量比,振幅,成交额,流通股,流通市值,市盈率
0,1,002457,青龙管业,8.01,0.0,0.0,0.0,2.99,2.3,3.62,0.81亿,3.35亿,26.82亿,107.89
1,2,603856,东宏股份,10.37,-1.71,-0.18,0.1,0.45,1.34,2.27,0.12亿,2.56亿,26.59亿,12.99
2,3,002372,伟星新材,16.15,-1.88,-0.31,-0.25,0.45,1.35,2.73,1.06亿,14.71亿,237.54亿,17.95
3,4,002694,顾地科技,4.77,-3.25,-0.16,0.21,0.73,1.49,5.27,0.19亿,5.40亿,25.75亿,20.12
4,5,300599,雄塑科技,6.21,-3.57,-0.23,-0.32,0.87,1.1,4.04,0.12亿,2.12亿,13.18亿,69.59
5,6,002641,公元股份,4.94,-4.82,-0.25,-0.4,1.68,1.89,4.62,0.96亿,11.33亿,55.99亿,15.40
6,7,300198,纳川股份,1.76,-5.38,-0.1,-0.57,2.06,1.64,5.91,0.33亿,9.08亿,15.98亿,--
