,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,833030,立方控股,21.33,25.18,4.29,110625,213034118.83,26.94,21.79,17.2,17.87,17.04,43.72,-32.94,3.33
1,2,300508,维宏股份,31.49,20.01,5.25,64788,198425797.21,9.95,31.49,28.88,29.5,26.24,11.32,31.23,4.57
2,3,300287,飞利信,5.84,17.51,0.87,3918828,2162839076.39,19.72,5.95,4.97,4.97,4.97,29.9,-39.36,6.57
3,4,300324,旋极信息,4.07,16.95,0.59,4087159,1567216081.41,19.54,4.14,3.46,3.49,3.48,23.93,-30.69,2.32
4,5,838924,广脉科技,13.85,16.09,1.92,105226,140655771.41,14.25,14.2,12.5,12.5,11.93,16.63,54.24,5.16
5,6,838227,美登科技,33.61,14.55,4.27,31861,102404160.98,14.28,34.39,30.2,30.87,29.34,18.08,32.42,3.36
6,7,301171,易点天下,20.63,13.98,2.53,781038,1566335952.97,16.85,21.48,18.43,18.58,18.1,25.29,36.91,2.79
7,8,000676,智度股份,9.87,10.03,0.9,2077971,1975233268.94,9.7,9.87,9.0,9.01,8.97,16.44,61.47,3.19
8,9,002373,千方科技,10.32,10.02,0.94,842016,849351957.12,6.93,10.32,9.67,9.89,9.38,6.11,666.43,1.31
9,10,603887,城地香江,11.89,9.99,1.08,790804,940203645.0,0.46,11.89,11.84,11.89,10.81,17.54,-39.85,2.1
10,11,688004,博汇科技,17.4,9.92,1.57,75170,127540452.0,10.49,17.58,15.92,16.2,15.83,9.39,-31.29,2.15
11,12,300872,天阳科技,20.15,9.81,1.8,775808,1496326884.05,12.92,20.39,18.02,18.15,18.35,22.32,45.72,2.86
12,13,300290,荣科科技,24.02,8.49,1.88,1323499,3115564752.67,18.61,25.27,21.15,21.74,22.14,20.7,-1909.68,18.69
13,14,002368,太极股份,25.26,8.46,1.97,642684,1608482362.18,6.01,25.62,24.22,24.24,23.29,10.36,-49.55,3.15
14,15,300785,值得买,28.85,8.01,2.14,242735,676730683.98,10.11,29.09,26.39,26.7,26.71,19.85,374.58,3.13
15,16,688292,浩瀚深度,20.47,7.85,1.49,86785,175101994.0,12.54,21.38,19.0,19.15,18.98,9.64,47.58,3.1
16,17,688568,中科星图,42.78,7.49,2.98,195627,809735841.0,5.88,42.79,40.45,40.67,39.8,3.6,182.76,6.6
17,18,300523,辰安科技,24.4,7.35,1.67,169807,406383892.67,10.6,24.99,22.58,23.07,22.73,7.31,-24.19,4.05
18,19,300541,先进数通,15.25,7.32,1.04,924329,1353632750.89,9.57,15.35,13.99,14.2,14.21,25.31,416.02,4.07
19,20,688636,智明达,28.7,7.29,1.95,71099,201190424.0,8.75,29.21,26.87,26.87,26.75,6.32,949.1,2.98
20,21,301085,亚康股份,62.12,7.27,4.21,99410,616435080.07,10.72,65.28,59.07,61.0,57.91,16.87,65.29,4.94
21,22,000997,新 大 陆,18.6,7.14,1.24,461192,839285988.52,7.95,18.76,17.38,17.49,17.36,4.49,18.12,2.86
22,23,600850,电科数字,23.84,6.76,1.51,303395,723095452.0,3.85,24.24,23.38,24.0,22.33,4.97,60.97,3.72
23,24,600756,浪潮软件,15.24,6.5,0.93,440194,657623186.0,10.76,15.74,14.2,14.39,14.31,13.58,-27.87,2.22
24,25,300245,天玑科技,13.41,6.43,0.81,788051,1019616892.64,15.95,14.22,12.21,12.35,12.6,25.32,-188.23,3.14
25,26,600358,国旅联合,3.66,6.09,0.21,511813,186287606.0,11.88,3.8,3.39,3.43,3.45,10.14,-53.67,13.2
26,27,301001,凯淳股份,27.81,6.06,1.59,95909,258140331.9,8.73,28.0,25.71,25.95,26.22,19.07,309.92,2.74
27,28,300532,今天国际,13.11,5.98,0.74,305120,397109165.79,8.08,13.46,12.46,12.46,12.37,7.12,12.16,3.6
28,29,603636,南威软件,11.96,5.84,0.66,740760,850359985.0,14.16,12.43,10.83,11.31,11.3,12.76,-30.24,2.72
29,30,301382,蜂助手,32.52,5.58,1.72,220143,700174821.33,7.44,32.78,30.49,30.5,30.8,16.1,49.76,4.18
30,31,300078,思创医惠,3.34,5.36,0.17,696756,228644345.59,6.94,3.39,3.17,3.19,3.17,6.89,-7.71,5.77
31,32,300166,东方国信,10.94,5.19,0.54,1502709,1580001504.28,10.19,11.18,10.12,10.21,10.4,16.59,413.51,2.07
32,33,300766,每日互动,15.54,5.14,0.76,290724,446885117.38,6.36,15.8,14.86,15.03,14.78,8.17,734.73,3.74
33,34,002766,索菱股份,5.98,5.1,0.29,1119304,662334078.47,10.72,6.2,5.59,5.59,5.69,13.19,114.96,7.04
34,35,301396,宏景科技,26.85,5.09,1.3,47330,125869594.79,6.5,27.25,25.59,25.59,25.55,9.29,-152.81,2.34
35,36,002642,荣联科技,7.81,4.97,0.37,771584,590177096.57,6.32,7.88,7.41,7.5,7.44,12.76,222.91,4.48
36,37,300271,华宇软件,6.97,4.97,0.33,442026,303524639.23,5.72,7.03,6.65,6.68,6.64,5.51,-17.5,1.37
37,38,688562,航天软件,17.33,4.78,0.79,83240,144269320.0,7.13,17.84,16.66,16.79,16.54,4.92,-68.19,3.97
38,39,600131,国网信通,19.05,4.73,0.86,270060,508676689.0,6.93,19.3,18.04,18.19,18.19,2.26,57.6,3.59
39,40,300269,联建光电,4.23,4.7,0.19,614324,255089189.0,7.18,4.29,4.0,4.1,4.04,11.69,-113.12,30.9
40,41,300448,浩云科技,6.76,4.64,0.3,525193,348013991.79,5.11,6.78,6.45,6.47,6.46,10.68,367.68,3.48
41,42,600571,信雅达,12.65,4.55,0.55,619622,772412786.0,6.12,12.89,12.15,12.2,12.1,13.54,-50.57,5.12
42,43,688051,佳华科技,22.18,4.47,0.95,11106,24413259.0,5.84,22.48,21.24,21.45,21.23,1.44,-29.07,2.16
43,44,300738,奥飞数据,12.78,4.41,0.54,815523,1031778447.65,5.72,13.0,12.3,12.3,12.24,8.45,81.43,3.93
44,45,300079,数码视讯,5.95,4.39,0.25,973911,576372944.16,6.32,6.07,5.71,5.71,5.7,7.6,7241.51,2.02
45,46,300277,海联讯,10.01,4.38,0.42,245193,242684212.6,7.09,10.25,9.57,9.59,9.59,7.33,582.91,6.91
46,47,300792,壹网壹创,21.61,4.35,0.9,105432,223583040.46,5.12,21.68,20.62,20.62,20.71,4.93,38.57,1.81
47,48,300674,宇信科技,27.42,4.22,1.11,1532734,4097171031.16,10.11,28.12,25.46,26.35,26.31,21.8,59.22,4.78
48,49,300496,中科创达,65.5,4.13,2.6,513850,3325982739.83,10.17,68.28,61.88,63.65,62.9,14.0,144.35,3.17
49,50,300645,正元智慧,16.14,4.13,0.64,104476,165835461.5,5.55,16.26,15.4,15.5,15.5,7.35,-133.43,2.28
50,51,300846,首都在线,12.54,3.81,0.46,331705,414645366.8,5.38,12.78,12.13,12.16,12.08,8.5,-34.04,5.55
51,52,000555,神州信息,11.77,3.7,0.42,435247,504638315.1,3.35,11.79,11.41,11.41,11.35,4.48,-75.03,1.89
52,53,002771,真视通,21.35,3.64,0.75,244802,517015976.03,3.74,21.47,20.7,20.89,20.6,14.03,-161.28,6.84
53,54,300264,佳创视讯,6.28,3.63,0.22,625851,387597506.01,9.41,6.45,5.88,5.88,6.06,16.9,-52.6,45.52
54,55,603496,恒为科技,28.83,3.52,0.98,312740,896210878.0,5.35,29.42,27.93,27.95,27.85,9.77,64.34,6.55
55,56,300044,赛为智能,5.61,3.51,0.19,845374,469307721.72,5.54,5.7,5.4,5.48,5.42,11.07,-562.4,6.79
56,57,002315,焦点科技,30.6,3.38,1.0,156702,476718340.5,4.09,31.02,29.81,30.1,29.6,7.75,20.77,4.36
57,58,300442,润泽科技,34.11,3.36,1.11,390565,1346970958.11,7.58,35.68,33.18,33.51,33.0,7.05,30.36,6.16
58,59,301428,世纪恒通,34.39,3.27,1.09,63392,214932635.06,5.65,34.88,33.0,33.27,33.3,10.36,40.43,2.74
59,60,002990,盛视科技,23.63,3.19,0.73,82702,196150456.96,5.02,24.15,23.0,23.0,22.9,6.18,34.81,2.64
60,61,002291,遥望科技,5.51,3.18,0.17,623083,341099469.3,4.31,5.54,5.31,5.34,5.34,7.1,-11.72,1.21
61,62,300941,创识科技,23.69,3.18,0.73,164232,383723064.23,5.1,23.95,22.78,22.97,22.96,13.54,126.92,3.86
62,63,300017,网宿科技,9.43,3.17,0.29,1436006,1352048099.93,4.92,9.61,9.16,9.2,9.14,6.29,38.72,2.46
63,64,688509,正元地信,4.02,3.08,0.12,194208,77736585.0,4.1,4.07,3.91,3.92,3.9,5.05,-25.94,2.18
64,65,688088,虹软科技,34.8,2.93,0.99,108521,379973211.0,5.18,36.0,34.25,34.81,33.81,2.71,113.58,5.27
65,66,003010,若羽臣,14.53,2.83,0.4,72785,104502491.44,4.1,14.6,14.02,14.2,14.13,5.73,31.73,2.39
66,67,300150,世纪瑞尔,4.37,2.82,0.12,210526,91502085.22,4.71,4.45,4.25,4.25,4.25,4.09,74.96,1.69
67,68,300212,易华录,32.09,2.72,0.85,944406,3013755164.48,9.19,33.0,30.13,31.24,31.24,13.53,-31.35,7.16
68,69,600845,宝信软件,29.29,2.66,0.76,340258,991369111.0,4.94,29.77,28.36,28.61,28.53,1.6,31.74,8.06
69,70,688619,罗普特,8.55,2.64,0.22,51499,44091423.0,5.28,8.77,8.33,8.33,8.33,2.78,-16.04,1.53
70,71,900901,云赛Ｂ股,0.634,2.59,0.016,46451,2929310.0,2.59,0.637,0.621,0.63,0.618,1.58,27.34,1.33
71,72,300231,银信科技,12.74,2.58,0.32,639619,801912518.91,5.64,12.88,12.18,12.39,12.42,19.56,65.98,3.52
72,73,300399,天利科技,21.4,2.44,0.51,285183,599841970.73,6.89,21.66,20.22,20.35,20.89,14.43,-118.08,8.5
73,74,600410,华胜天成,5.54,2.4,0.13,464487,256804779.0,3.88,5.62,5.41,5.41,5.41,4.24,-12.3,1.49
74,75,300383,光环新网,10.74,2.38,0.25,609321,653365923.4,4.0,10.93,10.51,10.62,10.49,3.4,36.07,1.53
75,76,002354,天娱数科,3.51,2.33,0.08,866314,303646898.0,3.21,3.56,3.45,3.46,3.43,5.35,-434.79,4.1
76,77,300678,中科信息,41.36,2.3,0.93,559060,2342314712.68,9.75,43.54,39.6,40.04,40.43,19.58,1228.69,14.35
77,78,300288,朗玛信息,15.13,2.3,0.34,196703,295488538.62,4.33,15.33,14.69,14.89,14.79,7.67,106.32,3.16
78,79,688258,卓易信息,32.41,2.24,0.71,64282,209822056.0,7.7,33.97,31.53,31.98,31.7,5.31,101.8,3.88
79,80,200045,深纺织Ｂ,3.66,2.23,0.08,1473,538875.8,1.68,3.68,3.62,3.64,3.58,0.3,19.27,0.58
80,81,300419,浩丰科技,7.34,2.23,0.16,444139,323126725.6,4.87,7.43,7.08,7.14,7.18,12.08,328.49,5.94
81,82,300464,星徽股份,5.09,2.21,0.11,192188,96938088.16,3.61,5.12,4.94,5.0,4.98,5.96,128.12,3.94
82,83,688039,当虹科技,28.36,2.2,0.61,50113,143483862.0,5.01,29.38,27.99,28.01,27.75,4.48,-37.99,2.65
83,84,300248,新开普,9.46,2.16,0.2,194068,182424111.46,4.21,9.57,9.18,9.21,9.26,4.74,-116.6,2.2
84,85,300168,万达信息,8.07,2.15,0.17,573059,462860150.67,5.57,8.29,7.85,7.95,7.9,3.98,-15.91,5.93
85,86,002401,中远海科,17.32,2.12,0.36,111670,193564227.12,3.24,17.6,17.05,17.05,16.96,3.02,28.8,3.9
86,87,002474,榕基软件,5.8,2.11,0.12,285328,164808218.14,2.82,5.83,5.67,5.68,5.68,5.38,-73.92,2.46
87,88,000409,云鼎科技,9.19,2.11,0.19,328140,299470265.2,3.78,9.29,8.95,9.07,9.0,7.75,42.77,4.19
88,89,002115,三维通信,5.41,2.08,0.11,334294,180810036.18,3.02,5.48,5.32,5.33,5.3,4.44,635.64,1.86
89,90,301380,挖金客,43.1,2.04,0.86,33869,144750453.72,4.26,43.62,41.82,41.92,42.24,11.23,57.37,4.4
90,91,300418,昆仑万维,42.28,2.0,0.83,1459221,6251180466.59,9.26,44.0,40.16,40.2,41.45,11.85,-66.9,3.45
91,92,300170,汉得信息,9.28,1.98,0.18,761064,699476400.35,3.96,9.36,9.0,9.1,9.1,8.03,54.78,1.86
92,93,301299,卓创资讯,57.09,1.95,1.09,38476,218929162.46,5.96,58.32,54.98,56.02,56.0,10.92,43.51,5.54
93,94,603881,数据港,16.3,1.88,0.3,200036,326147174.0,3.13,16.55,16.05,16.05,16.0,3.34,69.13,3.07
94,95,603918,金桥信息,12.02,1.86,0.22,244288,292283716.0,2.71,12.12,11.8,11.86,11.8,6.67,-41.02,4.19
95,96,603869,ST智知,5.11,1.79,0.09,51607,26187350.0,2.99,5.14,4.99,5.02,5.02,1.02,59.44,0.69
96,97,002131,利欧股份,1.72,1.78,0.03,1343835,230966402.67,2.37,1.74,1.7,1.71,1.69,2.3,-7.83,0.91
97,98,002195,岩山科技,2.89,1.76,0.05,1691098,488384471.06,2.82,2.93,2.85,2.89,2.84,3.01,222.06,1.68
98,99,300250,初灵信息,17.37,1.76,0.3,229145,395248770.43,5.21,17.69,16.8,17.07,17.07,14.54,-93.81,6.5
99,100,688158,优刻得-W,14.39,1.62,0.23,185024,267860412.0,4.31,14.84,14.23,14.32,14.16,4.6,-30.06,2.58
100,101,688365,光云科技,8.85,1.61,0.14,148215,131416204.0,6.2,9.14,8.6,8.94,8.71,3.48,-54.67,3.8
101,102,300895,铜牛信息,37.88,1.58,0.59,127203,481789368.72,6.44,38.9,36.5,36.5,37.29,9.21,-66.54,5.75
102,103,600589,广东榕泰,3.25,1.56,0.05,260641,85700058.0,5.0,3.35,3.19,3.22,3.2,1.76,-64.31,8.06
103,104,002912,中新赛克,20.96,1.55,0.32,55011,115360645.68,3.0,21.27,20.65,20.65,20.64,3.39,-18.95,2.34
104,105,688229,博睿数据,44.63,1.48,0.65,20420,90871284.0,5.87,45.8,43.22,44.81,43.98,4.6,-20.15,4.1
105,106,002331,皖通科技,7.77,1.44,0.11,219027,168579003.34,2.87,7.79,7.57,7.68,7.66,5.53,-217.04,1.91
106,107,600271,航天信息,9.98,1.42,0.14,264909,263626332.0,2.85,10.09,9.81,9.84,9.84,1.43,-131.39,1.33
107,108,300020,*ST银江,2.23,1.36,0.03,510577,113664561.28,3.64,2.27,2.19,2.22,2.2,6.66,-12.95,0.43
108,109,002095,生 意 宝,14.9,1.36,0.2,76284,113920612.3,2.31,15.09,14.75,14.75,14.7,3.03,-615.65,4.09
