,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300618,寒锐钴业,40.7,14.01,5.0,348929,1351944105.58,20.42,42.3,35.01,35.5,35.7,12.8,56.54,2.36
1,2,000762,西藏矿业,24.16,10.02,2.2,476198,1107038600.94,10.84,24.16,21.78,21.92,21.96,9.14,62.04,4.21
2,3,301219,腾远钴业,53.25,9.91,4.8,146631,753456992.86,12.96,54.28,48.0,48.16,48.45,8.73,19.06,1.82
3,4,002667,威领股份,11.15,8.04,0.83,333530,367721397.38,9.4,11.35,10.38,10.4,10.32,14.13,-17.96,4.8
4,5,002738,中矿资源,35.34,6.51,2.16,290059,997314991.26,7.05,35.35,33.01,33.25,33.18,4.08,35.04,2.14
5,6,603799,华友钴业,32.72,5.31,1.65,673733,2162049021.0,7.37,32.96,30.67,30.7,31.07,4.0,13.79,1.62
6,7,002340,格林美,7.25,4.02,0.28,2157150,1542411660.91,5.45,7.28,6.9,6.95,6.97,4.23,30.87,1.93
7,8,002192,融捷股份,36.06,3.35,1.17,130215,460596056.84,5.56,36.15,34.21,34.71,34.89,5.03,38.42,2.82
8,9,002466,天齐锂业,37.14,3.31,1.19,520565,1893158093.14,5.81,37.2,35.11,35.63,35.95,3.53,-8.02,1.4
9,10,002240,盛新锂能,15.02,3.02,0.44,223380,328604125.99,5.76,15.04,14.2,14.47,14.58,2.58,-22.48,1.14
10,11,300390,天华新能,24.15,2.55,0.6,218751,518342399.21,5.69,24.32,22.98,23.35,23.55,3.25,16.3,1.68
11,12,002460,赣锋锂业,34.71,2.15,0.73,394712,1353590545.99,4.62,34.92,33.35,33.69,33.98,3.27,-82.0,1.59
12,13,600711,ST盛屯,5.14,1.98,0.1,719944,366555921.0,3.77,5.18,4.99,5.01,5.04,2.33,7.01,1.04
