,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600838,上海九百,7.59,10.0,0.69,551925.0,409284279.0,12.03,7.59,6.76,7.59,6.9,13.77,64.11,2.1
1,2,002336,*ST人乐,3.33,5.05,0.16,86204.0,28682470.33,1.58,3.33,3.28,3.33,3.17,1.96,-2.58,-2.18
2,3,600729,重庆百货,18.67,2.7,0.49,54616.0,101022511.0,3.85,18.79,18.09,18.12,18.18,2.92,5.78,1.2
3,4,603101,汇嘉时代,4.67,2.19,0.1,49857.0,22959372.0,4.38,4.67,4.47,4.58,4.57,1.06,26.64,1.47
4,5,000701,厦门信达,3.48,1.46,0.05,78264.0,26950258.0,2.92,3.49,3.39,3.46,3.43,1.22,-20.37,6.62
5,6,600824,益民集团,3.12,1.3,0.04,128005.0,39966797.0,3.25,3.18,3.08,3.13,3.08,1.21,38.5,1.36
6,7,600774,汉商集团,6.57,1.23,0.08,39315.0,25488388.0,3.24,6.59,6.38,6.46,6.49,1.33,113.88,1.15
7,8,605136,丽人丽妆,6.12,1.16,0.07,83548.0,50830764.0,4.3,6.26,6.0,6.04,6.05,2.09,454.85,0.98
8,9,000882,华联股份,1.18,0.85,0.01,336129.0,39090589.0,2.56,1.18,1.15,1.17,1.17,1.23,67.02,0.46
9,10,600287,ST舜天,2.96,0.68,0.02,68618.0,20195339.0,2.38,2.98,2.91,2.93,2.94,1.57,34.42,0.64
10,11,600790,轻纺城,3.24,0.62,0.02,36420.0,11753748.0,2.17,3.26,3.19,3.24,3.22,0.25,13.31,0.77
11,12,601010,文峰股份,1.71,0.59,0.01,72789.0,12402083.0,2.94,1.73,1.68,1.7,1.7,0.39,21.81,0.71
12,13,603214,爱婴室,10.79,0.56,0.06,12043.0,12903162.0,1.77,10.81,10.62,10.73,10.73,0.87,17.62,1.35
13,14,600857,宁波中百,5.44,0.55,0.03,19590.0,10619542.0,2.77,5.49,5.34,5.41,5.41,0.87,-32.57,1.5
14,15,300622,博士眼镜,24.61,0.53,0.13,118831.0,289861175.51,4.45,24.96,23.87,24.86,24.48,10.3,40.94,5.81
15,16,301078,孩子王,5.26,0.38,0.02,129230.0,67387341.67,2.67,5.28,5.14,5.25,5.24,1.99,36.74,1.83
16,17,600628,新世界,5.98,0.34,0.02,50812.0,30469524.0,4.36,6.16,5.9,6.05,5.96,0.79,41.56,0.92
17,18,000501,武商集团,7.03,0.29,0.02,38722.0,27054506.0,1.85,7.06,6.93,7.02,7.01,0.5,17.59,0.48
18,19,600712,南宁百货,3.56,0.28,0.01,135945.0,48359738.0,3.38,3.62,3.5,3.52,3.55,2.52,400.82,2.33
19,20,600738,丽尚国潮,3.72,0.27,0.01,49529.0,18355830.0,2.16,3.75,3.67,3.73,3.71,0.65,19.44,1.47
20,21,002561,徐家汇,7.61,0.26,0.02,213602.0,163082170.87,4.74,7.83,7.47,7.71,7.59,5.15,1443.55,1.43
21,22,002187,广百股份,4.32,0.23,0.01,49638.0,21492495.84,3.02,4.4,4.27,4.32,4.31,0.96,75.93,0.76
22,23,002818,富森美,11.22,0.18,0.02,13636.0,15258402.1,1.7,11.28,11.09,11.22,11.2,0.46,12.36,1.46
23,24,600827,百联股份,7.54,0.13,0.01,86781.0,64926040.0,3.45,7.65,7.39,7.57,7.53,0.54,24.51,0.76
24,25,600785,新华百货,9.36,0.11,0.01,67046.0,62224733.0,2.57,9.42,9.18,9.36,9.35,2.97,11.97,0.96
25,26,002416,爱施德,9.55,0.1,0.01,97637.0,92368347.0,3.04,9.61,9.32,9.54,9.54,0.8,14.96,2.02
