,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,001337,四川黄金,21.19,1.39,0.29,20592,43084552.82,2.68,21.25,20.69,20.91,20.9,0.71,31.65,6.35
1,2,000975,山金国际,15.57,1.04,0.16,164318,253903441.0,2.01,15.59,15.28,15.46,15.41,0.66,20.11,3.64
2,3,002155,湖南黄金,14.83,0.82,0.12,133429,196291519.01,2.38,14.88,14.53,14.8,14.71,1.11,20.35,2.74
3,4,002716,湖南白银,2.74,0.74,0.02,171055,46725556.0,3.68,2.78,2.68,2.74,2.72,0.77,66.54,2.43
4,5,601069,西部黄金,10.41,0.68,0.07,38609,39819856.0,2.32,10.42,10.18,10.37,10.34,0.56,72.14,2.14
5,6,601899,紫金矿业,14.22,0.49,0.07,1095015,1553971993.0,1.98,14.35,14.07,14.27,14.15,0.53,12.53,3.03
6,7,601028,玉龙股份,12.04,0.33,0.04,86826,104098726.0,2.83,12.15,11.81,12.1,12.0,1.11,19.77,2.76
7,8,300139,晓程科技,12.02,0.25,0.03,171716,205128957.0,3.34,12.12,11.72,12.0,11.99,7.35,83.1,3.42
8,9,600988,赤峰黄金,16.79,0.12,0.02,196095,326576384.0,2.39,16.9,16.5,16.86,16.77,1.18,19.66,4.1
9,10,002237,恒邦股份,9.0,0.11,0.01,84466,75385020.63,3.0,9.09,8.82,9.0,8.99,0.93,17.31,1.15
10,11,600489,中金黄金,12.28,0.08,0.01,402643,492583848.0,2.04,12.36,12.11,12.31,12.27,0.83,17.08,2.32
11,12,600547,山东黄金,24.62,-0.32,-0.08,168030,412890327.0,2.02,24.85,24.35,24.7,24.7,0.46,39.8,4.69
12,13,000506,*ST中润,1.4,-4.76,-0.07,60186,8426040.0,0.0,1.4,1.4,1.4,1.47,0.65,-11.84,2.05
