,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300107,建新股份,8.99,13.94,1.1,880741,789049924.0,19.52,9.47,7.93,7.93,7.89,25.48,211.17,3.38
1,2,430489,佳先股份,6.62,9.97,0.6,105077,67229155.78,13.12,6.7,5.91,6.0,6.02,12.26,24.64,1.79
2,3,603188,亚邦股份,2.54,5.39,0.13,315569,81935510.0,7.05,2.65,2.48,2.56,2.41,5.53,91.26,1.42
3,4,003002,壶化股份,12.2,5.35,0.62,101325,121461024.39,7.77,12.35,11.45,11.53,11.58,5.54,19.51,1.89
4,5,603822,嘉澳环保,25.15,5.32,1.27,30784,77420524.0,10.76,26.27,23.7,23.74,23.88,4.01,-13.89,2.01
5,6,603968,醋化股份,8.92,5.19,0.44,49713,44137678.0,11.08,9.29,8.35,8.46,8.48,2.43,-20.92,0.94
6,7,603379,三美股份,27.3,3.17,0.84,84069,228793428.0,5.9,27.71,26.15,26.21,26.46,1.38,21.72,2.7
7,8,600800,渤海化学,2.08,2.97,0.06,99814,20433609.0,3.96,2.08,2.0,2.03,2.02,0.9,-3.66,1.11
8,9,688196,卓越新能,20.17,2.91,0.57,7840,15809308.0,6.48,20.66,19.39,19.39,19.6,0.65,11.96,0.88
9,10,300405,科隆股份,3.75,2.74,0.1,44079,16280909.4,3.29,3.75,3.63,3.66,3.65,2.01,-32.17,2.22
10,11,831526,凯华材料,17.14,2.51,0.42,12403,20898278.71,4.31,17.22,16.5,16.99,16.72,4.91,52.88,6.66
11,12,002453,华软科技,3.47,2.36,0.08,212398,73144698.26,8.26,3.61,3.33,3.4,3.39,3.48,-23.58,2.22
12,13,688353,华盛锂电,15.24,2.28,0.34,4926,7402593.0,3.56,15.29,14.76,14.95,14.9,0.79,-16.76,0.67
13,14,600160,巨化股份,15.01,2.18,0.32,408967,613772643.0,4.42,15.3,14.65,14.69,14.69,1.51,24.29,2.43
14,15,834033,康普化学,15.88,2.06,0.32,2612,4095279.65,3.47,15.99,15.45,15.7,15.56,0.31,15.81,2.65
15,16,002211,宏达新材,2.52,2.02,0.05,96839,24185212.0,2.43,2.52,2.46,2.48,2.47,2.24,-36.87,22.48
16,17,002986,宇新股份,10.77,1.99,0.21,28132,30121025.0,3.03,10.84,10.52,10.7,10.56,0.94,10.23,1.05
17,18,300019,硅宝科技,11.27,1.9,0.21,37781,41992299.36,3.44,11.28,10.9,11.07,11.06,1.09,21.78,1.81
18,19,603977,国泰集团,9.26,1.87,0.17,62898,57377282.0,3.96,9.29,8.93,9.15,9.09,1.01,21.07,1.81
19,20,300535,达威股份,11.53,1.86,0.21,11094,12651809.28,3.18,11.58,11.22,11.34,11.32,1.45,20.02,1.25
20,21,688157,松井股份,38.99,1.8,0.69,2844,10972912.0,3.79,39.31,37.86,38.3,38.3,0.25,53.5,3.42
21,22,002669,康达新材,8.04,1.77,0.14,83422,67149162.0,6.33,8.32,7.82,7.82,7.9,2.77,-21.58,0.84
22,23,002783,凯龙股份,7.03,1.74,0.12,29919,20929815.0,2.89,7.09,6.89,6.91,6.91,0.87,26.99,1.45
23,24,000565,渝三峡Ａ,4.14,1.72,0.07,36929,15124038.06,2.95,4.15,4.03,4.07,4.07,0.85,44.72,1.43
24,25,600370,三房巷,1.22,1.67,0.02,76391,9222486.0,4.17,1.23,1.18,1.18,1.2,0.2,-16.75,0.83
25,26,688571,杭华股份,4.91,1.66,0.08,19683,9527549.0,2.69,4.91,4.78,4.82,4.83,0.47,17.05,1.41
26,27,688179,阿拉丁,10.02,1.62,0.16,25064,24998651.0,2.74,10.11,9.84,9.95,9.86,0.9,29.4,2.85
27,28,300665,飞鹿股份,5.16,1.57,0.08,56708,29084060.0,3.35,5.22,5.05,5.07,5.08,3.76,-10.25,2.02
28,29,603948,建业股份,15.67,1.42,0.22,3971,6153552.0,2.33,15.67,15.31,15.64,15.45,0.24,9.83,1.27
29,30,301555,惠柏新材,23.87,1.4,0.33,6865,16303716.14,2.8,24.1,23.44,23.7,23.54,2.98,-246.85,2.1
30,31,300041,回天新材,7.4,1.37,0.1,50653,37147862.98,2.19,7.42,7.26,7.28,7.3,0.93,15.13,1.49
31,32,605399,晨光新材,10.09,1.31,0.13,12635,12664166.0,1.71,10.11,9.94,10.09,9.96,0.41,37.71,1.44
32,33,301037,保立佳,8.62,1.29,0.11,13722,11697740.4,2.7,8.65,8.42,8.52,8.51,2.06,-25.49,1.55
33,34,300067,安诺其,3.23,1.25,0.04,241498,77226292.56,2.82,3.24,3.15,3.18,3.19,2.58,167.58,1.46
34,35,002562,兄弟科技,3.23,1.25,0.04,66768,21323515.6,2.82,3.24,3.15,3.2,3.19,0.95,121.68,1.11
35,36,300200,高盟新材,6.55,1.24,0.08,41422,27022534.0,2.01,6.58,6.45,6.52,6.47,0.98,16.67,1.8
36,37,603041,美思德,9.07,1.23,0.11,12079,10857714.0,2.34,9.09,8.88,8.96,8.96,0.66,14.65,1.12
37,38,002802,洪汇新材,8.25,1.23,0.1,17589,14397929.7,2.21,8.28,8.1,8.15,8.15,0.97,27.78,2.41
38,39,603938,三孚股份,9.99,1.22,0.12,13729,13565174.0,3.44,10.05,9.71,9.92,9.87,0.36,46.91,1.59
39,40,002809,红墙股份,6.7,1.21,0.08,14358,9548349.67,3.17,6.75,6.54,6.62,6.62,1.04,25.28,0.89
40,41,300135,宝利国际,2.53,1.2,0.03,115954,29186193.0,2.4,2.54,2.48,2.51,2.5,1.26,119.04,2.46
41,42,300169,天晟新材,5.95,1.19,0.07,597858,354554405.94,6.29,6.07,5.7,5.8,5.88,19.81,257.87,22.28
42,43,301518,长华化学,13.97,1.16,0.16,5172,7166578.88,2.68,14.05,13.68,13.81,13.81,0.97,38.74,1.4
43,44,600599,ST熊猫,12.28,1.15,0.14,44923,54104888.0,7.83,12.48,11.53,12.37,12.14,2.71,41.45,3.39
44,45,002637,赞宇科技,8.17,1.11,0.09,15581,12568058.0,2.97,8.2,7.96,8.08,8.08,0.35,21.02,1.06
