,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002168,惠程科技,2.79,9.84,0.25,543313,146823694.99,11.02,2.79,2.51,2.55,2.54,6.93,-15.77,-40.56
1,2,600715,*ST文投,1.94,4.86,0.09,411835,79279811.0,2.7,1.94,1.89,1.9,1.85,2.22,-9.39,-2.93
2,3,603258,电魂网络,17.16,4.76,0.78,105835,176428157.0,7.94,17.35,16.05,16.49,16.38,4.39,35.41,1.85
3,4,603444,吉比特,204.38,4.03,7.92,14265,285674838.0,6.28,205.96,193.62,195.0,196.46,1.98,14.22,2.98
4,5,600892,大晟文化,4.11,3.01,0.12,118992,48244280.0,4.26,4.13,3.96,4.05,3.99,2.13,-73.92,18.38
5,6,300467,迅游科技,12.66,2.84,0.35,32872,40800807.0,4.55,12.7,12.14,12.35,12.31,1.95,74.68,4.16
6,7,002558,巨人网络,9.51,2.81,0.26,367067,342614128.94,5.84,9.6,9.06,9.32,9.25,1.86,13.08,1.53
7,8,300148,天舟文化,2.83,2.54,0.07,363434,100925539.0,5.43,2.85,2.7,2.77,2.76,4.53,61.98,2.49
8,9,300113,顺网科技,10.63,2.41,0.25,142185,148541411.21,6.17,10.78,10.14,10.38,10.38,2.69,38.66,3.64
9,10,300533,冰川网络,13.79,2.22,0.3,43073,58267011.03,4.97,13.87,13.2,13.51,13.49,2.61,-3.14,3.19
10,11,300299,富春股份,4.12,1.73,0.07,325379,131821700.0,4.2,4.13,3.96,4.07,4.05,4.72,-43.25,5.2
11,12,002919,名臣健康,12.52,1.71,0.21,126155,155679098.92,4.47,12.58,12.03,12.3,12.31,4.77,27.64,3.99
12,13,300031,宝通科技,15.08,1.48,0.22,102671,152079027.84,4.37,15.15,14.5,14.87,14.86,2.94,16.43,1.65
13,14,002517,恺英网络,9.6,1.48,0.14,556002,524791539.32,4.33,9.64,9.23,9.5,9.46,2.9,12.77,3.63
14,15,002425,凯撒文化,2.75,1.48,0.04,241390,65170639.0,4.06,2.75,2.64,2.74,2.71,2.52,-28.18,0.75
15,16,002174,游族网络,7.43,1.36,0.1,105663,77217059.0,3.82,7.48,7.2,7.33,7.33,1.16,739.01,1.53
16,17,300494,盛天网络,9.14,1.33,0.12,160890,144385773.82,4.77,9.22,8.79,9.06,9.02,4.04,551.15,2.63
17,18,300459,汤姆猫,3.49,1.16,0.04,607488,208201383.92,4.06,3.5,3.36,3.46,3.45,1.92,83.63,3.98
18,19,600633,XD浙数文,8.05,1.0,0.08,68965,54571789.0,3.89,8.08,7.77,8.0,7.97,0.54,34.6,1.05
19,20,002605,姚记科技,20.35,0.99,0.2,58509,117725429.0,4.12,20.63,19.8,20.32,20.15,1.76,14.82,2.65
20,21,002624,完美世界,7.5,0.94,0.07,189867,140216377.7,3.63,7.54,7.27,7.46,7.43,1.04,-41.13,1.85
21,22,300052,中青宝,10.9,0.93,0.1,47939,51553919.72,3.61,10.95,10.56,10.88,10.8,1.83,-57.07,6.27
22,23,002555,三七互娱,13.79,0.88,0.12,517379,703460558.91,3.58,13.88,13.39,13.68,13.67,3.22,12.09,2.42
23,24,300315,掌趣科技,4.22,0.72,0.03,604339,250899757.38,3.82,4.24,4.08,4.19,4.19,2.33,41.5,2.34
24,25,002602,世纪华通,3.29,0.61,0.02,804341,261006179.3,3.67,3.32,3.2,3.27,3.27,1.17,10.58,0.95
25,26,300002,神州泰岳,9.15,0.33,0.03,387654,352682900.58,3.73,9.28,8.94,9.14,9.12,2.13,14.23,2.84
26,27,300043,星辉娱乐,2.48,-0.4,-0.01,376241,92325827.0,4.02,2.51,2.41,2.49,2.49,3.03,-8.63,1.78
