,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002014,永新股份,8.46,1.2,0.1,16771,14053000.3,2.15,8.48,8.3,8.34,8.36,0.28,14.38,2.25
1,2,002643,万润股份,7.93,0.51,0.04,87953,68965950.44,2.79,7.97,7.75,7.9,7.89,0.97,17.13,1.06
2,3,002999,天禾股份,5.03,0.4,0.02,23019,11538315.0,1.8,5.06,4.97,5.0,5.01,0.67,55.58,1.45
3,4,003042,中农联合,11.45,0.35,0.04,9657,11031667.2,3.07,11.55,11.2,11.41,11.41,0.76,-25.04,1.13
4,5,000564,供销大集,1.62,0.0,0.0,690630,110942904.93,1.85,1.62,1.59,1.61,1.62,0.45,-350.6,1.94
5,6,002758,浙农股份,7.14,-0.28,-0.02,17892,12728388.29,2.09,7.19,7.04,7.18,7.16,0.35,17.68,0.83
6,7,603970,中农立华,12.32,-0.32,-0.04,12294,15096597.0,2.51,12.45,12.14,12.4,12.36,0.46,10.47,2.24
7,8,600318,新力金融,5.37,-0.37,-0.02,111348,59312291.0,3.71,5.43,5.23,5.35,5.39,2.17,75.81,2.6
8,9,002556,辉隆股份,4.49,-0.44,-0.02,60969,27282339.0,2.44,4.55,4.44,4.54,4.51,0.65,12.09,1.17
9,10,600217,中再资环,4.38,-0.45,-0.02,74644,32400377.0,3.41,4.42,4.27,4.4,4.4,0.54,22.38,2.0
10,11,000722,湖南发展,8.21,-0.85,-0.07,72233,59090208.67,3.5,8.35,8.06,8.22,8.28,1.56,40.85,1.24
11,12,600354,敦煌种业,4.69,-0.85,-0.04,41074,19225304.0,2.54,4.75,4.63,4.73,4.73,0.78,39.42,3.93
12,13,603029,天鹅股份,13.34,-1.19,-0.16,21131,28100460.0,2.74,13.5,13.13,13.38,13.5,1.74,53.85,1.92
13,14,000893,亚钾国际,15.26,-2.8,-0.44,63885,98161235.73,4.08,15.82,15.18,15.76,15.7,0.79,26.25,1.23
