,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688429,时创能源,16.45,5.25,0.82,6372,10351111.0,7.93,16.85,15.61,15.63,15.63,0.78,-24.68,3.04
1,2,002309,*ST中利,1.95,4.84,0.09,123428,24065289.0,1.08,1.95,1.93,1.95,1.86,1.42,-3.2,-2.1
2,3,301021,英诺激光,17.17,3.62,0.6,38919,65639508.59,4.65,17.21,16.44,16.57,16.57,2.57,-199.51,2.7
3,4,603398,沐邦高科,15.04,3.37,0.49,109684,163259015.0,6.6,15.28,14.32,14.48,14.55,2.53,-21.12,3.27
4,5,002514,宝馨科技,4.46,3.0,0.13,607574,264771293.75,9.24,4.55,4.15,4.24,4.33,10.97,-15.15,3.81
5,6,603331,百达精工,8.41,1.69,0.14,10633,8854864.0,2.9,8.44,8.2,8.29,8.27,0.53,15.32,1.31
6,7,002685,华东重机,3.24,1.57,0.05,288157,92042407.6,3.76,3.25,3.13,3.18,3.19,2.86,60.09,2.24
7,8,688559,海目星,27.64,1.28,0.35,28280,77010969.0,4.65,27.99,26.72,27.25,27.29,1.39,22.16,1.93
8,9,002795,永和智控,3.4,1.19,0.04,69305,23342615.8,2.98,3.42,3.32,3.36,3.36,1.59,-13.48,2.04
9,10,688599,天合光能,16.39,1.11,0.18,126501,206592626.0,2.71,16.57,16.13,16.3,16.21,0.58,33.94,1.19
10,11,300125,ST聆达,4.94,1.02,0.05,538903,273572399.91,11.45,5.36,4.8,4.88,4.89,20.3,-3.94,5.41
11,12,002008,大族激光,18.79,0.97,0.18,81751,151877031.0,3.17,18.9,18.31,18.67,18.61,0.83,8.07,1.26
12,13,002079,苏州固锝,7.44,0.95,0.07,67213,49371208.0,3.26,7.48,7.24,7.37,7.37,0.83,272.01,2.07
13,14,300776,帝尔激光,41.54,0.87,0.36,13251,54477513.76,2.67,41.7,40.6,41.1,41.18,0.79,24.02,3.75
14,15,688516,奥特维,33.81,0.74,0.25,40504,135942575.0,3.04,34.08,33.06,33.66,33.56,1.4,6.91,2.73
15,16,300956,英力股份,15.22,0.73,0.11,68824,103505933.88,3.24,15.26,14.77,15.05,15.11,7.69,267.82,1.97
16,17,688147,微导纳米,19.47,0.57,0.11,17744,34225355.0,3.67,19.65,18.94,19.26,19.36,2.07,103.99,3.67
17,18,300842,帝科股份,33.71,0.54,0.18,36088,120654120.73,3.25,33.92,32.83,33.54,33.53,2.88,10.18,3.16
18,19,301266,宇邦新材,28.64,0.49,0.14,16579,47170777.76,2.74,28.88,28.1,28.44,28.5,4.42,41.43,1.95
19,20,601222,林洋能源,6.98,0.43,0.03,165810,114821231.0,1.87,7.0,6.87,6.98,6.95,0.8,12.01,0.93
20,21,002056,横店东磁,11.83,0.42,0.05,59779,70226590.3,2.55,11.9,11.6,11.79,11.78,0.37,15.06,2.16
21,22,002860,星帅尔,7.23,0.42,0.03,22894,16420557.0,2.22,7.26,7.1,7.2,7.2,1.0,11.98,1.34
22,23,603990,麦迪科技,8.86,0.23,0.02,386968,347403305.0,7.69,9.38,8.7,8.83,8.84,12.63,-17.77,2.66
23,24,300393,中来股份,5.34,0.19,0.01,74211,39393911.96,2.63,5.38,5.24,5.34,5.33,0.78,-9.51,1.47
24,25,688472,阿特斯,10.55,0.0,0.0,88660,93195028.0,2.37,10.63,10.38,10.48,10.55,0.64,15.7,1.8
